"","date","SHOP","AMZN","ETSY","MELI","W","index"
"458",2016-10-25,-0.884275845338073,-1.05154807033761,-0.921661896709663,-0.99452032372063,-0.806642760242514,-4.65864889634848
"459",2016-10-26,-0.8851077556771,-1.05449781599089,-0.930189186465968,-0.997752164969374,-0.821830688086559,-4.68937761118989
"460",2016-10-27,-0.886141886547592,-1.06725989446016,-0.936697430281427,-0.998460065616754,-0.829985984658836,-4.71854526156477
"461",2016-10-28,-0.88991746482955,-1.07154780301569,-0.941344299070474,-1.00065591800714,-0.834346597327983,-4.73781208225083
"462",2016-10-31,-0.891063239050564,-1.11416093680901,-0.947537654272518,-1.00297808582604,-0.843288164736314,-4.79902808069445
"463",2016-11-01,-0.889692788054092,-1.10047759895838,-0.939021068741523,-1.00325018245853,-0.84374633150393,-4.77618796971646
"464",2016-11-02,-0.891198024715234,-1.10494762305638,-0.939485743325831,-1.00002083507515,-0.855647630990577,-4.79129985716316
"465",2016-11-03,-0.884927894315768,-1.12506625852938,-0.965482239036126,-1.00578908305927,-0.859419150835626,-4.84068462577617
"466",2016-11-04,-0.892029145575987,-1.12357643242395,-0.968264561803803,-1.00711257627925,-0.855761978190427,-4.84674469427341
"467",2016-11-07,-0.894858712933886,-1.13571723036698,-0.962699338587903,-1.00528137543593,-0.853132012220427,-4.85168866954513
"468",2016-11-08,-0.892613116769094,-1.10543419030928,-0.957750477643366,-1.00098253302913,-0.840079799716179,-4.79686011746706
"469",2016-11-09,-0.88991746482955,-1.10257578369143,-0.961616926140914,-0.991159908466535,-0.855990622397837,-4.80126070552627
"470",2016-11-10,-0.89164728851708,-1.11866099447821,-0.963936259435005,-0.994484022982217,-0.835952447998143,-4.80468101341065
"471",2016-11-11,-0.892747873420644,-1.14855556898588,-0.962235466933999,-1.01267582778074,-0.818841790530087,-4.83505652765135
"472",2016-11-14,-0.8937135430912,-1.15196999742683,-0.95852386077607,-1.02507287019641,-0.816426718480021,-4.84570698997053
"473",2016-11-15,-0.897664717290052,-1.17216965479626,-0.959297198720119,-1.02951948459302,-0.812054404653878,-4.87070546005332
"474",2016-11-16,-0.893129661355085,-1.14768421712811,-0.953418720409599,-1.02552489394864,-0.803762552377467,-4.82352004521891
"475",2016-11-17,-0.892141453869755,-1.14439113181698,-0.954192355510412,-1.02330065522855,-0.805260417270103,-4.81928601369579
"476",2016-11-18,-0.888411962340458,-1.13434916476402,-0.947073254454774,-1.02270377921939,-0.818726825249418,-4.81126498602806
"477",2016-11-21,-0.883848612528343,-1.13053881717648,-0.945060651222126,-1.02205258495151,-0.844089989150072,-4.82559065502853
"478",2016-11-22,-0.88195951180454,-1.11043109847533,-0.939640636311231,-1.01662357211955,-0.840652871460356,-4.789307690171
"479",2016-11-23,-0.886299240811973,-1.10502874332619,-0.937162183422708,-1.0087983360269,-0.825507577182319,-4.76279608077009
"480",2016-11-25,-0.886096930626816,-1.11030946008495,-0.936852354539827,-1.00553523378766,-0.824128963740328,-4.76292294277958
"481",2016-11-28,-0.88560235443306,-1.11005605304505,-0.937317102608569,-1.01198744890442,-0.824358752423534,-4.76932171141463
"482",2016-11-29,-0.887355677929842,-1.12383994447338,-0.941189425365229,-1.0143964508502,-0.835723065261668,-4.80250456388033
"483",2016-11-30,-0.88713092207288,-1.12814714242533,-0.942892909757274,-1.01249467325586,-0.827574874402858,-4.7982405219142
"484",2016-12-01,-0.889198466087358,-1.1402569512219,-0.948002052982973,-1.02170887032689,-0.807909690599851,-4.80707603121898
"485",2016-12-02,-0.893691088617375,-1.14726879119308,-0.955275360363465,-1.03349362980206,-0.80837034440788,-4.83809921438386
"486",2016-12-05,-0.89508323379991,-1.15062251771131,-0.956822370198281,-1.0312178234166,-0.80030479085814,-4.83405073598424
"487",2016-12-06,-0.891669749376793,-1.13134956086886,-0.952799783040668,-1.02147370900665,-0.804799562336652,-4.80209236462962
"488",2016-12-07,-0.890928450871003,-1.12591755748621,-0.948621211542407,-1.0221973031625,-0.801342296836989,-4.78900681989911
"489",2016-12-08,-0.891332807864046,-1.12014074856438,-0.944905819778718,-1.00758391819378,-0.799036522581748,-4.76299981698267
"490",2016-12-09,-0.88704101139446,-1.12327240295013,-0.945370308808108,-1.01783641939763,-0.783338346588176,-4.7568584891385
"491",2016-12-12,-0.887962498071639,-1.1219245196168,-0.948466420852666,-1.02027958639982,-0.790845240599091,-4.76947826554001
"492",2016-12-13,-0.888367020376755,-1.13057933127965,-0.951407065414969,-1.02919423586759,-0.788536208684677,-4.78808386162364
"493",2016-12-14,-0.887850124984243,-1.11616779303634,-0.950478516618693,-1.02351767799886,-0.783916094109091,-4.76193020674722
"494",2016-12-15,-0.889018694560129,-1.12176229645981,-0.95666767436305,-1.02185359580578,-0.78680400799583,-4.7761062691846
"495",2016-12-16,-0.88753547976542,-1.1296875529513,-0.945679944460473,-1.01912145862598,-0.7864574856064,-4.76848192140957
"496",2016-12-19,-0.8883445492797,-1.1329608237339,-0.942118626386995,-1.02686271777209,-0.796153295295075,-4.78644001246776
"497",2016-12-20,-0.888749050373022,-1.12462034866408,-0.93995040216123,-1.03027836468717,-0.790152591695346,-4.77375075758084
"498",2016-12-21,-0.88976018861354,-1.11932992862948,-0.942118626386995,-1.03062164525592,-0.794192079504078,-4.77602246839001
"499",2016-12-22,-0.89115310001162,-1.11995834156313,-0.943821979818629,-1.02789302908503,-0.799382463698154,-4.78220891417657
"500",2016-12-23,-0.892568190174208,-1.12427572823095,-0.955120661382364,-1.02418683418936,-0.808485481212202,-4.80463689518908
"501",2016-12-27,-0.88993994175843,-1.13010305743268,-0.9545018029346,-1.02380704927705,-0.821715773444946,-4.8200676248477
"502",2016-12-28,-0.884770510669289,-1.11914752052609,-0.951407065414969,-1.0204786212347,-0.810212615794481,-4.78601633363953
"503",2016-12-29,-0.885714762001654,-1.11840767859409,-0.95620359074381,-1.02568763610846,-0.813550514483263,-4.79956418193128
"504",2016-12-30,-0.885984528885705,-1.12548177989193,-0.957905160852005,-1.02046053744743,-0.819186718660877,-4.80901872573795
"505",2017-01-03,-0.886501545438125,-1.14096626238286,-0.957595807478973,-1.0247474076802,-0.824014088384942,-4.8338251113651
"506",2017-01-04,-0.886613939232017,-1.13711566080572,-0.95604888785841,-1.01591748771662,-0.822520266396598,-4.81821624200936
"507",2017-01-05,-0.883646235001715,-1.13355870095588,-0.954656509101067,-1.00722134182924,-0.807564202511408,-4.78664698939931
"508",2017-01-06,-0.875681533629547,-1.10997501223939,-0.948002052982973,-0.997316488648472,-0.799613067417308,-4.73058815491769
"509",2017-01-09,-0.877437194975871,-1.09422353644999,-0.937472020050958,-0.995718812039946,-0.797422061396226,-4.70227362491299
"510",2017-01-10,-0.876807007774747,-1.09328082488171,-0.948775985750071,-0.992177279016329,-0.789459923405433,-4.70050102082829
"511",2017-01-11,-0.875253810068485,-1.09431479133385,-0.942273474685466,-0.98548910858807,-0.754863609014332,-4.6521947936902
"512",2017-01-12,-0.874218171912416,-1.09115217336389,-0.942892909757274,-0.987379849996257,-0.75706637313386,-4.65270947816369
"513",2017-01-13,-0.873655274646744,-1.07633237258173,-0.946918446015604,-0.99384837005525,-0.762628656038343,-4.65338311933767
"514",2017-01-17,-0.874736013971874,-1.07278450984065,-0.946144392105273,-0.987925175572174,-0.770733736973255,-4.65232382846323
"515",2017-01-18,-0.871538370140423,-1.08030596792792,-0.942273474685466,-0.98501632705825,-0.760543220187749,-4.63967735999981
"516",2017-01-19,-0.87050222904149,-1.08257658509709,-0.940260175874975,-0.990087885289782,-0.764250295331758,-4.64767717063509
"517",2017-01-20,-0.86897029102656,-1.08099527433993,-0.944905819778718,-0.990742024942894,-0.765524232891113,-4.65113764297921
"518",2017-01-23,-0.870254442756169,-1.08171497343136,-0.947847255187876,-0.988434102159148,-0.765176786472084,-4.65342756000664
"519",2017-01-24,-0.871718562755997,-1.07203433431887,-0.944131665650152,-0.983797916293098,-0.768303015374239,-4.63998549439235
"520",2017-01-25,-0.871763604877904,-1.06741194007118,-0.939175952105525,-0.975445545794555,-0.75451577176423,-4.60831281461339
"521",2017-01-26,-0.867392972098335,-1.05313948569179,-0.941499171020135,-0.975318082658679,-0.748832224336732,-4.58618193580567
"522",2017-01-27,-0.86818167696106,-1.05047357092092,-0.938711267028595,-0.975336307753287,-0.740822776902471,-4.57352559956633
"523",2017-01-30,-0.866987333011163,-1.05389969842221,-0.939795512677042,-0.976683505394165,-0.740125953629995,-4.57749200313457
"524",2017-01-31,-0.868880163154908,-1.05936336851741,-0.942583195740004,-0.972149376234149,-0.746859558170315,-4.58983566181678
"525",2017-02-01,-0.868609794749583,-1.0663577515851,-0.944751001277885,-0.971657552029063,-0.748832224336732,-4.60020832397837
"526",2017-02-02,-0.867776068219117,-1.05736645545547,-0.947073254454774,-0.96584444849996,-0.748716215439998,-4.58677644206932
"527",2017-02-03,-0.86522928434734,-1.04966263324556,-0.943357452714875,-0.965771541454344,-0.745815017012693,-4.56983592877481
"528",2017-02-06,-0.865680102879191,-1.07981943932036,-0.944286491210762,-0.962981869432779,-0.741519547525249,-4.59428745036834
"529",2017-02-07,-0.864417739272608,-1.0824144094649,-0.948930772884409,-0.960081720847053,-0.736757347637379,-4.59260199010635
"530",2017-02-08,-0.863403195582762,-1.07748794956489,-0.947537654272518,-0.960318887303809,-0.736873508342402,-4.58562119506638
"531",2017-02-09,-0.862862060134164,-1.07017931281698,-0.946454024927411,-0.959881042429822,-0.740938886838598,-4.58031532714697
"532",2017-02-10,-0.86006556722532,-1.06850673149415,-0.946454024927411,-0.960136447949692,-0.740474393961829,-4.5756371655584
"533",2017-02-13,-0.858689516539185,-1.06232329092304,-0.941189425365229,-0.95362101913773,-0.734549622391318,-4.5503728743565
"534",2017-02-14,-0.856816797852437,-1.05312935459178,-0.94242833609216,-0.953913148783391,-0.744770354890028,-4.5510579922098
"535",2017-02-15,-0.856816797852437,-1.05327126603934,-0.940879687402932,-0.950352153046666,-0.753008242491595,-4.55432814683298
"536",2017-02-16,-0.846520459206853,-1.04687517539707,-0.933598651119065,-0.945126575752218,-0.749644377152379,-4.52176523862759
"537",2017-02-17,-0.845707037348764,-1.04541548992017,-0.93995040216123,-0.948635041792504,-0.764945206470628,-4.5446531776933
"538",2017-02-21,-0.844464169479063,-1.04447278834466,-0.940260175874975,-0.947867696885187,-0.765408404281621,-4.54247323486551
"539",2017-02-22,-0.840937932228512,-1.03294814690964,-0.938556363550407,-0.947739785118961,-0.763902840186027,-4.52408506799355
"540",2017-02-23,-0.839784804182186,-1.03378942208348,-0.940260175874975,-0.944249202184583,-0.752312406202277,-4.5103960105275
"541",2017-02-24,-0.841729209703019,-1.03725586057788,-0.946299209401608,-0.945327595965211,-0.783338346588176,-4.5539502222359
"542",2017-02-27,-0.843944363104007,-1.04430048842521,-0.943047749260172,-0.930748175125879,-0.775014600041782,-4.53705537595705
"543",2017-02-28,-0.848056691871491,-1.04085420600885,-0.941963761464169,-0.929942541835206,-0.776980704353551,-4.53779790553327
"544",2017-03-01,-0.849682985831611,-1.04450325787995,-0.952335564775077,-0.925107165468727,-0.792230303811525,-4.56385927776689
"545",2017-03-02,-0.848689174478459,-1.03635378928486,-0.974445364153061,-0.924557511881868,-0.791422377547002,-4.57546821734524
"546",2017-03-03,-0.84864400182781,-1.04058052544036,-0.974908800146081,-0.928898758775534,-0.798921234570906,-4.59195332076069
"547",2017-03-06,-0.847243430720963,-1.03959731928932,-0.982167175893533,-0.921643798313872,-0.808830968355852,-4.59948269257354
"548",2017-03-07,-0.849434541508571,-1.0429118083626,-0.982939087806813,-0.925290356755422,-0.815391421124963,-4.61596721555837
"549",2017-03-08,-0.847604887557381,-1.04350990582306,-0.988032599538025,-0.924319311213169,-0.81562150552624,-4.61908820965788
"550",2017-03-09,-0.84584261315511,-1.03896883959716,-0.991889946177334,-0.928294409218902,-0.814010797928359,-4.61900660607686
"551",2017-03-10,-0.842497799601282,-1.03643483243642,-0.990655725977558,-0.927836542554359,-0.811478905855951,-4.60890380642557
"552",2017-03-13,-0.838518453409909,-1.03698218425632,-0.989421383753574,-0.924337651841638,-0.811939326271161,-4.6011989995326
"553",2017-03-14,-0.836754286884579,-1.03482325386092,-0.984328434051021,-0.921680434835029,-0.798690609058957,-4.57627701869051
"554",2017-03-15,-0.839242109998555,-1.03691127121741,-0.984482799721474,-0.922486846910755,-0.801457590615956,-4.58458061846415
"555",2017-03-16,-0.836957858878128,-1.03646530096355,-0.98154960374986,-0.91729886588123,-0.793038143077594,-4.56530977255036
"556",2017-03-17,-0.836618565986469,-1.0360091241177,-0.979233429702607,-0.923842918100522,-0.781489380762177,-4.55719341866948
"557",2017-03-20,-0.832093355562677,-1.03713421816857,-0.979387857231298,-0.924337651841638,-0.78068032344668,-4.55363340625086
"558",2017-03-21,-0.827860158334119,-1.0324109360703,-0.980931986732655,-0.915501610359608,-0.77050226863809,-4.52720696013477
"559",2017-03-22,-0.831640705393775,-1.04636832529189,-0.985254584921008,-0.934573855301693,-0.783338346588176,-4.58117581749654
"560",2017-03-23,-0.832727024361724,-1.04144209071489,-0.984482799721474,-0.927378651272433,-0.781604978800375,-4.5676355448709
"561",2017-03-24,-0.830757968850938,-1.04213136064267,-0.986797998875015,-0.930034099927564,-0.786573009438154,-4.57629443773434
"562",2017-03-27,-0.827588449486116,-1.04392549707972,-0.986952334276084,-0.925125476382549,-0.785764481943209,-4.56935623916768
"563",2017-03-28,-0.824372490557466,-1.04269898698589,-0.982784717955962,-0.923824576599699,-0.774436244880915,-4.54811701697993
"564",2017-03-29,-0.819909018735337,-1.03339410962102,-0.983402229906597,-0.923934541829184,-0.778368297395225,-4.53900819748736
"565",2017-03-30,-0.819115790737314,-1.01482626573847,-0.979696692312457,-0.915171474110394,-0.764018645420668,-4.49282886831931
"566",2017-03-31,-0.827429933514837,-1.01277904178303,-0.97892458339427,-0.922010352461399,-0.768071478432212,-4.50921538958575
"567",2017-04-03,-0.829603485895296,-1.00244228118146,-0.975372219574626,-0.924007823288399,-0.761238393082285,-4.49266420302207
"568",2017-04-04,-0.827022342043779,-0.997405934409125,-0.975372219574626,-0.908455748335169,-0.751036504379453,-4.45929274874215
"569",2017-04-05,-0.828607339132376,-0.981883005295196,-0.974290876832107,-0.915850092582979,-0.751964423079769,-4.45259573692243
"570",2017-04-06,-0.830056240834258,-0.979400749830462,-0.975990090853466,-0.917023809633754,-0.764481938833478,-4.46695282998542
"571",2017-04-07,-0.828629978345858,-0.990545935614361,-0.975681166194177,-0.912548164330324,-0.748484148796893,-4.45588939328161
"572",2017-04-10,-0.828199801609629,-0.993991109062869,-0.977843525910345,-0.910015845960581,-0.736176389404267,-4.44622667194769
"573",2017-04-11,-0.826909114094631,-0.981670202632815,-0.976299022742779,-0.910089271989014,-0.720012687524656,-4.4149802989839
"574",2017-04-12,-0.827407291244741,-0.986411958606505,-0.976299022742779,-0.90876778956397,-0.720478211678429,-4.41936427383642
"575",2017-04-13,-0.826977044551028,-0.992623153129033,-0.976916849345384,-0.915134782164493,-0.713143893034314,-4.42479572222425
"576",2017-04-17,-0.823851482625903,-1.00433725940703,-0.980623181787228,-0.916693702810751,-0.726179013076698,-4.45168463970761
"577",2017-04-18,-0.821427296344497,-0.986786875048478,-0.976916849345384,-0.907482835373446,-0.722340048301853,-4.41495390441366
"578",2017-04-19,-0.82169920219811,-0.984973220257762,-0.975063280038946,-0.912346339000419,-0.721641883340463,-4.4157239248357
"579",2017-04-20,-0.819297104509036,-0.989613791133217,-0.97166436799386,-0.910511362496908,-0.70090866053643,-4.39199528666945
"580",2017-04-21,-0.811542667061408,-0.986715911408415,-0.969500955420235,-0.902102352463188,-0.701608206435338,-4.37147009278858
"581",2017-04-24,-0.810816774751375,-0.990292683339301,-0.975372219574626,-0.901349192403206,-0.697643618277411,-4.37547448834592
"582",2017-04-25,-0.812064361217482,-0.981295383458922,-0.974136387655275,-0.897527383447999,-0.726527919773067,-4.39155143555274
"583",2017-04-26,-0.810204262039165,-0.981082582136054,-0.977689094364557,-0.888830473264764,-0.717917608624099,-4.37572402042864
"584",2017-04-27,-0.815942172618347,-0.979390623896565,-0.977997970415912,-0.893152366133765,-0.719663552671873,-4.38614668573646
"585",2017-04-28,-0.818277153084085,-0.97018168735112,-0.974599834787487,-0.889603037771911,-0.705105176350876,-4.35776688934548
"586",2017-05-01,-0.811792182692069,-0.963485766727557,-0.97336392878117,-0.891993921123667,-0.700558893331254,-4.34119469265572
"587",2017-05-02,-0.808820291618477,-0.939948398830871,-0.968728219493413,-0.880622662707696,-0.685274531678791,-4.28339410432925
"588",2017-05-03,-0.795833021026073,-0.941254685256228,-0.96362703289128,-0.881230213626696,-0.662136181083362,-4.24408113388364
"589",2017-05-04,-0.798695341771128,-0.947239745128557,-0.977302970347052,-0.880843584535157,-0.669269157186912,-4.27335079896881
"590",2017-05-05,-0.799535697724604,-0.950784394682863,-0.975526693737006,-0.878007932775746,-0.668567709812388,-4.27242242873261
"591",2017-05-08,-0.790037738115319,-0.954207663492757,-0.959451863850593,-0.806583082995312,-0.667749328805525,-4.17802967725951
"592",2017-05-09,-0.787195705028165,-0.939128158044094,-0.964709279563442,-0.806953896033184,-0.637200421576841,-4.13518746024573
"593",2017-05-10,-0.781805072641651,-0.93530057391421,-0.961307659685547,-0.7943220327652,-0.512616039175811,-3.98535137818242
"594",2017-05-11,-0.772905626598278,-0.939219321128526,-0.963163193859709,-0.793412586841414,-0.483983268555306,-3.95268399698323
"595",2017-05-12,-0.77527346814585,-0.940566077273283,-0.967182624478682,-0.795992186196323,-0.479504473608297,-3.95851882970243
"596",2017-05-15,-0.771721511946954,-0.926663911843779,-0.965636831382584,-0.78409199276031,-0.524982742849989,-3.97309699078362
"597",2017-05-16,-0.77021841389782,-0.930086075304798,-0.964709279563442,-0.767439128115792,-0.520154291657345,-3.9526071885392
"598",2017-05-17,-0.768646767129684,-0.921885404979484,-0.9273990178212,-0.765616422496576,-0.517916530765447,-3.90146414319239
"599",2017-05-18,-0.780235116527465,-0.943462324447985,-0.939640636311231,-0.80029645992079,-0.512498217961751,-3.97613275516922
"600",2017-05-19,-0.775068561745594,-0.929559565253082,-0.936697430281427,-0.814645146980313,-0.490465274249206,-3.94643597850962
"601",2017-05-22,-0.782442084394051,-0.92819271313556,-0.933908552823598,-0.811383910173024,-0.510377877133232,-3.96630513765947
"602",2017-05-23,-0.780781216644745,-0.917228741378711,-0.936387590948311,-0.806193756513324,-0.487519007730315,-3.92811031321541
"603",2017-05-24,-0.779825533763866,-0.916348082166686,-0.933908552823598,-0.794266358922786,-0.489286802838077,-3.91363533051501
"604",2017-05-25,-0.778027687500365,-0.907430602875248,-0.932513918144349,-0.785949240815255,-0.477029221619787,-3.880950670955
"605",2017-05-26,-0.77937040391116,-0.894244215121359,-0.935922796818345,-0.774541458497045,-0.491879418043303,-3.87595829239121
"606",2017-05-30,-0.778187000956979,-0.891815670873719,-0.931739050732662,-0.784704889825158,-0.474082374280933,-3.86052898666945
"607",2017-05-31,-0.778573901380265,-0.890884825886176,-0.933133777979169,-0.797643539998741,-0.484808369582114,-3.88504441482647
"608",2017-06-01,-0.775637700342801,-0.892989477498346,-0.932358945142732,-0.80667581561601,-0.498242695183057,-3.90590463378295
"609",2017-06-02,-0.772040323039265,-0.89164367405684,-0.930189186465968,-0.796864295077934,-0.456634987476439,-3.84737246611645
"610",2017-06-05,-0.762722636520484,-0.880737088430433,-0.931429085726699,-0.796919957120167,-0.43659115802543,-3.80839992582321
"611",2017-06-06,-0.762836594135925,-0.876073531258905,-0.930344183625362,-0.799665708876254,-0.431756819676117,-3.80067683757256
"612",2017-06-07,-0.760260932947533,-0.884510596511695,-0.931119128695921,-0.79753222245158,-0.420672915079079,-3.79409579568581
"613",2017-06-08,-0.763953287503548,-0.877358217378447,-0.932048993954147,-0.787861918587997,-0.427747728338827,-3.78897014576297
"614",2017-06-09,-0.759736616888633,-0.877155934818488,-0.924453218486859,-0.782531701348496,-0.377872927688287,-3.72175039923076
"615",2017-06-12,-0.77657098761132,-0.909495387728849,-0.931739050732662,-0.806749933446481,-0.414305559644088,-3.8388609191634
"616",2017-06-13,-0.782396587938451,-0.923059800526186,-0.934683299059886,-0.814793337598541,-0.408645707416635,-3.8635787325397
"617",2017-06-14,-0.786854622020509,-0.906985284586313,-0.928794164353758,-0.81058700988806,-0.408527860173091,-3.84174894102173
"618",2017-06-15,-0.790424198041123,-0.911357762323681,-0.929879201861098,-0.825404299542587,-0.394142969884493,-3.85120843165298
"619",2017-06-16,-0.790151405590384,-0.92380893795383,-0.925538577017814,-0.828550502406183,-0.366673907623123,-3.83472333059133
"620",2017-06-19,-0.786854622020509,-0.899981865005958,-0.928329130850101,-0.82827288884571,-0.342394634063836,-3.78583314078611
"621",2017-06-20,-0.778596668718263,-0.892432948690232,-0.920110936115248,-0.808140317981755,-0.374336306911035,-3.77361717841653
"622",2017-06-21,-0.782282835094817,-0.895043562291546,-0.923522849063367,-0.813792887281884,-0.362076784738468,-3.77671891847008
"623",2017-06-22,-0.77702623715882,-0.885289659063135,-0.920110936115248,-0.803189838512785,-0.351351086100409,-3.7369677569504
"624",2017-06-23,-0.776753094096988,-0.886230600268733,-0.912663927896074,-0.805489190570738,-0.340627019950067,-3.7217638327826
"625",2017-06-26,-0.76967177772413,-0.883761956706611,-0.903970909669707,-0.80645329007265,-0.332850127858711,-3.69670806203181
"626",2017-06-27,-0.775227919251007,-0.893637030792584,-0.903505054861061,-0.819850066179583,-0.346165656697113,-3.73838572778135
"627",2017-06-28,-0.786604462737973,-0.911044003461494,-0.910801576473365,-0.842179706181725,-0.353001174418836,-3.80363092327339
"628",2017-06-29,-0.780963250969395,-0.897330571568674,-0.904747286549865,-0.830382261528871,-0.344044425295221,-3.75746779591203
"629",2017-06-30,-0.78805976893089,-0.91190435397273,-0.908162831308021,-0.848646149685017,-0.36761695896524,-3.8243900628619
"630",2017-07-03,-0.786922848212342,-0.919931576978177,-0.907697125042337,-0.851508568670044,-0.334028448415515,-3.80008856731842
"631",2017-07-05,-0.788969227836258,-0.934450028778402,-0.912043170768764,-0.851877881258481,-0.362548285117317,-3.84988859375922
"632",2017-07-06,-0.784170933209323,-0.916489799283194,-0.909404651845953,-0.855016310170083,-0.350526100497068,-3.81560779500562
"633",2017-07-07,-0.788491773595915,-0.922826927910685,-0.913439840607117,-0.851102332244813,-0.365141537180132,-3.84100241153866
"634",2017-07-10,-0.782169080994057,-0.909039938126001,-0.90738663598581,-0.842789542992947,-0.367263336068277,-3.80864853416709
"635",2017-07-11,-0.777618019563435,-0.891117496943375,-0.907541881341543,-0.834988094968815,-0.371271258371276,-3.78253675118844
"636",2017-07-12,-0.776935197484623,-0.89348525489566,-0.910491168695778,-0.830197236001789,-0.353590416857656,-3.76469927393551
"637",2017-07-13,-0.769216219578466,-0.880959606184123,-0.908783754767503,-0.808084707966822,-0.349229790400444,-3.71627407889736
"638",2017-07-14,-0.772996700317989,-0.886908412054555,-0.904902545063082,-0.813292573227601,-0.318830844587688,-3.69693107525092
"639",2017-07-17,-0.774385577499632,-0.885714585858477,-0.90676565292655,-0.809512041820533,-0.335678026936702,-3.71205588504189
"640",2017-07-18,-0.77875597367689,-0.877388625418722,-0.911267183105379,-0.804803143651451,-0.355594036785717,-3.72780896263816
"641",2017-07-19,-0.772632379135316,-0.862813648198977,-0.909094213998748,-0.797161175109353,-0.347697662133492,-3.68939907857589
"642",2017-07-20,-0.775546648879235,-0.860366373027916,-0.91390536211845,-0.79656740782662,-0.346519186562905,-3.69290497841513
"643",2017-07-21,-0.777891140508243,-0.858515735868351,-0.915457011495869,-0.793746705693813,-0.335560172724028,-3.6811707662903
"644",2017-07-24,-0.781190762319509,-0.861579850425282,-0.913595020927523,-0.797124029991987,-0.34369090806586,-3.69718057173016
"645",2017-07-25,-0.771653187876226,-0.848151794748781,-0.915612170189865,-0.793189873714015,-0.342512410778494,-3.67111943730738
"646",2017-07-26,-0.774954752148191,-0.847221636396134,-0.913129489381619,-0.798979328988281,-0.333674895947352,-3.66796010286158
"647",2017-07-27,-0.7709472052855,-0.834151111380521,-0.908938985212652,-0.786432098841138,-0.304815095912529,-3.60528449663234
"648",2017-07-28,-0.778892509568676,-0.841024594480495,-0.910180739363895,-0.785280633549904,-0.33202537102752,-3.64740384799049
"649",2017-07-31,-0.773087773273855,-0.867273725544915,-0.913284658459204,-0.781138416698046,-0.318477475294172,-3.65326204927019
"650",2017-08-01,-0.774476638774625,-0.899911064429228,-0.917473898764812,-0.781974371700801,-0.34027352074239,-3.71410949441186
"651",2017-08-02,-0.747784780151896,-0.89140081058027,-0.918404664864866,-0.781119820338594,-0.346990592373911,-3.68570066830954
"652",2017-08-03,-0.760853615644305,-0.891704428741323,-0.922902548882827,-0.785354937517423,-0.36997453841063,-3.73079006919651
"653",2017-08-04,-0.763565891349479,-0.900781368706714,-0.929569195492006,-0.77461582448147,-0.328726456569903,-3.69725873659957
"654",2017-08-07,-0.765571165880195,-0.900113429046845,-0.905368355435789,-0.83378596221991,-0.293040261547208,-3.69787917412995
"655",2017-08-08,-0.762130051390065,-0.895367426773413,-0.900554372573805,-0.841736110354123,-0.29056793644391,-3.69035589753532
"656",2017-08-09,-0.765047096129691,-0.897826386705734,-0.898069126582095,-0.849588061678599,-0.350054761465993,-3.76058543256211
"657",2017-08-10,-0.768054495900747,-0.90575058039063,-0.894495845236272,-0.85032675354514,-0.381881337754547,-3.80050901282734
"658",2017-08-11,-0.783511270097136,-0.931149150577601,-0.893718945052155,-0.885132317965088,-0.426804398317563,-3.92031608200954
"659",2017-08-14,-0.775979169024011,-0.919941694775226,-0.888745759813161,-0.871283715056147,-0.418786248188623,-3.87473658685717
"660",2017-08-15,-0.770628362301005,-0.904444941328966,-0.889212047243608,-0.87721599321539,-0.405580073903514,-3.84708141799248
"661",2017-08-16,-0.77270069708724,-0.905011700521418,-0.897758434225849,-0.878818184003454,-0.405108419916,-3.85939743575396
"662",2017-08-17,-0.769375662716484,-0.909626972878554,-0.898379797827983,-0.868076602856909,-0.407112887064505,-3.85257192334443
"663",2017-08-18,-0.771903678463921,-0.927453643938422,-0.898690477319023,-0.88227950886278,-0.449678903381068,-3.93000621196521
"664",2017-08-21,-0.769444001007952,-0.929579803669295,-0.898535138387761,-0.878689295740141,-0.452036915736927,-3.92828515454208
"665",2017-08-22,-0.765593960403381,-0.934824622713417,-0.901020305917949,-0.867984423071596,-0.462293961871841,-3.93171727397818
"666",2017-08-23,-0.760260932947533,-0.921045151979145,-0.897913781294992,-0.865513841985961,-0.444491045548239,-3.88922475375587
"667",2017-08-24,-0.751481105209248,-0.930055640197397,-0.898224470397389,-0.865052843813181,-0.445788024505887,-3.8906020841231
"668",2017-08-25,-0.742192490411572,-0.935675172549298,-0.894651226360507,-0.864905316598694,-0.448264024408575,-3.88568823032865
"669",2017-08-28,-0.748560657487958,-0.94295595348302,-0.897758434225849,-0.85975905267832,-0.424564097987609,-3.87359819586275
"670",2017-08-29,-0.748446559833813,-0.942186360117566,-0.89480660586757,-0.866896709021605,-0.432110542936786,-3.88444677777734
"671",2017-08-30,-0.747122963934333,-0.934045000196298,-0.891698768500688,-0.8699199081998,-0.435294127433891,-3.87808076826501
"672",2017-08-31,-0.737831012614347,-0.920346635964976,-0.889522917161605,-0.859131739349078,-0.417725066251466,-3.82455737134147
"673",2017-09-01,-0.732165667078823,-0.907177635091826,-0.886413988316296,-0.837484442865252,-0.40322181144474,-3.76646354479694
"674",2017-09-05,-0.732302751874457,-0.909556160986032,-0.887346751799442,-0.849606519735698,-0.386125634113591,-3.76493781850922
"675",2017-09-06,-0.732736876270047,-0.922695314766422,-0.887191295335649,-0.840885922639624,-0.372332264456928,-3.75584167346867
