"","date","ISRG","IRBT","NVDA","TER","YASKY","FANUY","index"
"594",2017-05-11,-0.970844216160268,1.00721182746144,-0.621456723691548,-0.751280065203979,-0.974167868442525,0.441138177595725,-1.86939886844115
"595",2017-05-12,-0.968624555863621,1.03694672674336,-0.613266134353328,-0.750254715976215,-0.994141047162868,0.423160084445374,-1.8661796421673
"596",2017-05-15,-0.970060829674699,1.05576307208268,-0.611080732000389,-0.760764063987469,-0.994548546813719,0.411174783172754,-1.86951631722084
"597",2017-05-16,-0.96181005890304,1.14530146278807,-0.600985953425669,-0.747435033804937,-1.00310695605914,0.40817851936139,-1.75985802004332
"598",2017-05-17,-0.951359373112677,1.18817770589526,-0.59705450879466,-0.746666060169544,-1.03284939404625,0.393198153755043,-1.74655347647282
"599",2017-05-18,-0.961442035105393,1.06140758480042,-0.611348013050523,-0.795874422004931,-1.02551696081064,0.375222451679758,-1.95755139449132
"600",2017-05-19,-0.950753619900745,1.12009905530387,-0.602935841170756,-0.7753734548464,-1.0308127371953,0.318305248269589,-1.92147134953974
"601",2017-05-22,-0.938457024160402,1.17727104762262,-0.598328320405694,-0.770503873690955,-1.03590431431206,0.351256168009594,-1.8146663169369
"602",2017-05-23,-0.912649235379123,1.2825698303215,-0.59376763628654,-0.768966023838375,-1.00555210463839,0.345264730217681,-1.65310043960325
"603",2017-05-24,-0.906703051225578,1.31942527895669,-0.59670852783757,-0.768966023838375,-1.00921959339515,0.324296166580236,-1.63787575075975
"604",2017-05-25,-0.90333716054137,1.21976781754504,-0.594286607352081,-0.76281454748318,-1.00473706409554,0.264393502545494,-1.78101405938164
"605",2017-05-26,-0.894177962275578,1.2355623715887,-0.594774161725442,-0.757944522203323,-0.983543510509481,0.363238802981332,-1.63163898214379
"606",2017-05-30,-0.890858856239348,1.3246905270581,-0.589143697044063,-0.75153635287209,-0.969275935077639,0.288352995249347,-1.5877713189257
"607",2017-05-31,-0.886016592505561,1.42550299513791,-0.584377868666886,-0.749229362553526,-0.959491321360622,0.306323759146538,-1.44728839080215
"608",2017-06-01,-0.885719136015136,1.15846576894449,-0.585195774240596,-0.752561696308952,-0.951336979567336,0.327291670998592,-1.68905614618894
"609",2017-06-02,-0.880483794880697,1.25022893301459,-0.585180053732593,-0.756150262974616,-0.931765183144779,0.273378295418028,-1.62997206630007
"610",2017-06-05,-0.87380821817238,1.33672570030654,-0.586312547728633,-0.759738763501661,-0.858612089504952,0.456120457085316,-1.28562546151577
"611",2017-06-06,-0.876997337896985,1.32694700181327,-0.579438660433447,-0.76281454748318,-0.804151185851823,0.477097348446496,-1.21935738140567
"612",2017-06-07,-0.874200921624245,1.31416009772716,-0.58049259578088,-0.769478642525644,-0.793555946720312,0.426156470311989,-1.27741153861194
"613",2017-06-08,-0.865108756530595,1.40330517487735,-0.57769254680121,-0.758713457125017,-0.745488219714993,0.40817851936139,-1.13551928593307
"614",2017-06-09,-0.867667538239731,1.42964195026892,-0.560669593109655,-0.746666060169544,-0.7259454679875,0.411174783172754,-1.06013192606476
"615",2017-06-12,-0.883744005390154,1.28144168431107,-0.576937439913596,-0.791262123390207,-0.714548649429898,0.372226498902171,-1.31282403491061
"616",2017-06-13,-0.899269271499358,1.38148600970174,-0.57635539370121,-0.807916225131911,-0.795593371937248,0.306323759146538,-1.39132449342145
"617",2017-06-14,-0.893392804575937,1.44281196432932,-0.574105799535276,-0.810477969342582,-0.78092481499205,0.393198153755043,-1.22289127036148
"618",2017-06-15,-0.896247806187389,1.50717576797001,-0.573602369700165,-0.828407074152579,-0.778887769896026,0.321300694293595,-1.24866855767255
"619",2017-06-16,-0.904443280474196,1.35590779384032,-0.572579799831144,-0.844281331851281,-0.831460059123361,0.222469400472918,-1.57438727696675
"620",2017-06-19,-0.885528782412308,1.29197148751941,-0.573759697923516,-0.829687452945255,-0.838797925057199,0.18653917574571,-1.64926319507316
"621",2017-06-20,-0.858979384935715,1.386376186549,-0.564791961298296,-0.824309565188994,-0.798649681094798,0.252414790861136,-1.40793961510767
"622",2017-06-21,-0.855158734652838,1.346880888832,-0.565153855529804,-0.833016345117437,-0.761778677713619,0.246425342600458,-1.42180138158124
"623",2017-06-22,-0.839791579188694,1.47291970336114,-0.561409122070674,-0.830455741234764,-0.78214719330813,0.267388402243785,-1.27349553019734
"624",2017-06-23,-0.838732177464974,1.44845669715595,-0.563139910945949,-0.844025339197469,-0.796815975735314,0.255408992307813,-1.33884771387994
"625",2017-06-26,-0.84494594319803,1.47743625941573,-0.570282864193426,-0.832248199098968,-0.793963365570312,0.246425342600458,-1.31757877004455
"626",2017-06-27,-0.855063521584805,1.46915593682454,-0.5729259072833,-0.844793263120007,-0.78092481499205,0.285357881775088,-1.29919368838054
"627",2017-06-28,-0.860336180438889,1.08059736197506,-0.581688079127778,-0.868847351385333,-0.785406601051782,0.258403797469122,-1.7572770525596
"628",2017-06-29,-0.848076518088158,1.14906271366292,-0.573555176003155,-0.864242610440928,-0.766666540439104,0.267388402243785,-1.63608972906464
"629",2017-06-30,-0.866893995134523,0.934915444844183,-0.581530793168339,-0.887003303448439,-0.816378215505765,0.198515569576465,-2.01837529283642
"630",2017-07-03,-0.86109792949752,0.835427662267134,-0.584865473916411,-0.893904354762864,-0.854494051805219,0.207497649095644,-2.15143649861924
"631",2017-07-05,-0.877413800097538,0.812802413072012,-0.59309135481508,-0.9025918024909,-0.854494051805219,0.18653917574571,-2.22824942039102
"632",2017-07-06,-0.857860558435913,0.761497298622231,-0.587240541794952,-0.872172581134325,-0.857144316637934,0.225463850619253,-2.18745684876164
"633",2017-07-07,-0.861776314865679,0.699589564587882,-0.586564215777573,-0.874218669176684,-0.871415018189974,0.174563903456844,-2.31982074996518
"634",2017-07-10,-0.850504703549239,0.816950828606467,-0.581404949714068,-0.858869589962523,-0.882016810072388,0.177557812514698,-2.17828741217705
"635",2017-07-11,-0.846957588056374,0.847869285256825,-0.570487395621752,-0.833784477537879,-0.844097790322396,0.222469400472918,-2.02498856580866
"636",2017-07-12,-0.85262349375826,0.801487532617727,-0.567057599705656,-0.826614463970035,-0.836759619996609,0.306323759146538,-1.9752438856663
"637",2017-07-13,-0.845660141161922,0.868601383168104,-0.556625679804642,-0.816881924670677,-0.824122650142563,0.309319086944957,-1.86536992566674
"638",2017-07-14,-0.857325005022227,0.853524048048042,-0.559583887325465,-0.81380814573818,-0.816785737253185,0.282362795944938,-1.91161593134608
"639",2017-07-17,-0.841600990848573,0.829771801187505,-0.552786108287157,-0.792543323662527,-0.78214719330813,0.390202042449447,-1.74910377246944
"640",2017-07-18,-0.845957735750863,0.864078547838902,-0.553887638356946,-0.78998090266108,-0.79090738449902,0.381213865304071,-1.73544124812494
"641",2017-07-19,-0.847671774961803,0.858424414938455,-0.551196708064556,-0.779474014515554,-0.772776971839274,0.375222451679758,-1.71747260276297
"642",2017-07-20,-0.823697007940072,0.934538700327406,-0.552550048659657,-0.771528998482966,-0.747117108770969,0.348260435058552,-1.61209402846771
"643",2017-07-21,-0.817816113056229,0.86784768798869,-0.548773238336692,-0.758200801570634,-0.610065280910729,0.453124414851609,-1.41388333103399
"644",2017-07-24,-0.870499903209743,0.998553759628708,-0.54782899557668,-0.763327188718639,-0.516373850950871,0.510061826276332,-1.18941435255089
"645",2017-07-25,-0.84467213196627,1.0704382226599,-0.550897731476427,-0.749742039776341,-0.484385371080538,0.495077749925275,-1.0641813017144
"646",2017-07-26,-0.849731029836672,0.977093847480397,-0.552156638384032,-0.738463244356398,-0.404738965198493,0.608966662764221,-0.959029367530978
"647",2017-07-27,-0.85093322114768,1.67675614989629,-0.549150937079973,-0.720519260463853,-0.417664569688849,0.64193683556221,-0.219575002921855
"648",2017-07-28,-0.865287315461902,1.62961556651466,-0.557837289481512,-0.782549300446926,-0.432615508359752,0.683898095890333,-0.324775751345101
"649",2017-07-31,-0.854158865932978,1.70543281600977,-0.553667333581206,-0.779986585255023,-0.435848883427607,0.926582354432857,0.00835350224581222
"650",2017-08-01,-0.857658203777807,1.63979557866701,-0.556625679804642,-0.777167463378188,-0.383340882214901,0.501071556776737,-0.433925093731791
"651",2017-08-02,-0.85443265824556,1.68015159408103,-0.553509962401703,-0.779474014515554,-0.357518431738034,0.570003037239529,-0.294780435580295
"652",2017-08-03,-0.863954371745224,1.57760544617128,-0.553667333581206,-0.809709477497856,-0.278949114132753,0.623953342821407,-0.304721507964353
"653",2017-08-04,-0.862538052429078,1.51734184829395,-0.550378415660724,-0.809965610034038,-0.27532664180324,0.593980650824129,-0.386886220808999
"654",2017-08-07,-0.866215566873127,1.53805309026961,-0.54922960309646,-0.806122919720233,-0.299885370958578,0.567005802542243,-0.416394567836541
"655",2017-08-08,-0.859598289299287,1.62697657489489,-0.541140362034363,-0.795105757756588,-0.277741638729975,0.483090357334518,-0.363519115590801
"656",2017-08-09,-0.862276213337428,1.63150073645149,-0.544366717420152,-0.799717815304645,-0.186472296882719,0.477097348446496,-0.284234958046954
"657",2017-08-10,-0.851480737547742,1.60586780043942,-0.541518096327492,-0.803304735941923,-0.258426134871926,0.426156470311989,-0.42270543393767
"658",2017-08-11,-0.868226893406477,1.46539199091954,-0.553116556976004,-0.827638849089166,-0.252794172486833,0.351256168009594,-0.685128313029343
"659",2017-08-14,-0.852909140937924,1.51621230284837,-0.566931730080929,-0.805610523098581,-0.252391831142489,0.333282194608707,-0.628348727802842
"660",2017-08-15,-0.826351745581548,1.61491369768558,-0.54735689409381,-0.783061854838318,-0.188078985169692,0.393198153755043,-0.336737628242745
"661",2017-08-16,-0.801578162615177,1.55575540167922,-0.54959157139467,-0.776911220241028,-0.128667488532809,0.396194290912829,-0.30479875019163
"662",2017-08-17,-0.797375923834841,1.52148382029497,-0.552471386024504,-0.775629701641322,-0.131475955281526,0.33028663229373,-0.405182514193492
"663",2017-08-18,-0.816185176357928,1.38788094555318,-0.558262147766715,-0.798949094683566,-0.149132536075268,0.300333765292835,-0.63431424403746
"664",2017-08-21,-0.802840094384988,1.32995584735318,-0.55821494410083,-0.795618234108933,-0.135087073957523,0.303329033283278,-0.658475465915816
"665",2017-08-22,-0.804756704737279,1.21036612784148,-0.561912637239225,-0.794080794440437,-0.140303440021871,0.267388402243785,-0.823299046353545
"666",2017-08-23,-0.78820975659484,1.15884196550414,-0.556562724212723,-0.770760131214764,-0.0456755278225164,0.303329033283278,-0.69903714105743
"667",2017-08-24,-0.800030630115579,1.15131938274114,-0.551448499747053,-0.772297958510651,-0.0997882689907706,0.240436019565206,-0.831809955057707
"668",2017-08-25,-0.79537597872116,1.08210237956202,-0.552408426979834,-0.779217777110584,-0.158765998377285,0.195521420015308,-1.00814438161153
"669",2017-08-28,-0.809601919276631,1.08247841684792,-0.554580027517239,-0.77870520245026,-0.221831598561342,0.201509753004945,-1.08073057795261
"670",2017-08-29,-0.800828182345483,1.12611786540907,-0.552754628898256,-0.770247517731029,-0.194425833597329,0.171570032257843,-1.02056826490518
"671",2017-08-30,-0.799161556282375,1.15508055415019,-0.553179515385282,-0.76614663469473,-0.121847408411337,0.228458333592368,-0.856796227031166
"672",2017-08-31,-0.788876328157354,1.20359682030056,-0.551637354938463,-0.744359030202285,-0.139902222046424,0.177557812514698,-0.843620302529266
"673",2017-09-01,-0.778603553259908,1.26000624104557,-0.545720173912802,-0.751023679342365,-0.139902222046424,0.252414790861136,-0.702828596654791
"674",2017-09-05,-0.776127637290412,1.30814265895013,-0.544114903463226,-0.746409669905329,-0.112621671844226,0.225463850619253,-0.645667372933807
"675",2017-09-06,-0.758643409014075,1.2833221199604,-0.551275396026298,-0.755124936771401,-0.143112663171349,0.201509753004945,-0.723324532017781
"676",2017-09-07,-0.757536612509203,1.23969905087943,-0.551432771776156,-0.750767391127374,-0.11462711447739,0.252414790861136,-0.682250048149553
"677",2017-09-08,-0.740757715228242,1.30250173451166,-0.550221037803096,-0.749998329046304,-0.133883238853889,0.252414790861136,-0.619943795558739
"678",2017-09-11,-0.733476055370737,1.2506047847464,-0.554768851120567,-0.764608735235919,-0.117836089485534,0.273378295418028,-0.646706651048326
"679",2017-09-12,-0.730037726626023,1.31115136878429,-0.546412634646029,-0.747691325260591,-0.0196353427679412,0.285357881775088,-0.447267778741201
"680",2017-09-13,-0.730608741184792,1.46501582852779,-0.545452635058245,-0.738463244356398,0.020411911981329,0.360242961966751,-0.16885391812356
"681",2017-09-14,-0.733130981959662,0.870863008869746,-0.54425656390787,-0.740257617925321,0.0192107635615938,0.300333765292835,-0.827237626068678
"682",2017-09-15,-0.735962615519752,0.749043709264277,-0.545783138255954,-0.745128009450914,0.020411911981329,0.312314444476527,-0.945103697504487
"683",2017-09-18,-0.738901469171409,0.672018789330653,-0.528926338252961,-0.718724879090604,0.00119122253059523,0.423160084445374,-0.890182590208352
"684",2017-09-19,-0.729074120794028,0.724508799416993,-0.51721440194617,-0.750767391127374,0.0041947153487939,0.438141674670338,-0.830210724431447
"685",2017-09-20,-0.7300496534303,0.780740258903404,-0.517529253172271,-0.7361561699639,0.0428320514031459,0.54003176306811,-0.620131003191812
"686",2017-09-21,-0.728978871611903,0.678817850415507,-0.519906398396874,-0.746409669905329,0.0524398395358783,0.546026037465559,-0.718011212497162
"687",2017-09-22,-0.748206593065485,0.676929451404403,-0.527903187631999,-0.748973072526197,-0.00401503294313499,0.525046890330333,-0.827121544432079
"688",2017-09-25,-0.74664775165555,0.533282159967751,-0.53067355483056,-0.729491212103924,-0.0276468505772234,0.552020359628448,-0.949156849571058
"689",2017-09-26,-0.763522972582341,0.443207896456845,-0.543265055759015,-0.744615324171431,-0.0486805799606439,0.561011363598023,-1.09586467241856
"690",2017-09-27,-0.764356141927375,0.569592819942769,-0.541754164325471,-0.750767391127374,-0.0957784474858007,0.501071556776737,-1.08199176814651
"691",2017-09-28,-0.755501525356863,0.658796965028572,-0.535820562148294,-0.72077555909671,-0.0480795599774145,0.567005802542243,-0.834374439008467
"692",2017-09-29,-0.753359437890622,0.553330303720679,-0.535899264871767,-0.713854360020569,-0.0216381125464166,0.510061826276332,-0.961359045332364
"693",2017-10-02,-0.729561885355434,0.568080110021726,-0.531035579454633,-0.707958633378512,0.00639721158042306,0.501071556776737,-0.893007219809692
"694",2017-10-03,-0.712194817008638,0.648973631901787,-0.53067355483056,-0.693348026699607,0.0314223937633205,0.64193683556221,-0.613883537311489
"695",2017-10-04,-0.696247781620255,0.664463786876758,-0.530091161123374,-0.697192869503359,0.103271821278511,0.743839658062762,-0.411956546028956
"696",2017-10-05,-0.683158549868046,0.614583873345166,-0.527730035346043,-0.692322735518525,0.0768566855168908,0.746836607451502,-0.464934154419055
"697",2017-10-06,-0.677476902449696,0.503013158399299,-0.52788743125151,-0.696936492052262,0.0620467527477452,0.719863906903182,-0.617377007703242
"698",2017-10-09,-0.683741002569977,0.513608507856564,-0.527053155347362,-0.692322735518525,0.00960066294560802,0.776804173204541,-0.603103549429151
"699",2017-10-10,-0.708210607646449,0.574130806761429,-0.520614798165001,-0.691041179094236,-0.0164308828403336,0.785793500333653,-0.576373160650937
"700",2017-10-11,-0.706854809163463,0.585474390580307,-0.515041883280763,-0.681301505591383,0.0268182403313018,0.788790071208661,-0.502115495915339
"701",2017-10-12,-0.687949224468253,0.568458361688563,-0.5118774368494,-0.674125381531731,0.0604455863337777,0.932570183444646,-0.312477911382397
"702",2017-10-13,-0.679961059479021,0.640283085663762,-0.511735749324403,-0.673100225705799,0.10107061793796,0.974480339275597,-0.148962991631905
"703",2017-10-16,-0.680816809292577,0.551439311516276,-0.50613083501751,-0.674125381531731,0.258573520643027,1.0941297436362,0.0430695499536826
"704",2017-10-17,-0.711992610792875,0.509446247323957,-0.500872016557712,-0.673612802550849,0.270987833480227,1.11804048841089,0.0119971393136392
"705",2017-10-18,-0.706819123657748,0.544252459482315,-0.501155421405731,-0.662336929512454,0.29453892993307,1.1658405706037,0.134320485443157
"706",2017-10-19,-0.709066828222682,0.55938192567885,-0.501423088836065,-0.656955684444833,0.266582630896075,1.10608569882779,0.0646046538991306
"707",2017-10-20,-0.698043218675247,0.524202501581462,-0.501076689924237,-0.662593144341329,0.254569344474775,1.05226990477518,-0.0306713021093935
"708",2017-10-23,-0.654828744317507,0.53744345904983,-0.5024937759314,-0.661311880673645,0.313448725224336,1.04030602573117,0.0725638090827818
"709",2017-10-24,-0.640789688355189,0.483712472058792,-0.502934636824517,-0.665668357056577,0.324267737393112,1.1658405706037,0.164428097819325
"710",2017-10-25,-0.648022409780537,0.499986011772885,-0.499691106919879,-0.659005607128384,0.246160948458194,1.12700542581268,0.0664332622149642
"711",2017-10-26,-0.644708759218994,0.115472599523105,-0.507595059452068,-0.661055668982825,0.188516664474646,1.38949798695052,-0.119872236705617
"712",2017-10-27,-0.644922501301636,0.0499324009223671,-0.504398906472182,-0.586519477812703,0.144492804059771,1.03731481610721,-0.504100864497177
"713",2017-10-30,-0.639863470750673,0.174587746136448,-0.494683894913415,-0.568346070321706,0.222940531341067,1.28222614549245,-0.0231390130158301
"714",2017-10-31,-0.63163488496392,0.098043546073839,-0.491566097224813,-0.569625777891385,0.22093914229118,1.30905827220251,-0.0647857995125871
"715",2017-11-01,-0.634235043497187,0.194294637703829,-0.486889229259391,-0.564507410228214,0.340299211027876,1.43117628041969,0.2801384461666
"716",2017-11-02,-0.631813012213275,0.174587746136448,-0.486275082362455,-0.573464776190255,0.336691960884621,1.52340427720406,0.34313111345914
"717",2017-11-03,-0.618601073019115,0.181409265184685,-0.488259232131287,-0.573208874242702,0.312847732787395,1.50853313121311,0.322720949792085
"718",2017-11-06,-0.602582318206965,0.202253190174273,-0.483928684820738,-0.564763273853872,0.330680000109369,1.55611519924584,0.437774112647905
"719",2017-11-07,-0.600518073932495,0.245835909033045,-0.482448385220219,-0.550178448742989,0.406874439094413,1.62747365634064,0.6470390965724
"720",2017-11-08,-0.578425456568928,0.187093959021171,-0.478668835206469,-0.548131809662187,0.46148134246439,1.80597209665759,0.849321296705563
"721",2017-11-09,-0.573802383348897,0.242045934969843,-0.483188537249868,-0.538922634646494,0.629772191478282,1.89242277689486,1.16832734809773
"722",2017-11-10,-0.582124340821315,0.217033454189039,-0.489235544003327,-0.545317719757481,0.583799342500733,1.83576360761171,1.01991879971936
"723",2017-11-13,-0.58514786447612,0.25531017719957,-0.472196075475494,-0.543782795912833,0.668129411715783,1.69289131856336,1.01520417161426
"724",2017-11-14,-0.574584707625255,0.30419398395132,-0.477723917723289,-0.539945821300136,0.641072999535771,1.66315385562862,1.01616639246703
"725",2017-11-15,-0.578674380696116,0.254931128485757,-0.475282892407695,-0.552736975823914,0.623316070919907,1.63936687464668,0.910919825124622
"726",2017-11-16,-0.583226969644777,0.234845574745438,-0.481897221086739,-0.568346070321706,0.603552177421453,1.61855443404821,0.823481925161883
"727",2017-11-17,-0.568611125905639,0.32768599924234,-0.479330263566302,-0.540457324148248,0.745379624717958,1.77619700438645,1.26086391472656
"728",2017-11-20,-0.573304609555841,0.355721446636568,-0.479723970984233,-0.54710846997763,0.806170154548893,1.74941120884473,1.31116575951249
"729",2017-11-21,-0.571348910865382,0.381101591254994,-0.47544036613206,-0.525111813073053,0.968349351033729,1.71668555939835,1.49423541161658
"730",2017-11-22,-0.551940501676055,0.417081041327137,-0.472337812446683,-0.535597460749258,1.00908349374929,1.89540719067177,1.7616959508762
"731",2017-11-24,-0.558692982358644,0.243940924278289,-0.474101725155067,-0.554527965803029,1.04515313679001,1.96412119461404,1.66589258236559
"732",2017-11-27,-0.553148835977566,0.239014348023444,-0.470904623427931,-0.545317719757481,1.17054004832171,2.03000031820109,1.87018353538327
"733",2017-11-28,-0.533431771240527,0.285626466438056,-0.475345877107734,-0.562204298297383,1.29476523379251,2.06900980709717,2.0784195606821
"734",2017-11-29,-0.538652976570923,0.230297725204666,-0.480747594790821,-0.561948348369989,1.26587876361829,2.07501645405518,1.9898440231464
"735",2017-11-30,-0.5668334203135,0.211727731095542,-0.503249532940679,-0.617503032130876,1.21537726747236,1.98506520405117,1.72458421723401
"736",2017-12-01,-0.547356793335414,0.248488706338214,-0.496494691366424,-0.626467789328145,1.01906733441635,1.91033247717101,1.50756924389558
"737",2017-12-04,-0.558444209020917,0.148818364472174,-0.501265650206459,-0.635689844506722,1.04372622242747,1.94319237589855,1.44033725906409
"738",2017-12-05,-0.653510194706014,0.0953914279436127,-0.518615502509802,-0.657980591589848,0.925610937123606,1.76429127839406,0.955187354655617
"739",2017-12-06,-0.655113912681797,0.120019635703104,-0.516915283876455,-0.64696270614293,0.954913332946109,1.63639354482073,0.89233461076876
"740",2017-12-07,-0.621129184699863,0.112441288865737,-0.514522353934973,-0.639532714295743,0.90771322849919,1.5680092962113,0.812979560645651
"741",2017-12-08,-0.604255011419669,0.181409265184685,-0.510224330806723,-0.630822556529635,0.964277557239114,1.63342023279792,1.03380515646569
"742",2017-12-11,-0.6190995749825,0.178377406489237,-0.511011525296686,-0.625443260549848,1.02049352894842,1.53827350814637,0.98159008275499
"743",2017-12-12,-0.640682788157514,0.162081778481016,-0.506020611271575,-0.626723997079972,0.947586088913652,1.5680092962113,0.904249767096911
"744",2017-12-13,-0.65158582972624,0.315940410544558,-0.512034883268018,-0.614173506067374,0.872955591822858,1.48473658680226,0.895838370108042
"745",2017-12-14,-0.649483349056639,0.453429841982418,-0.519371161553201,-0.617246856498518,0.806575556765307,1.43712893251989,0.91103296415926
"746",2017-12-15,-0.686986251832239,0.422761265420518,-0.518914615254151,-0.612380772032606,0.789340776470518,1.39843095837933,0.792251361151367
"747",2017-12-18,-0.653795271740935,0.468572135336055,-0.51090133091026,-0.590359553495517,0.914220568518759,1.46688631103163,1.09462285873973
"748",2017-12-19,-0.646561521863038,0.479927647976784,-0.500919250782817,-0.577816060667846,0.985861711753853,1.61260793496445,1.35310046138139
"749",2017-12-20,-0.662776890295122,0.571105506323901,-0.503737623632104,-0.575512422824903,0.89510752519489,1.58882237101344,1.3130084657801
"750",2017-12-21,-0.663275864658569,0.586986823015389,-0.502651212736694,-0.561692497343844,0.932121172100893,1.60368818592681,1.39517660630399
"751",2017-12-22,-0.684240207505024,0.650485006889914,-0.504084013810535,-0.562204298297383,0.90262992075423,1.60666143841999,1.40924784645119
"752",2017-12-26,-0.67771463709963,0.661063622197841,-0.505060185117882,-0.567066488497947,0.955523958311773,1.66910107671444,1.53584734650859
"753",2017-12-27,-0.668195187346623,0.683350360805292,-0.501643521772995,-0.584215508013576,1.02782949778355,1.68396936386526,1.64109500532091
"754",2017-12-28,-0.660139172745452,0.680706497251186,-0.502068649705455,-0.579607829527334,1.00949105268887,1.66612744732519,1.61450934528701
"755",2017-12-29,-0.65735918884393,0.640283085663762,-0.501706516275975,-0.572440979797668,0.998897475499219,1.64828699320215,1.55596086944755
"756",2018-01-02,-0.671368115111494,0.554464939321128,-0.507846974707531,-0.590615625658265,1.00949105268887,1.62450095245622,1.41862622898892
"757",2018-01-03,-0.634626866951706,0.682972588407388,-0.498636128854723,-0.531505258372159,1.02579154046605,1.66612744732519,1.71012332202004
"758",2018-01-04,-0.604112617604774,0.793943680151045,-0.477975899574494,-0.526646205216562,1.0722648842399,1.77619700438645,2.03367084638156
"759",2018-01-05,-0.62867875913161,0.713937856497646,-0.476212063968539,-0.52127607640673,1.16850132744776,2.14421249786946,2.40048478230798
"760",2018-01-08,-0.621235949182321,0.75470467729837,-0.473361519640441,-0.494945229378595,1.23126674788888,2.41698197839115,2.81341070537704
"761",2018-01-09,-0.575509324974141,0.746401837462186,-0.462966729633677,-0.480124068563059,1.18562455541445,2.39567033589924,2.809096605605
"762",2018-01-10,-0.555103282926024,0.723376300910978,-0.463061227315972,-0.50005699818306,1.27523919567822,2.38654002853842,2.86693401670256
"763",2018-01-11,-0.462270728465853,0.723753898190419,-0.460320673155089,-0.528692032340929,1.23371106436518,2.53583267289348,3.04201420148722
"764",2018-01-12,-0.470740283555044,0.784512824079659,-0.459690635403523,-0.522554689432253,1.3251660878147,2.73016949598354,3.38686279948708
"765",2018-01-16,-0.478999607629351,0.950357683849794,-0.461423202612804,-0.520764756975204,1.50345042250041,3.04410637263292,4.03672691176576
"766",2018-01-17,-0.475348189579987,0.893851263179265,-0.465943496327518,-0.502613023219431,1.6931527123003,3.35184100940315,4.49494027575577
"767",2018-01-18,-0.436274210848865,0.984247377035194,-0.458682593394383,-0.465562558017956,1.78629547997525,3.17565531813766,4.5856788128869
"768",2018-01-19,-0.43284037086606,0.913820303814805,-0.459123611147293,-0.454580266848503,1.77127704220196,3.04692137816683,4.38547447532174
"769",2018-01-22,-0.428734370963382,1.01059982231488,-0.450192715444453,-0.448706991312695,1.82495818145932,3.027156758408,4.53508068446168
"770",2018-01-23,-0.426221560729922,1.05388171449498,-0.44455354250188,-0.439770595458823,1.80968712345927,3.02148517996184,4.57450831922546
"771",2018-01-24,-0.406373898995925,1.11784210354148,-0.436330727108065,-0.423178642715875,1.71308382846297,3.04973296007049,4.61477562325507
"772",2018-01-25,-0.413695914573509,1.18817770589526,-0.441229807319216,-0.464796209944908,1.68374961693732,2.69996010748828,4.25216549848323
"773",2018-01-26,-0.370107837783886,1.15620915460528,-0.440363415699918,-0.51565095687839,1.69041168045883,2.73016949598354,4.25066812068545
"774",2018-01-29,-0.403933506447906,1.22014396328684,-0.429367826602825,-0.441557732678629,1.69060770375757,3.15695860805972,4.79285120937478
"775",2018-01-30,-0.417728952407399,1.18592099125774,-0.423822524585877,-0.46300827161361,1.68806128918869,2.74222859890684,4.31165113074639
"776",2018-01-31,-0.447817611005303,1.00382403197065,-0.430328786349059,-0.476547091859093,1.5471043667806,2.45049109985865,3.64672600939644
"777",2018-02-01,-0.434256316692979,1.00909408939675,-0.425476681650366,-0.48906735437668,1.63533289085526,2.56020953877212,3.8558361663041
"778",2018-02-02,-0.454618209294618,1.0527528315339,-0.433826007695596,-0.488556253678025,1.65939022220328,2.7211159501603,4.05625853322924
"779",2018-02-05,-0.486374536512005,1.004200553927,-0.444821325783525,-0.525367590860671,1.48698180075457,2.38654002853842,3.42115893006379
"780",2018-02-06,-0.550092788152717,0.751685501641437,-0.476038827027022,-0.562460151621356,1.27910470337344,1.9760870384004,2.41828547661418
"781",2018-02-07,-0.51699259992677,0.946591287663942,-0.457328023901172,-0.557854186395892,1.26994901471351,2.27113068491097,2.95549617706458
"782",2018-02-08,-0.548245018014428,0.98236503133136,-0.452256157444621,-0.587799476713586,1.23167419440734,1.97010377046009,2.59584234402615
"783",2018-02-09,-0.611053553002994,-0.0855874336005429,-0.470022660692452,-0.64696270614293,1.00093436922714,1.91331842538175,1.10062644116997
"784",2018-02-12,-0.571775525206817,-0.157426426956494,-0.447089618818118,-0.605978503909737,0.980973898730005,1.92526432864996,1.1239681524888
"785",2018-02-13,-0.551869414944255,-0.0182281806883073,-0.453469016622448,-0.586519477812703,1.11834474807768,2.06900980709717,1.57726846510714
"786",2018-02-14,-0.539469900089428,0.0934969554335816,-0.446223257241397,-0.626211680292964,1.04821043497996,1.88645468768584,1.41625724047559
"787",2018-02-15,-0.511455619281415,0.0870563478384807,-0.432376720261226,-0.569113911187555,1.05045261528873,1.98506520405117,1.60962791644818
"788",2018-02-16,-0.480701242905041,0.147302532570839,-0.424373919766285,-0.549922651364166,1.14240478055121,2.06900980709717,1.90371930618373
"789",2018-02-20,-0.48984983490295,0.163976708117983,-0.428564407113893,-0.55376032196626,1.10121709768406,2.15626822221089,1.94928746402982
"790",2018-02-21,-0.469357999328959,0.121914041116776,-0.420309383945595,-0.513094194842598,1.0665566243429,2.11711048146636,1.90281956880888
"791",2018-02-22,-0.487792984614941,0.139344736699164,-0.432234946996901,-0.534830179549042,1.17054004832171,2.05699996666061,1.9120266405206
