"","date","MSFT","GOOGL","CRM","ADBE","NTNX","index"
"368",2018-03-19,-1.02184950442195,-0.829761904891686,-0.797692258361188,-0.846269571562444,1.95144872008768,-1.54412451914959
"369",2018-03-20,-1.03886842195855,-0.879722728154883,-0.81451224865414,-0.868464991802343,1.88441812250559,-1.71715026806432
"370",2018-03-21,-1.03648144179191,-0.885926933649962,-0.812134259173115,-0.818613834324104,1.96141180175897,-1.59174466718012
"371",2018-03-22,-1.04294492811593,-0.888541808739275,-0.870154432709407,-0.837708581480477,1.923368470263,-1.71598128078209
"372",2018-03-23,-1.06965076379877,-0.947799664321276,-0.932034746384963,-0.8793989477032,1.87264297053911,-1.95624115166909
"373",2018-03-26,-1.0954919578894,-0.98628351568716,-0.992818806072019,-0.915627490696221,1.60581339311507,-2.38440837722973
"374",2018-03-27,-1.03001395397759,-0.946438186730501,-0.916334806045747,-0.824144279832546,1.78390400309262,-1.93302722349376
"375",2018-03-28,-1.07282285773148,-1.01459276978083,-1.00323403112284,-0.923663322187015,1.37530246114536,-2.6390105196768
"376",2018-03-29,-1.07361573610121,-1.01713077774289,-1.01884499396307,-0.931962327338147,1.42742517301773,-2.61412866212759
"377",2018-04-02,-1.05496643086565,-0.970973255588509,-0.961363401712081,-0.908645369260037,1.5327540841769,-2.36319437324937
"378",2018-04-03,-1.08223383536203,-1.00638439921911,-0.978192506397738,-0.933674716046898,1.40225493573507,-2.59823052129071
"379",2018-04-04,-1.07044390438531,-0.997651488550902,-0.958163801051714,-0.909633475799265,1.48861213320973,-2.44728053657747
"380",2018-04-05,-1.04443596595246,-0.981716556950502,-0.907718048964097,-0.849562425563315,1.63651208090065,-2.14692091652973
"381",2018-04-06,-1.04393902764953,-0.977480830524862,-0.915152418287678,-0.859507416886886,1.77666322659563,-2.01941646675332
"382",2018-04-09,-1.06528740527108,-1.01025112960889,-0.964730820740501,-0.891980135686268,1.59859299239748,-2.33365649890926
"383",2018-04-10,-1.05992980962844,-0.995615344691187,-0.946369349453595,-0.888291403741102,1.57062294852064,-2.31958295899368
"384",2018-04-11,-1.0389678899659,-0.971898878523809,-0.907549137202679,-0.852987114791951,1.82102213973731,-1.95038088074703
"385",2018-04-12,-1.04910646015832,-0.988436464440623,-0.913125193307909,-0.858914577018355,1.82011682356442,-1.98946587136079
"386",2018-04-13,-1.0320043289293,-0.970756297961778,-0.875235583032673,-0.836984219767076,1.92880356685839,-1.78617686283244
"387",2018-04-16,-1.03697873245991,-0.972564261070011,-0.91565914931985,-0.856082565350647,1.95507154715596,-1.82621316104445
"388",2018-04-17,-1.02613162246059,-0.958008045658351,-0.90890102395096,-0.839881697649406,1.92155676582618,-1.81136562389313
"389",2018-04-18,-1.00719832686342,-0.909798471914751,-0.842182252980465,-0.809331411950934,2.09537693752211,-1.47313352618746
"390",2018-04-19,-1.00350765856337,-0.915559103020261,-0.823343023960081,-0.809726367869839,2.11165074848222,-1.44048540493133
"391",2018-04-20,-1.00679938548061,-0.895150358418698,-0.830133757748481,-0.832638262251808,2.07909738551612,-1.48562437838348
"392",2018-04-23,-1.01786464792402,-0.912758749084751,-0.851171691984576,-0.848311114619998,1.97771451858672,-1.65239168502663
"393",2018-04-24,-1.01437677167946,-0.917851398486438,-0.866935509935045,-0.847915987268341,1.96231773610457,-1.68476193126472
"394",2018-04-25,-1.03658085618803,-0.991932445687082,-0.934734171761859,-0.896722834601196,1.84003833306451,-2.01993197517366
"395",2018-04-26,-1.04463479527351,-0.991426819687272,-0.944177957219323,-0.900477413330276,1.66813201565135,-2.21258496985903
"396",2018-04-27,-1.02523546354635,-0.962046262368775,-0.884885695958021,-0.870243311820564,1.80744104862968,-1.93496968506404
"397",2018-04-30,-1.0096913436668,-0.979201333695205,-0.895206687463702,-0.870309243046427,1.57603536917501,-2.17837323869712
"398",2018-05-01,-1.03260143071916,-0.997795799338992,-0.882177524598471,-0.872285172135423,1.66632465749612,-2.11853526929593
"399",2018-05-02,-1.01786464792402,-0.965750793892676,-0.846253412143949,-0.855950815320904,1.78571437244041,-1.90010529684114
"400",2018-05-03,-1.03270088113462,-0.987005939693214,-0.851171691984576,-0.875578557929219,1.80291403498394,-1.9435430357577
"401",2018-05-04,-1.0271272098674,-0.986644787057126,-0.824191889429723,-0.842976810743064,1.85815137055524,-1.82278932654207
"402",2018-05-07,-1.016270279831,-0.950913541028972,-0.812134259173115,-0.826778027705636,2.01031450841213,-1.59578159932659
"403",2018-05-08,-1.00570224567538,-0.938657894305024,-0.780693783867927,-0.810450492317967,2.13062990486024,-1.40487451130606
"404",2018-05-09,-1.00979107444414,-0.939918578053863,-0.750421940397293,-0.78695356910246,2.25957518602539,-1.22750997597237
"405",2018-05-10,-0.998518476364334,-0.895876499604628,-0.7337511599419,-0.752877052754873,2.38062562639766,-1.00039756226807
"406",2018-05-11,-0.988833566223977,-0.871874599064911,-0.718610781491372,-0.743605556393064,2.43680180555925,-0.886122697614069
"407",2018-05-14,-0.990931013729983,-0.874912432803445,-0.71844050089787,-0.738806053032094,2.43413182842939,-0.888958172034003
"408",2018-05-15,-0.987634952400279,-0.870231888456139,-0.768450740217218,-0.761887417011433,2.27576024719688,-1.11244475088819
"409",2018-05-16,-0.994725336845253,-0.901800539167418,-0.760967548841738,-0.773530796091422,2.26317264415865,-1.16785157678718
"410",2018-05-17,-0.996422408737335,-0.902932948321452,-0.750081664150955,-0.768333719512528,2.2775575233111,-1.14021321741117
"411",2018-05-18,-1.00610122435959,-0.907040874025133,-0.796332636387802,-0.771886081980465,2.36274592579053,-1.11861489096246
"412",2018-05-21,-1.00430575138741,-0.92389989214462,-0.780863839867597,-0.763729133759595,2.35737824271564,-1.11542037444358
"413",2018-05-22,-0.991929625785179,-0.903049021317573,-0.790893755676857,-0.763663292248175,2.21635894725941,-1.23317674776837
"414",2018-05-23,-0.992928156502998,-0.915675218251363,-0.806698077724928,-0.75912497039288,2.1920182412534,-1.28240818161876
"415",2018-05-24,-0.981340042211457,-0.900218016070292,-0.761648015704956,-0.725462485670625,2.18119313036415,-1.18747542929318
"416",2018-05-25,-0.984837637268783,-0.900958505348971,-0.75059194800112,-0.717313889691275,2.0980895720447,-1.25561240826545
"417",2018-05-29,-0.984338018374927,-0.902947457334193,-0.763858964734301,-0.727762842766448,1.83913288976292,-1.53977439344695
"418",2018-05-30,-0.987834703956731,-0.926176635923658,-0.782224009332116,-0.736768112623628,1.78752477650808,-1.64547868532805
"419",2018-05-31,-0.978441423263214,-0.912541099177277,-0.741065979139323,-0.702532267713947,2.01031450841213,-1.32426626088163
"420",2018-06-01,-0.979541008295738,-0.879824503448444,-0.740555663099599,-0.690185752790488,1.92518017154192,-1.36492675609235
"421",2018-06-04,-0.960034734378274,-0.828917639566598,-0.720311770152491,-0.676858862340831,2.22086441582542,-0.96525859061277
"422",2018-06-05,-0.951222731575998,-0.80264787693375,-0.684082797890785,-0.663537008530973,2.24517857065521,-0.856311844276299
"423",2018-06-06,-0.946012987869242,-0.805590306203514,-0.659091392992138,-0.667736446398343,2.2478785168276,-0.830552616635632
"424",2018-06-07,-0.943006576974937,-0.811518096773626,-0.634794529161938,-0.659534893346321,2.17397460348058,-0.874879492776241
"425",2018-06-08,-0.959133797220435,-0.829761904891686,-0.679661475032837,-0.701809751367304,2.14237401352005,-1.02799291499221
"426",2018-06-11,-0.951623407863619,-0.832250934563251,-0.669120299838364,-0.677515183594079,2.17307195667237,-0.957437869186944
"427",2018-06-12,-0.957431739901995,-0.820328137894455,-0.66147092528223,-0.678893667331613,2.18841030610059,-0.929714164309706
"428",2018-06-13,-0.954828332518146,-0.809712159911294,-0.622737771757057,-0.668458281148235,2.57125728292632,-0.48447926240841
"429",2018-06-14,-0.959434116176977,-0.81547924803303,-0.618663177414175,-0.645236122172639,2.81774247514779,-0.221070188649027
"430",2018-06-15,-0.953726715184155,-0.792347992787296,-0.586257801070129,-0.632320164068203,2.73912801441188,-0.225524658697907
"431",2018-06-18,-0.966640085212331,-0.793571856220818,-0.586257801070129,-0.673511446245151,2.6795364249685,-0.340444763779931
"432",2018-06-19,-0.959333985560121,-0.758141035505278,-0.562699866585944,-0.648121621030521,2.83554156454207,-0.0927549441397936
"433",2018-06-20,-0.959333985560121,-0.765269717501399,-0.5674435733509,-0.674036511811157,2.64999091528337,-0.316092872940206
"434",2018-06-21,-0.949219180195689,-0.757426724209596,-0.577272731827497,-0.677318275893463,2.50158474906088,-0.459652163065362
"435",2018-06-22,-0.956530633634466,-0.778752280539366,-0.595245966621224,-0.693140635252405,2.37437016059601,-0.649299355451452
"436",2018-06-25,-0.963838160127257,-0.778970880655809,-0.643967719030149,-0.727302721243292,2.00578734585739,-1.10829213519912
"437",2018-06-26,-0.984038267996634,-0.822686755349886,-0.674900653841098,-0.753271712993626,1.76127799629394,-1.47361939388731
"438",2018-06-27,-0.977141750776077,-0.832381971938871,-0.635983611228455,-0.736373696121025,1.79114568628911,-1.39073534377532
"439",2018-06-28,-0.992528738683226,-0.855196676414632,-0.674390610007334,-0.766426090445417,1.6211606693798,-1.66738144617081
"440",2018-06-29,-0.981639932758982,-0.84088120359839,-0.64209892504064,-0.752416770139796,1.78571437244041,-1.4313224590974
"441",2018-07-02,-0.981839779572221,-0.83737411816523,-0.620360922027818,-0.726119746232224,1.75494382754929,-1.41075073844821
"442",2018-07-03,-0.967840655584931,-0.818566269717589,-0.552029941020882,-0.729734664008965,1.8228331368708,-1.24533839346156
"443",2018-07-05,-0.977441663380433,-0.856156641718873,-0.595924589732146,-0.737951482793005,1.78526169038927,-1.38221268723518
"444",2018-07-06,-0.970341595672198,-0.819760261150386,-0.563208059885049,-0.72368811476076,1.84366085177992,-1.23333717968847
"445",2018-07-09,-0.95633032855303,-0.799676127288282,-0.53561027329152,-0.697343565331122,1.95235434481585,-1.03660594964811
"446",2018-07-10,-0.949419585614404,-0.781900216254066,-0.529519118882171,-0.686968427768372,1.89709934172354,-1.05070800679548
"447",2018-07-11,-0.946714401315363,-0.782104238577067,-0.517848498756445,-0.694453980721147,1.94329659529039,-0.997824524079632
"448",2018-07-12,-0.948117124485282,-0.775808208344288,-0.470542736337797,-0.697803337916311,2.08361991485594,-0.808651492227734
"449",2018-07-13,-0.925958429548027,-0.732361310700131,-0.421458113929175,-0.653499833140688,2.27486120783852,-0.458416479479503
"450",2018-07-16,-0.913511495915509,-0.727752823316694,-0.430729974790237,-0.629108438710658,2.18750808134109,-0.513594651392003
"451",2018-07-17,-0.918732334582041,-0.739288171383525,-0.441690474700786,-0.654746133280626,2.20464211900732,-0.549814994939656
"452",2018-07-18,-0.908288988069922,-0.715122441676286,-0.440678624310416,-0.630943698818818,2.29193246029318,-0.403101292582257
"453",2018-07-19,-0.916624118321602,-0.715370369407878,-0.426852471634694,-0.621309719445869,2.3457415518376,-0.334415126972444
"454",2018-07-20,-0.923851173962345,-0.735511219271231,-0.438317670702538,-0.635073471922874,2.28474643785917,-0.448007097999823
"455",2018-07-23,-0.905074304067012,-0.737290348387424,-0.443208562658003,-0.635991160954652,2.19923242451602,-0.52233195155107
"456",2018-07-24,-0.887986167518088,-0.718156187837767,-0.431573030033919,-0.623341112417187,2.16133801286082,-0.499718484946146
"457",2018-07-25,-0.891103439812417,-0.649379595244406,-0.457885028722418,-0.63631907036034,1.91068687068422,-0.724000263455358
"458",2018-07-26,-0.859202231280773,-0.623432153449111,-0.409492375242394,-0.599103878592538,2.01574704262493,-0.475483595939883
"459",2018-07-27,-0.871385249035843,-0.60949055604461,-0.431404264013297,-0.607224607866797,2.05195409350265,-0.4675505834579
"460",2018-07-30,-0.890902374322625,-0.657052199385694,-0.493171520054455,-0.653893375200823,1.78390400309262,-0.911115465870973
"461",2018-07-31,-0.914113966046743,-0.690383951527905,-0.592701933965489,-0.735913481659769,1.51202923257189,-1.42108410062802
"462",2018-08-01,-0.906983046496732,-0.694497445057912,-0.607631032060208,-0.720402311043223,1.51292997055042,-1.41658386410765
"463",2018-08-02,-0.904973813100596,-0.686080666841321,-0.598638731079437,-0.698525777678145,1.55348811879337,-1.33473086990612
"464",2018-08-03,-0.892008400621246,-0.674206704414077,-0.540010262234025,-0.670886336105299,1.6834962777746,-1.09361542560005
"465",2018-08-06,-0.88728219034463,-0.67853908694758,-0.541702911275872,-0.663930667887382,1.67445803627478,-1.09699682018068
"466",2018-08-07,-0.886377069196165,-0.67925391639254,-0.513452111382736,-0.658485213369835,1.75765831164495,-0.979909998696328
"467",2018-08-08,-0.87883236501669,-0.65274913097644,-0.484219143985177,-0.663208928533467,1.80563028965179,-0.873379278859983
"468",2018-08-09,-0.872693773179006,-0.64474113771692,-0.471893238178509,-0.660322124409772,1.7866193972697,-0.86303087621451
"469",2018-08-10,-0.870882011036263,-0.64017578656391,-0.460922275577681,-0.660518934549383,1.97137478250436,-0.661124225222874
"470",2018-08-13,-0.87762490301839,-0.657606529889835,-0.4661542230363,-0.661175045723424,2.00488202840504,-0.657678673262911
"471",2018-08-14,-0.885572429157301,-0.663251713560094,-0.484050351614714,-0.662224808562945,1.9541659314287,-0.740933371466357
"472",2018-08-15,-0.871989223210139,-0.649394173534902,-0.448268491186784,-0.64576084859296,2.15592072033883,-0.459492016185957
"473",2018-08-16,-0.891103439812417,-0.687203929181357,-0.474087970157888,-0.682044559554644,2.10351438094466,-0.630925517761642
"474",2018-08-17,-0.891304580468255,-0.699106896065896,-0.46244126847893,-0.692746650358035,2.12520812344953,-0.620391271921583
"475",2018-08-20,-0.891907835036857,-0.71108221295001,-0.474425437507913,-0.713700070763058,1.93786162838206,-0.85325392787578
"476",2018-08-21,-0.899045062570028,-0.702184641674595,-0.462778603554316,-0.687034148225232,1.87807767718099,-0.872964778843184
"477",2018-08-22,-0.907987572056879,-0.708806835760706,-0.465816592117828,-0.675611756411377,1.93514429363784,-0.823078462708952
"478",2018-08-23,-0.897135433543693,-0.702476322104571,-0.450124077302797,-0.649105425837738,2.08904630381549,-0.609794954973313
"479",2018-08-24,-0.892108965639078,-0.703337005495192,-0.427020960857527,-0.639531519212273,2.17487688084586,-0.487121570358208
"480",2018-08-27,-0.883661286735714,-0.680595876384344,-0.351724229658406,-0.60997550897555,2.24337831905056,-0.282578582703452
"481",2018-08-28,-0.871586601001017,-0.652121916416289,-0.362162739298431,-0.60414637832026,2.47855241699251,-0.0114652180434852
"482",2018-08-29,-0.864942259961227,-0.667306939803718,-0.340108577934588,-0.599955161500555,2.56246512849907,0.0901521892989857
"483",2018-08-30,-0.847213618471327,-0.639898697451907,-0.309642376301956,-0.565139294741027,2.61333969374904,0.251445706782819
"484",2018-08-31,-0.847919016587533,-0.654791261184106,-0.354417943003924,-0.577765146732476,2.58618418292793,0.151290815419888
"485",2018-09-04,-0.844089374581328,-0.687816586472978,-0.345327260484235,-0.59687766702245,2.18480193315582,-0.289308955405175
"486",2018-09-05,-0.85033733900146,-0.717704073354039,-0.336405249831632,-0.576129361945595,2.19021432884235,-0.290361695290371
"487",2018-09-06,-0.88275598739558,-0.735511219271231,-0.413199769583139,-0.645170482369941,1.89257034174109,-0.784067116878805
"488",2018-09-07,-0.880240935432911,-0.757543292382767,-0.410166306827708,-0.621506293765177,1.7404675998558,-0.928989228552762
"489",2018-09-10,-0.885572429157301,-0.766873212704618,-0.383212072643658,-0.614168098244806,1.73323070333948,-0.916595109410903
"490",2018-09-11,-0.873800882254187,-0.770561159657493,-0.368224054617841,-0.58470186267127,1.7775681624126,-0.819719796788189
"491",2018-09-12,-0.855072487435608,-0.748795371471078,-0.342633771149064,-0.574035642004218,1.82011682356442,-0.700420448495551
"492",2018-09-13,-0.85033733900146,-0.775604162340364,-0.300048542800643,-0.568867471172329,1.74680059158112,-0.748056923733672
"493",2018-09-14,-0.838242919870193,-0.760240435680107,-0.252746364552713,-0.564092808588215,1.82102213973731,-0.594300388953916
"494",2018-09-17,-0.833605037666159,-0.766304798463463,-0.264362777150897,-0.52376737526933,1.83913288976292,-0.548907098786934
"495",2018-09-18,-0.846004278321217,-0.792755950895379,-0.30762267919251,-0.565858664041445,1.29185089588864,-1.22039067656191
"496",2018-09-19,-0.83521835908881,-0.78214793353915,-0.289444418711158,-0.549250049121896,1.5814483884563,-0.874612372004711
"497",2018-09-20,-0.850438119662183,-0.771712581749186,-0.341623790492091,-0.587908947970725,1.31337216327804,-1.23831127659615
"498",2018-09-21,-0.831588305466928,-0.746491621708534,-0.297860348023237,-0.578354027872472,1.43371994666878,-1.0205743564024
"499",2018-09-24,-0.824629143568305,-0.774846350247008,-0.297523642150195,-0.614102521962052,1.29364401589128,-1.21745764203628
"500",2018-09-25,-0.820493104533314,-0.764001506369246,-0.242643662670997,-0.593080439077977,0.93169982170889,-1.48851889094264
"501",2018-09-26,-0.822712562425246,-0.743108689290206,-0.241128228149448,-0.568540485698557,0.995909016564955,-1.3795809489985
"502",2018-09-27,-0.827453370169819,-0.74286082418478,-0.250220672773752,-0.564419744331133,0.917436208425909,-1.46751840303358
"503",2018-09-28,-0.823116007989098,-0.723465055782711,-0.214854462000266,-0.5550031507541,0.948639998396248,-1.36779867812993
"504",2018-10-01,-0.823519525664163,-0.72387342121438,-0.238433875764065,-0.554741567168675,0.960232331768289,-1.38033605804299
"505",2018-10-02,-0.811007817171953,-0.721758697228962,-0.224455589680818,-0.518543039745577,1.02356846132721,-1.2521966825001
"506",2018-10-03,-0.815649968644172,-0.723056689010041,-0.268234894601453,-0.541341505982811,0.879110216459831,-1.46917284177865
"507",2018-10-04,-0.815448186095777,-0.717383152237046,-0.237254970652725,-0.551080438792159,1.00750708476889,-1.31365966300881
"508",2018-10-05,-0.83945267942028,-0.767631238265038,-0.307959381456464,-0.595568313369383,0.924567637428478,-1.58604397508269
"509",2018-10-08,-0.846105078020828,-0.781098684231669,-0.305097801222717,-0.598776560683267,0.947748489587481,-1.583329634571
"510",2018-10-09,-0.859000830694525,-0.798452427155373,-0.413199769583139,-0.654680474576458,0.742797457310691,-1.9825360446988
"511",2018-10-10,-0.844794872769554,-0.814110356069822,-0.41572760634915,-0.65815718233481,0.76595843202324,-1.9668315855001
"512",2018-10-11,-0.906179350768889,-0.891214463327888,-0.596433436880139,-0.764913086714513,0.622533463059432,-2.536206874632
"513",2018-10-12,-0.908690712257206,-0.893276955077748,-0.57218817306215,-0.760440387717199,0.592238472744708,-2.54235775536959
"514",2018-10-15,-0.871888549564755,-0.849960089156866,-0.445401018231969,-0.692878011679104,0.84792124061083,-2.01220642802186
"515",2018-10-16,-0.891706777578766,-0.876278531996048,-0.526304903089791,-0.764255365104676,0.743688439530588,-2.31485713823869
"516",2018-10-17,-0.857489999526915,-0.83171245407483,-0.433596239443428,-0.615478249082386,0.923676314090408,-1.81460062803715
"517",2018-10-18,-0.860410820122417,-0.839702484345151,-0.440847435997888,-0.627011070414927,0.921893347037151,-1.84607846384323
"518",2018-10-19,-0.882655370704485,-0.882861386221429,-0.511254458277195,-0.683160565446769,0.804264706054252,-2.15566707459562
"519",2018-10-22,-0.88104573053013,-0.872296128970587,-0.551013762015039,-0.718102366133397,0.607386276132461,-2.41507171151669
"520",2018-10-23,-0.871284647766971,-0.863296945046568,-0.509394892683721,-0.67849983767457,0.692022153303244,-2.23045416986859
"521",2018-10-24,-0.886678781232098,-0.858149153296747,-0.54813545771319,-0.673905319828951,0.667969658271785,-2.2988990537992
"522",2018-10-25,-0.944710293896391,-0.942048598235747,-0.673710646388354,-0.761426948497769,0.489734572916065,-2.8321619141022
"523",2018-10-26,-0.884667147079077,-0.87460715741241,-0.545765324239033,-0.66629282168391,0.562830334275015,-2.40850211613941
"524",2018-10-29,-0.898140539483152,-0.903426476150942,-0.635304056223872,-0.713043010897676,0.356815288824279,-2.79309879393136
"525",2018-10-30,-0.929369624194412,-0.974458739538684,-0.712316488096038,-0.752811326567842,0.456740693357628,-2.91221548503935
"526",2018-10-31,-0.930573331826196,-0.953071196732487,-0.692245704832823,-0.76162426249343,0.659951892508793,-2.67756260337614
"527",2018-11-01,-0.899648127119896,-0.893509310537749,-0.606103630806665,-0.71330587374439,0.852376395362684,-2.26019054684602
"528",2018-11-02,-0.908590320288196,-0.900188994180878,-0.566257693221474,-0.716459657266938,1.01642953535219,-2.07506712960529
"529",2018-11-05,-0.906179350768889,-0.921216655149417,-0.613740687493945,-0.753534721471193,0.993232887066661,-2.20143852781678
"530",2018-11-06,-0.89261163141045,-0.944062425980076,-0.636662920394905,-0.751890667169645,0.930808105215728,-2.29441953973935
"531",2018-11-07,-0.89050015915695,-0.924001354112371,-0.661980824597787,-0.747484898875123,1.11107408220795,-2.11289315453428
"532",2018-11-08,-0.847818224221164,-0.86784782485399,-0.529011610553089,-0.662946527043141,1.22913482845298,-1.67848935821841
"533",2018-11-09,-0.849934291251374,-0.887626695772164,-0.527658220468488,-0.685720968457738,1.22197249554689,-1.72896768040288
"534",2018-11-12,-0.871888549564755,-0.913194042415723,-0.611534191999155,-0.719350886110288,1.03606276861689,-2.07990490147303
"535",2018-11-13,-0.899045062570028,-0.953288383879261,-0.720652073618248,-0.773070322969115,0.863960542330963,-2.48209530070569
"536",2018-11-14,-0.898341523557519,-0.955300934584273,-0.692415684014327,-0.759453746101964,0.853267642310007,-2.45224424594808
"537",2018-11-15,-0.918130037553147,-0.945728342825339,-0.740215363812182,-0.78261054971872,0.846139138412875,-2.54054515549651
"538",2018-11-16,-0.894923951991953,-0.921854826527266,-0.686803478063185,-0.751496119129945,0.953990227588881,-2.30108814812347
"539",2018-11-19,-0.884767753834815,-0.925886553117972,-0.685783175617949,-0.758467225024803,0.906739294820814,-2.34816541277473
"540",2018-11-20,-0.921643247636906,-0.985026329857557,-0.881838892385939,-0.884866128348581,0.610950442686256,-3.06242415554273
"541",2018-11-21,-0.950822043937658,-0.980646925778589,-0.887593543626358,-0.884602692820919,0.555700629302332,-3.14796457686119
"542",2018-11-23,-0.936791249885802,-0.961872580111697,-0.838110300356841,-0.843437840170472,0.659951892508793,-2.92026007801602
"543",2018-11-26,-0.937192324792344,-0.98115280133685,-0.864563338713902,-0.846203751634949,0.713401559283667,-2.91571065719438
"544",2018-11-27,-0.903064767438411,-0.943758138634315,-0.790213820508729,-0.804065316106178,0.871089714578567,-2.57001232810907
"545",2018-11-28,-0.896331276983325,-0.94905982241201,-0.771001631756537,-0.802156508082638,0.804264706054252,-2.61428453318026
"546",2018-11-29,-0.856281240567186,-0.891751905457083,-0.548474140873997,-0.690645336758411,0.994570941814056,-1.99258168184262
"547",2018-11-30,-0.86564706112053,-0.887699289965336,-0.5640551579908,-0.691433365604175,1.06016484513191,-1.94867002954893
"548",2018-12-03,-0.858597948102541,-0.865797882216469,-0.51260697666103,-0.679615732553571,1.13788456111672,-1.77873397841689
"549",2018-12-04,-0.846508197626718,-0.856040240464625,-0.48911740764775,-0.650941820699082,1.16023589536742,-1.68237177107076
"550",2018-12-06,-0.882454212142004,-0.934295422436358,-0.57218817306215,-0.71291158078663,0.952206788222032,-2.14964260020511
"551",2018-12-07,-0.875712950282577,-0.911655973004987,-0.524444240206376,-0.681322445064721,1.11286113075801,-1.88027447780065
"552",2018-12-10,-0.919635815391708,-0.957313250336296,-0.628001440666317,-0.764321106752682,0.921001702373187,-2.34826991077382
"553",2018-12-11,-0.89180734530059,-0.947756235560134,-0.605594601633256,-0.724279563704643,0.99947754167269,-2.16996020452593
"554",2018-12-12,-0.881750023357497,-0.935483971057602,-0.613740687493945,-0.716065433576806,1.11822258152929,-2.02881753395656
"555",2018-12-13,-0.876819885697629,-0.917967389947287,-0.557787781600362,-0.714685579137614,1.1164353797594,-1.95082525662349
"556",2018-12-14,-0.873096373483309,-0.91824308854636,-0.540010262234025,-0.698065996240088,1.13699083528973,-1.89242488521405
"557",2018-12-17,-0.907485354985405,-0.949885329685691,-0.609497738489343,-0.816967935499741,1.0851679739195,-2.19866838474068
"558",2018-12-18,-0.938996990445041,-0.987583920258241,-0.715038304461861,-0.873734264396493,0.619860635072315,-2.89549284448932
"559",2018-12-19,-0.928165745914202,-0.961901508851652,-0.689694509101178,-0.842120777374975,0.79624682515912,-2.62563571608289
"560",2018-12-20,-0.930974573066404,-0.973403067311158,-0.709424709916822,-0.85219683263501,0.71696481238167,-2.74903437054772
"561",2018-12-21,-0.952825293345126,-0.990574556320787,-0.767770473359406,-0.891716697354436,0.560156769691862,-3.04273025068789
"562",2018-12-24,-0.985636879479304,-1.03720101389549,-0.849645396797065,-0.956592395566602,0.403219450559372,-3.42585623517909
"563",2018-12-26,-1.02652988347045,-1.04667038879814,-0.876420980534574,-0.980556995617725,0.372880335840317,-3.55729791258057
"564",2018-12-27,-0.962336984890599,-0.955474573802454,-0.714868287136887,-0.863393341620728,0.621642296476897,-2.87443089097377
"565",2018-12-28,-0.956130097684451,-0.948161786501177,-0.640739842491375,-0.848969729586892,0.709838298917721,-2.68416315734617
"566",2018-12-31,-0.964038355421215,-0.957168456562512,-0.649574692828777,-0.86220773558405,0.741906815748147,-2.69108242464841
"567",2019-01-02,-0.952224363417165,-0.959658167460934,-0.610685566369713,-0.841725571428471,0.859505122044933,-2.50478854663135
"568",2019-01-03,-0.956730859726285,-0.94558345291429,-0.634794529161938,-0.852723620142769,0.890695826642566,-2.49913663530272
"569",2019-01-04,-0.993926605726142,-0.987844075746263,-0.722353334520159,-0.911148448199246,0.752596245823194,-2.86267621836862
"570",2019-01-07,-0.948618097314395,-0.911670476442707,-0.593889033270249,-0.842054859787382,1.02713815941103,-2.2690943074037
"571",2019-01-08,-0.947315639290329,-0.914790114301367,-0.521738022057294,-0.821839932040852,1.15665901981764,-2.04902468787221
"572",2019-01-09,-0.939899202246563,-0.901074588681116,-0.462609935550607,-0.799326290634007,1.19154281389735,-1.91136720321494
"573",2019-01-10,-0.925155753813081,-0.906474783204281,-0.45805367091261,-0.781228812705964,1.18259601706093,-1.888317003575
"574",2019-01-11,-0.931877343798131,-0.91056753261558,-0.440341519461868,-0.765833992140313,1.17543997729366,-1.87318041072223
"575",2019-01-14,-0.939899202246563,-0.931396280470554,-0.431741540552301,-0.767281177066557,1.20496529247374,-1.86535290786224
"576",2019-01-15,-0.947415779547758,-0.950174927611309,-0.457041315089367,-0.78695356910246,1.2130205537121,-1.9285650376388
"577",2019-01-16,-0.917728467863238,-0.899419456850469,-0.404100262271153,-0.735650575623362,1.49941869254878,-1.45748007005944
"578",2019-01-17,-0.914013606110779,-0.895063273189493,-0.415053587177341,-0.738345913537261,1.52374191737268,-1.43873446264219
"579",2019-01-18,-0.906581203941317,-0.881103201209149,-0.393486498499333,-0.722242320746423,1.62748134445452,-1.2759318799417
"580",2019-01-22,-0.890600732646691,-0.869214292549119,-0.348189064707727,-0.701809751367304,1.80834626637591,-1.00146757489494
"581",2019-01-23,-0.911000864673724,-0.910857833244822,-0.408144286822459,-0.725856800932528,1.67897698636954,-1.27688279930399
"582",2019-01-24,-0.900653087430884,-0.902468317494978,-0.394665807556571,-0.717379562014467,1.63651208090065,-1.27865469359625
"583",2019-01-25,-0.905777566361539,-0.903063530544311,-0.443208562658003,-0.734335868897698,1.77937840711405,-1.20700712134751
"584",2019-01-28,-0.896029727602125,-0.877630144320974,-0.394834172265159,-0.718628059619319,1.81468403098272,-1.07243807282486
"585",2019-01-29,-0.917025715582142,-0.909072787651168,-0.435451031638693,-0.739003271797922,1.74770554547102,-1.2528472611989
"586",2019-01-30,-0.938495687200742,-0.923290776185868,-0.471724518690911,-0.762545107482156,1.55889862207459,-1.53715746748509
"587",2019-01-31,-0.90396910674709,-0.882745101486125,-0.404605712281773,-0.733612782485366,1.63741544488843,-1.28751725811192
"588",2019-02-01,-0.923550125030217,-0.842176334774519,-0.357279999894886,-0.699773569983901,1.72418517535092,-1.0985948543326
