"","date","SQ","PYPL","MA","V","index"
"1049",2020-01-22,-0.210888451780288,0.160202403126645,0.546907775139862,0.652372929236152,1.14859465572237
"1050",2020-01-23,-0.20531010635894,0.150711781485964,0.568724397979841,0.662802556754708,1.17692862986157
"1051",2020-01-24,-0.196502203959596,0.185597194305109,0.57486368544156,0.639212777736306,1.20317145352338
"1052",2020-01-27,-0.169343985592149,0.172318004537825,0.562859228653918,0.613250154778661,1.17908340237825
"1053",2020-01-28,-0.170665146147412,0.146914893977042,0.490384977359805,0.556789436422061,1.0234241616115
"1054",2020-01-29,-0.115617101017977,0.165603691301863,0.531683477955366,0.576564393723062,1.15823446196231
"1055",2020-01-30,-0.0956555439213176,0.167647367395077,0.53214229494693,0.610859975589789,1.21499409401048
"1056",2020-01-31,-0.0965362341862623,0.174361233445721,0.570098879330078,0.668104380965871,1.31602825955541
"1057",2020-02-03,-0.11723172699475,0.127194779706786,0.491945934009826,0.510471419054205,1.01238040577607
"1058",2020-02-04,-0.0422412653613475,0.165457798236997,0.570648655670979,0.541796345791161,1.23566153433779
"1059",2020-02-05,-0.0261041745129342,0.217537640779141,0.612771964368695,0.588674225888048,1.39287965652295
"1060",2020-02-06,-0.0649838523346105,0.21228882008777,0.605450419526849,0.575882140516687,1.3286375277967
"1061",2020-02-07,-0.0611686521854262,0.214767480564244,0.614419020480667,0.579804399507,1.34782224836649
"1062",2020-02-10,-0.0560330489446697,0.200038994719144,0.593365733217476,0.57468862276361,1.31206030175556
"1063",2020-02-11,-0.0368131266374299,0.217245995940315,0.623385155096724,0.63015759735479,1.4339756217544
"1064",2020-02-12,-0.0410676607403089,0.199455568677114,0.629239145956163,0.595157688805048,1.38278474269802
"1065",2020-02-13,-0.0393071090894479,0.195371479557087,0.658855265422425,0.654937427058554,1.46985706294862
"1066",2020-02-14,-0.0247840298806947,0.223806208933307,0.674198888792159,0.654253436827955,1.52747450467273
"1067",2020-02-18,-0.0120229901591413,0.259941930603377,0.720813139548588,0.703698607628071,1.67243068762089
"1068",2020-02-19,-0.00380996917318344,0.249453968051697,0.723455770150925,0.71928322147381,1.68838299050325
"1069",2020-02-20,0.0375364266420717,0.27333966645178,0.753691715187339,0.755445701978291,1.82001351025948
"1070",2020-02-21,0.0442787533309597,0.251784892330233,0.752690644904749,0.723565935793304,1.77232022635925
"1071",2020-02-24,0.0118806912530265,0.208935023137671,0.709418423353939,0.678367879698932,1.60860201744357
"1072",2020-02-25,-0.036226295903804,0.16443597463923,0.572023338081498,0.507408623022374,1.2076416398393
"1073",2020-02-26,-0.0825936363764483,0.0653431054558832,0.3720280740946,0.331125408342011,0.685902951516046
"1074",2020-02-27,-0.0893447114110641,0.0572939837454676,0.327436553197634,0.310993246943591,0.606379072475628
"1075",2020-02-28,-0.0494304598520996,0.0387018703583397,0.215136688111391,0.189386441543904,0.393794540161534
"1076",2020-03-02,0.00953466708271256,0.0408982396668116,0.255831820812319,0.218915202131821,0.525179929693664
"1077",2020-03-03,-0.029478142527537,0.112142631289813,0.407421451010408,0.397693052293807,0.887778992066492
"1078",2020-03-04,-0.0563265702791276,0.0668063809978823,0.271913773498157,0.285968967795344,0.568362552012255
"1079",2020-03-05,-0.0501640007247339,0.147791198985822,0.367154999010494,0.430941039171771,0.895723236443353
"1080",2020-03-06,-0.0933073189524063,0.102202217980231,0.260242680231704,0.30676509833702,0.575902677596549
"1081",2020-03-09,-0.140718213488913,0.0833379851399525,0.226065967192081,0.262818363103667,0.431504101946788
"1082",2020-03-10,-0.24875925985804,-0.0523260306651165,-0.00297518683388304,0.0397293605292974,-0.264331116827742
"1083",2020-03-11,-0.22659524371336,0.0665136639253971,0.166944978395035,0.233095073122079,0.239958471729151
"1084",2020-03-12,-0.297040653628458,-0.0190296603885984,0.0678813214834169,0.0703859602336452,-0.177803032299995
"1085",2020-03-13,-0.427081254835523,-0.12089907192827,-0.189780054331921,-0.146443135871528,-0.884203516967241
"1086",2020-03-16,-0.365536023166286,0.0725127389756324,0.0701694401954976,0.118910678172796,-0.103943165822359
"1087",2020-03-17,-0.606821354937152,-0.18323335949346,-0.242893634931619,-0.282708305236941,-1.31565665459917
"1088",2020-03-18,-0.556354177448444,-0.107529503639709,-0.222654024334549,-0.183384157720172,-1.06992186314287
"1089",2020-03-19,-0.632603608269316,-0.201768858289514,-0.312904901962984,-0.342460294168903,-1.48973766269072
"1090",2020-03-20,-0.625323026829845,-0.168967338942914,-0.31997474136382,-0.278649442101619,-1.3929145492382
"1091",2020-03-23,-0.653123632246966,-0.272122473790797,-0.462498241965405,-0.370426971884269,-1.75817131988744
"1092",2020-03-24,-0.625177418942804,-0.293030594940589,-0.536112825717282,-0.559105692165393,-2.01342653176607
"1093",2020-03-25,-0.533281228247275,-0.116050371838077,-0.230006539538207,-0.240112485245729,-1.11945062486929
"1094",2020-03-26,-0.444360132033501,-0.139269134941641,-0.053442926627083,-0.117782318505345,-0.75485451210757
"1095",2020-03-27,-0.391041033120649,-0.0670016867954155,0.00771217400451513,0.00183328616580003,-0.448497259745749
"1096",2020-03-30,-0.430449633629416,-0.172055581039826,-0.133869846323961,-0.121490756409155,-0.857865817402358
"1097",2020-03-31,-0.406133852684382,-0.119870533500451,-0.0828850238874446,-0.053919359430501,-0.662808769502779
"1098",2020-04-01,-0.444506512473485,-0.138828201203972,-0.189234992356371,-0.128908177497139,-0.901477883530967
"1099",2020-04-02,-0.525976398758906,-0.202945897457634,-0.306740899238631,-0.264109104099094,-1.29977229955427
"1100",2020-04-03,-0.539562150158949,-0.171467429405504,-0.213575230456915,-0.191821623846879,-1.11642643386825
"1101",2020-04-06,-0.571094677312215,-0.188087451360829,-0.230369675831,-0.2854142041931,-1.27496600869714
"1102",2020-04-07,-0.473192927845563,-0.0517390871721393,0.032937398954586,0.0112650339668959,-0.48072958209622
"1103",2020-04-08,-0.474802277395235,-0.0721392209310165,-0.0297247145093522,-0.00305119684066324,-0.579717409676267
"1104",2020-04-09,-0.376237595822548,-0.0020245066497222,0.0787740966260175,0.103913024728804,-0.195574981117449
"1105",2020-04-13,-0.344421366284626,0.00940625276124951,0.0645865438227808,0.0828523688909395,-0.187576200809656
"1106",2020-04-14,-0.341341668264881,0.0114577115903784,0.00917401490734959,0.00368597139075,-0.317023970376403
"1107",2020-04-15,-0.297480808865493,0.0671722209910655,0.0766684166234181,0.0985210140674631,-0.0551191571835465
"1108",2020-04-16,-0.312592310376348,0.0403125441310788,-0.0474236738934278,-0.0473496405597927,-0.36705308069849
"1109",2020-04-17,-0.372133098614064,0.0455833850889114,-0.141966019599361,-0.106995178665348,-0.575510911789862
"1110",2020-04-20,-0.316846619657396,0.0973772933791366,-0.0216016566928618,0.0129491290077259,-0.228121853963396
"1111",2020-04-21,-0.317286690665063,0.102055986651591,-0.0967312102571387,-0.0766631195654528,-0.388625033836063
"1112",2020-04-22,-0.370960306797185,0.0343088984248905,-0.154788813205516,-0.138855342692683,-0.630295564270493
"1113",2020-04-23,-0.31875367261427,0.146184754434898,-0.0495215045935518,-0.0367376798186001,-0.258828102591524
"1114",2020-04-24,-0.306137190397324,0.146914893977042,-0.0590964437728271,-0.0402748502945769,-0.258593590487686
"1115",2020-04-27,-0.303349638919491,0.218995506898604,-0.0326446154312642,-0.0244415298646431,-0.141440277316794
"1116",2020-04-28,-0.280753084829331,0.224097699482025,0.0254409316229018,0.0503406553518135,0.0191262016274096
"1117",2020-04-29,-0.307164167225043,0.160056379901866,0.0206880798631662,0.0417504796613996,-0.0846692277986114
"1118",2020-04-30,-0.24817225956694,0.268534421639463,0.19557926172212,0.219421530524239,0.435362954318882
"1119",2020-05-01,-0.257418810437477,0.260087609512646,0.1155951702915,0.167629225526846,0.285893194893515
"1120",2020-05-04,-0.288823759698315,0.225263860419118,0.0585471491210456,0.114529194775684,0.109516444617533
"1121",2020-05-05,-0.278698656429128,0.269699397707993,0.0633055262781409,0.124303538368404,0.178609805925409
"1122",2020-05-06,-0.234668437620728,0.29546616865377,0.106524039607144,0.162907700758053,0.330229471398239
"1123",2020-05-07,-0.213971136943395,0.337361519488486,0.0924174412355914,0.168640988261293,0.384448812041976
"1124",2020-05-08,-0.118259211561496,0.59825282959454,0.147681551577312,0.235120988851929,0.862796158462284
"1125",2020-05-11,-0.0972700152737094,0.578982763016612,0.184105206921215,0.275152495457897,0.940970450122014
"1126",2020-05-12,-0.11414929914015,0.564491907810973,0.173000883636673,0.249305320168505,0.872648812476001
"1127",2020-05-13,-0.109599139744283,0.522022226184308,0.0893951493950929,0.180277907598801,0.682096143433919
"1128",2020-05-14,-0.130442626465412,0.561158594949647,0.0623903824568694,0.14014744369382,0.633253794634925
"1129",2020-05-15,-0.0657175959979928,0.571012968824911,0.1370444229926,0.204401933829748,0.846741729649266
"1130",2020-05-18,-0.035492733785941,0.58695182792241,0.151992167383244,0.248123257409781,0.951574518929493
"1131",2020-05-19,-0.0887576456131804,0.597528609308886,0.252615735132622,0.381589986777011,1.14297668560534
"1132",2020-05-20,-0.0503107542825409,0.585213197188399,0.260242680231704,0.347374699389838,1.1425198225274
"1133",2020-05-21,-0.00938299367559114,0.66560916181018,0.334423796292436,0.423644011495154,1.41429397592218
"1134",2020-05-22,-0.0174499151227798,0.626212128383406,0.292686387219788,0.368712826170778,1.27016142665119
"1135",2020-05-26,-0.0174499151227798,0.664450480644107,0.298661387396305,0.372778817339169,1.3184407702568
"1136",2020-05-27,-0.0277177828243287,0.608538985832217,0.37607311099983,0.412786201323866,1.36968051533159
"1137",2020-05-28,-0.0243439854860876,0.593471935523525,0.343342122964871,0.40600200559724,1.31847207859955
"1138",2020-05-29,-0.044882116403435,0.634468552283418,0.366603378725253,0.43043190202801,1.38662171663325
"1139",2020-06-01,-0.0234637906042474,0.724552709067664,0.353639878291612,0.447068784625294,1.50179758138032
"1140",2020-06-02,0.000589617015102295,0.71760128697739,0.358328728430879,0.431959595774704,1.50847922819808
"1141",2020-06-03,0.0779805855715985,0.760469917300192,0.378463574053063,0.466092841439881,1.68300691836473
"1142",2020-06-04,0.136109279714281,0.750186850752145,0.41045496500024,0.474759382076868,1.77151047754353
"1143",2020-06-05,0.0738787004385397,0.718615149295415,0.358052914118672,0.41991120473079,1.57045796858342
"1144",2020-06-08,0.106246956919638,0.738890366010285,0.454657530897054,0.521363377824721,1.8211582316517
"1145",2020-06-09,0.101707703813319,0.740193742611699,0.441151111634841,0.521193254304754,1.80424581236461
"1146",2020-06-10,0.100389721291154,0.751345507747771,0.451074310578663,0.51234320793987,1.81515274755746
"1147",2020-06-11,0.135231245682807,0.795521622576522,0.466324082260349,0.53617585506382,1.9332528055835
"1148",2020-06-12,0.0499945767764172,0.696022657388613,0.265021155419862,0.339249280302432,1.35028766988733
"1149",2020-06-15,0.0592269203247073,0.728173287337404,0.325138085782308,0.396506118662373,1.50904441210679
"1150",2020-06-16,0.121912042243437,0.76133887925219,0.319438011882896,0.388030132096375,1.5907190654749
"1151",2020-06-17,0.176630444530113,0.814498292643916,0.386645959605051,0.407019520232086,1.78479421701117
"1152",2020-06-18,0.21010440844055,0.852313860910914,0.38002662280133,0.418553904225778,1.86099879637857
"1153",2020-06-19,0.228219755029488,0.913482831799692,0.390047427908502,0.424492484916597,1.95624249965428
"1154",2020-06-22,0.223983856217704,0.859994222442567,0.313278234249271,0.395488927446919,1.79274524035646
"1155",2020-06-23,0.315036336868103,0.945533376867054,0.386278145724795,0.442314572107642,2.08916243156759
"1156",2020-06-24,0.322760426980625,0.982241804492746,0.408708474057479,0.493460532548948,2.2071712380798
"1157",2020-06-25,0.266324929755392,0.912757804173788,0.29038835952411,0.382098368356757,1.85156946181005
"1158",2020-06-26,0.323197576824683,0.978033222161455,0.327160748174051,0.425680175895039,2.05407172305523
"1159",2020-06-29,0.316202366588875,0.954382297420603,0.247470380716814,0.345851093376518,1.86390613810281
"1160",2020-06-30,0.307164894377824,0.917832901290828,0.280461221766228,0.381589986777011,1.88704900421189
"1161",2020-07-01,0.325529104291058,1.0031441586972,0.305923783347455,0.411938036067958,2.04653508240367
"1162",2020-07-02,0.484884124181366,1.04961955976709,0.356214244704748,0.422286554117661,2.31300448277087
"1163",2020-07-06,0.448451965678917,1.04642336952267,0.367706898068992,0.454371202765664,2.31695343603624
"1164",2020-07-07,0.529393210222555,1.03146065761503,0.396666409471833,0.489889337799534,2.44740961510895
"1165",2020-07-08,0.625325196096268,1.04744026906174,0.344629445926115,0.429413652050455,2.44680856313458
"1166",2020-07-09,0.73715278794139,1.10980610258286,0.346835966144388,0.444182231238418,2.63797708790705
"1167",2020-07-10,0.680051939396796,1.13395894258375,0.295719720973189,0.395658630086308,2.50538923304005
"1168",2020-07-13,0.660711649151844,1.06371499635755,0.305739743883892,0.401423324538469,2.43158971393175
"1169",2020-07-14,0.5247564631545,0.963667556218458,0.255188537636622,0.341619017400547,2.08523157441013
"1170",2020-07-15,0.562267636083107,0.975130884176917,0.335803133008387,0.414652140806806,2.28785379407522
"1171",2020-07-16,0.576161323441563,0.971648109558936,0.398045270941488,0.469321346326475,2.41517605026846
"1172",2020-07-17,0.543589403182583,0.93900620879574,0.339480726938696,0.417536029795865,2.23961236871288
"1173",2020-07-20,0.554884480334243,0.998643808897938,0.382784587666467,0.44452162886667,2.38083450576532
"1174",2020-07-21,0.665619758569641,1.06981950916949,0.455392376487871,0.501964787636968,2.69279643186397
"1175",2020-07-22,0.645405617121001,1.02274656829549,0.415326543837144,0.468131747941327,2.55161047719496
"1176",2020-07-23,0.677021526207578,1.06400572478397,0.468344868282749,0.508599745595659,2.71797186486995
"1177",2020-07-24,0.586722764998542,0.997772838668641,0.43646456049952,0.484278450319105,2.50523861448581
"1178",2020-07-27,0.564728457652205,0.978903926754594,0.409076231961399,0.44554036323869,2.39824897960689
"1179",2020-07-28,0.62749269074115,1.05761140154183,0.426906965080575,0.475439367031056,2.58745042439461
"1180",2020-07-29,0.595111825678196,1.03276807252112,0.403652599110362,0.472550186165173,2.50408268347485
"1181",2020-07-30,0.667929320045184,1.15390189121487,0.430950679846114,0.503836052552329,2.7566179436585
"1182",2020-07-31,0.676300163910895,1.26922160726662,0.428193748381981,0.427037778158172,2.80075329771767
"1183",2020-08-03,0.68668906020511,1.32122632190288,0.423874202157193,0.364986151608338,2.79677573587353
"1184",2020-08-04,0.758041679464573,1.33584626058138,0.461180014813812,0.369898787356014,2.92496674221578
"1185",2020-08-05,0.787270187520753,1.33964822609076,0.477713189973097,0.39701472592805,3.00164632951266
"1186",2020-08-06,0.92700899523703,1.4213317718456,0.602521188042241,0.461675583018699,3.41253753814356
"1187",2020-08-07,1.03396648340074,1.43862609966173,0.622104608128436,0.507068533501955,3.60176572469287
"1188",2020-08-10,0.936631242293247,1.35866384407872,0.602704168465825,0.466092841439881,3.36409209627768
"1189",2020-08-11,0.823385938056008,1.28104849668893,0.555617789913691,0.473399718837335,3.13345194349596
"1190",2020-08-12,0.80770530945992,1.21844874066994,0.60746406560981,0.490059546453298,3.12367766219297
"1191",2020-08-13,0.818783024531906,1.25185287786509,0.599134033187887,0.506558146052424,3.17632808163731
"1192",2020-08-14,0.878737945422789,1.27739791839559,0.585947859836399,0.486828867182185,3.22891259083697
"1193",2020-08-17,0.861059494652045,1.25389589529205,0.591534205035384,0.470850672567943,3.17734026754743
"1194",2020-08-18,1.01214855359816,1.32444205267323,0.622927883444643,0.518299481299154,3.47781797101519
"1195",2020-08-19,0.991477797523108,1.29930625228438,0.629970670541844,0.511151938478623,3.43190665882796
"1196",2020-08-20,0.981859566886111,1.26819982066721,0.642771336808769,0.544862626168081,3.43769335053017
"1197",2020-08-21,1.06066443415672,1.35208034392579,0.687708551537064,0.59874105731559,3.69919438693517
"1198",2020-08-24,1.04975559964777,1.33175194288287,0.685700811822553,0.598399939876239,3.66560829422944
"1199",2020-08-25,1.00224399415601,1.36232170629494,0.745316932268082,0.637333169822594,3.74721580254162
"1200",2020-08-26,1.04832014095783,1.40316567477458,0.781891086683578,0.666223055458393,3.89959995787438
"1201",2020-08-27,1.0302346052635,1.42968484681679,0.812420353121579,0.703184973928585,3.97552477913045
"1202",2020-08-28,1.05707595375029,1.44229109833988,0.857606705506547,0.716371312553855,4.07334507015057
"1203",2020-08-31,1.06166910008538,1.44434362920106,0.949246934676869,0.796621538711682,4.25188120267499
"1204",2020-09-01,1.11377976601274,1.43935911910302,0.877456357711056,0.732818547912464,4.16341379073928
"1205",2020-09-02,1.21577950904363,1.50963665657387,0.865765501711272,0.756131743589163,4.34731341091794
"1206",2020-09-03,1.16145838908418,1.53739750019311,0.90019246716067,0.809840925640754,4.40888928207871
"1207",2020-09-04,1.01760317121246,1.45182173178608,0.747137643777669,0.680934457309366,3.89749700408557
"1208",2020-09-08,0.924710945446742,1.25944160431557,0.666619618622577,0.607445795260027,3.45821796364492
"1209",2020-09-09,0.820077612380874,1.17356189075022,0.619725940881674,0.530045628774395,3.14341107278716
"1210",2020-09-10,0.893394833537202,1.29974452082283,0.708871368331614,0.597205277337635,3.49921600002928
"1211",2020-09-11,0.848264717957698,1.23390754651968,0.647158887990849,0.55423312810299,3.28356428057121
"1212",2020-09-14,0.796193522676948,1.14516667843241,0.62219589862642,0.539582017430193,3.10313811716597
"1213",2020-09-15,0.896124523042232,1.18827635475856,0.699386731794576,0.61290861433726,3.39669622393263
"1214",2020-09-16,1.04114330743387,1.17458164630284,0.704311930415419,0.619909509480506,3.53994639363263
"1215",2020-09-17,0.991621490791055,1.10020637773932,0.729014058414759,0.615469866616705,3.43631179356184
"1216",2020-09-18,0.913938321396192,1.02579627396168,0.706956305514669,0.617860404337829,3.26455130521037
"1217",2020-09-21,0.904888217886607,1.02986316439352,0.668902799865863,0.572471880977815,3.17612606312381
"1218",2020-09-22,0.992626241382861,1.13366802991212,0.601148100259507,0.484618544425824,3.21206091598031
"1219",2020-09-23,1.05678881466302,1.20022612802285,0.66935930081625,0.537538326685218,3.46391257018734
"1220",2020-09-24,0.970661556038547,1.11038786356702,0.570740377807116,0.449276174249204,3.10106597166189
"1221",2020-09-25,1.00970836370668,1.11882561744298,0.604443406658885,0.451823714978333,3.18480110278687
"1222",2020-09-28,1.08736393873835,1.19250206508237,0.637103218697407,0.481218539533444,3.39818776205158
"1223",2020-09-29,1.13101026811951,1.26206896545485,0.697471224841016,0.53345135849778,3.62400181691315
"1224",2020-09-30,1.18918779620928,1.2982834964002,0.677759662360829,0.518469847264273,3.68370080223458
"1225",2020-10-01,1.15671810939859,1.33526123773959,0.695464255510883,0.527491843032935,3.714935445682
"1226",2020-10-02,1.24209684462926,1.33394529943661,0.742858357932649,0.585092043079696,3.90399254507822
"1227",2020-10-05,1.25821086527321,1.26046339875681,0.70148440834962,0.552870163229592,3.77302883560923
"1228",2020-10-06,1.4213520051472,1.33262940522601,0.74176570378212,0.588332960248376,4.08408007440371
"1229",2020-10-07,1.34075695309401,1.25681463369588,0.688712223527474,0.535664976627346,3.82194878694472
"1230",2020-10-08,1.41064994090406,1.29989053686983,0.747683859401169,0.57008490246428,4.02830923963934
"1231",2020-10-09,1.45870036621914,1.27725176035013,0.759061086430981,0.578781174336719,4.07379438733697
"1232",2020-10-12,1.51352781586534,1.33877083583684,0.824858531943545,0.641263293085322,4.31842047673105
"1233",2020-10-13,1.48290669874031,1.40082220352622,0.821681436680789,0.637162135469094,4.34257247441642
"1234",2020-10-14,1.55990457139064,1.49216677849232,0.765339121109658,0.601642534007786,4.41905300500041
"1235",2020-10-15,1.51657783884196,1.43144378058279,0.736756997883243,0.565481883076206,4.2502605003842
"1236",2020-10-16,1.53270603646356,1.42470209230939,0.69911309670286,0.520342131902391,4.1768633573782
"1237",2020-10-19,1.50002621249979,1.44390380839119,0.706682752657513,0.532429443624306,4.1830422171728
"1238",2020-10-20,1.50888124454478,1.37959115502083,0.636097588938071,0.476459110823092,4.00102909932677
"1239",2020-10-21,1.49117471445739,1.4074135841115,0.636554647020707,0.488869146374164,4.02401209196376
"1240",2020-10-22,1.37654844126356,1.57046759218175,0.652094000258751,0.501284215312549,4.10039424901662
"1241",2020-10-23,1.34926788047294,1.43628061668518,0.653738744360566,0.493800730372409,3.9330879718911
"1242",2020-10-26,1.36138950635616,1.42323658504496,0.617255492845809,0.494140671785079,3.89602225603201
"1243",2020-10-27,1.26224030830791,1.33803961597642,0.511406178310546,0.410242027771918,3.52192813036679
"1244",2020-10-28,1.27850615754302,1.38500762312911,0.502686646842802,0.359227621657251,3.52542804917219
"1245",2020-10-29,1.22253728650934,1.26630199956819,0.266215884437467,0.203895748250388,2.95895091876539
"1246",2020-10-30,1.26180857919508,1.30617306940252,0.282759058192695,0.271434947553888,3.12217565434418
"1247",2020-11-02,1.0465977683819,1.17618400559485,0.241039318467418,0.218071504654689,2.68189259709886
"1248",2020-11-03,1.05162143614014,1.19993456582395,0.253258997900391,0.269238553402395,2.77405355326687
"1249",2020-11-04,1.09439826254555,1.08421092743001,0.303073995245427,0.330110113734435,2.81179329895543
"1250",2020-11-05,1.28239350241406,1.29521560410905,0.411649947571646,0.425510577006524,3.41476963110128
"1251",2020-11-06,1.33917041064652,1.44551658205694,0.497362533271811,0.487848990641784,3.76989851661706
"1252",2020-11-09,1.6709634843684,1.41869415497528,0.470824996517313,0.501964787636968,4.06244742349795
"1253",2020-11-10,1.46710452807367,1.15564904343748,0.753691715187339,0.744644455320175,4.12108974201866
"1254",2020-11-11,1.29261819294314,1.13585103062539,0.664518816014693,0.755445701978291,3.84843374156152
"1255",2020-11-12,1.45754138464924,1.26673991542686,0.642680113318091,0.74498737195393,4.11194878534812
"1256",2020-11-13,1.38651423952989,1.21946954137517,0.605175833425373,0.668959352046962,3.8801189663774
"1257",2020-11-16,1.36745207688238,1.21247082198053,0.666802179974465,0.706951974493101,3.95367705333047
"1258",2020-11-17,1.3959059266781,1.26090125307509,0.670637906323292,0.74498737195393,4.07243245803041
"1259",2020-11-18,1.52253352295249,1.26615610260431,0.680224332763063,0.710890818893845,4.17980477721371
"1260",2020-11-19,1.48827317152588,1.23434512524233,0.675111975579312,0.661605676806082,4.05933594915361
"1261",2020-11-20,1.57723128038968,1.24572420192832,0.656297127435491,0.657160108693687,4.13641271844718
"1262",2020-11-23,1.64010928039157,1.27155753181484,0.556717794053087,0.594133947863504,4.062518554123
"1263",2020-11-24,1.81340241758027,1.39071794181001,0.639480420810212,0.667249172685359,4.51084995288585
"1264",2020-11-25,1.74162222997323,1.46663485806218,0.733933423708251,0.693255846359572,4.63544635810324
"1265",2020-11-27,1.88924349506358,1.59090885392565,0.72418493350568,0.713973439268696,4.91831072176361
"1266",2020-11-30,1.88333378520969,1.54577294677734,0.703673476528817,0.715857486756984,4.84863769527284
"1267",2020-12-01,1.86029753173136,1.58590788589737,0.680315705505006,0.704726158850727,4.83124728198446
"1268",2020-12-02,1.74309083748183,1.62151231104856,0.701940607478672,0.71928322147381,4.78582697748288
"1269",2020-12-03,1.72841029329806,1.56296954758968,0.714159155897846,0.701815236908064,4.70735423369365
"1270",2020-12-04,1.780278007979,1.59208538688912,0.66780694152906,0.665367897357062,4.70553823375423
"1271",2020-12-07,1.81885404273309,1.639618004834,0.751780369816636,0.744644455320175,4.95489687270391
"1272",2020-12-08,1.88422014091155,1.6419734528715,0.720904087666697,0.744130215056981,4.99122789650673
"1273",2020-12-09,1.8905733112869,1.62739977595439,0.719354872195363,0.746187480712411,4.98351544014907
"1274",2020-12-10,1.80250276373121,1.53710358659164,0.683419110712748,0.691544388783806,4.7145698498194
"1275",2020-12-11,1.95328750136471,1.60385421843804,0.634725811830071,0.657843901718848,4.84971143335167
"1276",2020-12-14,1.94351802379421,1.58502548057346,0.597211479212618,0.634428590510351,4.76018357409063
"1277",2020-12-15,1.93271540899973,1.68409576516712,0.631342401903928,0.651689254282413,4.89984283035319
"1278",2020-12-16,1.99386839786416,1.69603074310832,0.654195506890921,0.670669884118818,5.01476453198222
"1279",2020-12-17,2.09896517461428,1.82284977777198,0.640028934453461,0.669130558345126,5.23097444518484
"1280",2020-12-18,2.15320000241241,1.90120476531299,0.683875355830875,0.718940555364838,5.45722067892112
"1281",2020-12-21,2.22288074835745,1.91507566655548,0.715161776207795,0.721167562305352,5.57428575342608
"1282",2020-12-22,2.19405345021773,1.93381511669899,0.660773637108611,0.681789767489355,5.47043197151469
"1283",2020-12-23,2.31320216482989,2.01892065478542,0.641308662975759,0.62759512619902,5.60102660879008
"1284",2020-12-24,2.1523111627736,1.95919144739514,0.613778695960478,0.618372668275687,5.3436539744049
"1285",2020-12-28,2.11675196343754,1.94738898859252,0.67565975689651,0.676485953821522,5.41628666274809
"1286",2020-12-29,2.04351909430213,1.90445119756622,0.752872584710617,0.743787567143802,5.44463044372277
"1287",2020-12-30,1.90520588033097,1.83509632869718,0.772797977181801,0.773626159064686,5.28672634527463
"1288",2020-12-31,2.00942722829397,1.84217889039251,0.853526370665808,0.842134372683698,5.54726686203599
"1289",2021-01-04,1.95906143442132,1.88187358644656,0.866128145905184,0.848492576786324,5.55555574355939
"1290",2021-01-05,2.01120577650454,1.84822883167293,0.816688036493173,0.831825354331285,5.50794799900193
"1291",2021-01-06,2.13853490114224,1.89235095360988,0.77970912513755,0.776027999098702,5.58662297898837
"1292",2021-01-07,2.09614860619987,1.77313566867882,0.780890859165368,0.743615982144317,5.39379111618838
"1293",2021-01-08,2.28232149163687,1.89426916435545,0.801884429740273,0.764020312655082,5.74249539838767
"1294",2021-01-11,2.31129262189568,2.00373426483208,0.838107362994906,0.792158578333711,5.94529282805638
"1295",2021-01-12,2.075541994076,1.93056901644145,0.786800095049455,0.748244601240183,5.54115570680709
"1296",2021-01-13,2.10548744220527,1.93263470257241,0.73876065666912,0.679223382496244,5.45610618394304
"1297",2021-01-14,2.15586572838991,2.03970407941145,0.769796379317548,0.68760808868452,5.65297427580343
"1298",2021-01-15,2.1835490230741,1.99783567423334,0.592724682827921,0.559686641155772,5.33379602129113
"1299",2021-01-19,2.10889655817156,1.96435453647524,0.559101206736668,0.555085206249297,5.18743750763277
"1300",2021-01-20,2.10163329921354,2.07432645297317,0.583658035666224,0.556278210605296,5.31589599845823
"1301",2021-01-21,2.09259071307716,2.03027125326958,0.665706234774917,0.630499067296657,5.41906726841832
"1302",2021-01-22,1.98838646376765,2.09479333483097,0.66141315637182,0.61564051997258,5.36023347494302
"1303",2021-01-25,2.0367000322636,2.14422306475441,0.611582273376031,0.562413768034208,5.35491913842826
"1304",2021-01-26,1.94425809259942,2.08168974260572,0.613412589949064,0.544692109618056,5.18405253477225
"1305",2021-01-27,1.83388956582979,1.9822028138156,0.599774950468206,0.562243152290427,4.97811048240402
"1306",2021-01-28,1.73516216033102,1.81901375353092,0.487814099502828,0.442484260434354,4.48447427379912
"1307",2021-01-29,1.99268307797791,1.93484783338258,0.568449494838017,0.497712363630934,4.99369276982943
"1308",2021-02-01,1.93419513115019,1.88349683802064,0.49515931812206,0.413295060178759,4.72614634747165
"1309",2021-02-02,2.02276626770171,1.99473893887053,0.543514985203501,0.500093637742557,5.06111382951829
"1310",2021-02-03,2.10711794384164,2.10156446771841,0.660773637108611,0.572471880977815,5.44192792964647
"1311",2021-02-04,2.11171277519467,2.14275286442229,0.646610517233791,0.55116615437435,5.4522423112251
"1312",2021-02-05,2.25638816588911,2.41351903046664,0.719719238997433,0.685896664433319,6.0755230997865
"1313",2021-02-08,2.295565124108,2.39916208816783,0.70075486185864,0.677683649369466,6.07316572350394
"1314",2021-02-09,2.57878790348725,2.58242590323468,0.685061889366291,0.645535805652465,6.49181150174068
"1315",2021-02-10,2.55260292594819,2.61134044022453,0.652276661467512,0.639212777736306,6.45543280537654
"1316",2021-02-11,2.54365233081557,2.59682368999917,0.659311940409786,0.637845753934726,6.43763371515925
