"","date","CRWD","ZS","OKTA","PANW","FTNT","CYBR","index"
"725",2021-02-01,0.98686271706162,0.821683460169326,1.8143803558452,-0.254648729969258,-0.493125783802046,0.675901634310712,3.55105365361556
"726",2021-02-02,0.976453209157532,0.882755891944909,1.91500711631751,-0.204486438185706,-0.458333466125118,0.756610391759507,3.86800670486863
"727",2021-02-03,1.03749322654708,1.03926555954699,2.04852261144757,-0.0818095518933931,-0.406613409934771,0.84702887068476,4.48388730639823
"728",2021-02-04,1.01744542105701,0.947889793663814,2.04746393838263,-0.12790867156105,-0.434178745765169,0.67472542189824,4.12543715767548
"729",2021-02-05,1.09517640043869,1.00145842717384,2.14399786355175,-0.104757359252624,-0.376312130650974,0.724603390452194,4.48416659171288
"730",2021-02-08,1.08883728358531,1.04015912617922,2.13517974486786,-0.117203455870641,-0.390696651337219,0.719661646599568,4.47593769402409
"731",2021-02-09,1.07338889624409,1.02853983745721,2.11187885931662,-0.0910434601868804,-0.353081993692719,0.71377905679128,4.4834611959296
"732",2021-02-10,1.09134647728078,1.08124467097954,2.09540220084598,-0.0648087102446022,-0.348038173517237,0.751667748032713,4.60681421337716
"733",2021-02-11,1.19220684696076,1.12062470574804,2.18113628212549,-0.0589711359701061,-0.33509897268647,0.712367334549205,4.81226506072693
"734",2021-02-12,1.23786959822772,1.11807736732296,2.18293303119845,-0.0641496474791769,-0.319026318134361,0.759435206564481,4.91513923770007
"735",2021-02-16,1.33458668285413,1.16376904838378,2.24830958517157,-0.0452755727661533,-0.302675220180037,0.735428292254446,5.13414281571773
"736",2021-02-17,1.3388287771777,1.12750165986406,2.16273889382447,-0.0541228570144161,-0.301154434425972,0.478213270525653,4.7520053099515
"737",2021-02-18,1.28767055647212,1.14277776389536,2.15008190137894,-0.0438638983345149,-0.28842062721331,0.502881051440947,4.75112674763954
"738",2021-02-19,1.29681319721291,1.12431813169679,2.1571903177899,-0.0668803788199624,-0.274550383300679,0.634272571359658,4.87116345593863
"739",2021-02-22,1.29615061332043,1.15804573523887,2.20493695838348,-0.0369009730761678,-0.234290337103643,0.758493473694858,5.14643547045783
"740",2021-02-23,1.11921960757697,0.997624781056804,2.02384505254819,-0.0959910602051607,-0.249289599226799,0.631450852789361,4.42685963453936
"741",2021-02-24,1.02100597530222,0.908866610150228,1.97184452926074,-0.126588080567794,-0.264292547165799,0.611464386259965,4.12230087323957
"742",2021-02-25,0.99740629597136,0.925501966621151,1.96270249648842,-0.165518705251151,-0.254036886625248,0.494657948290825,3.96071311549535
"743",2021-02-26,0.8928690158823,0.771615800130755,1.77668779571348,-0.210724363817696,-0.271605826675699,0.399063399397003,3.35790582063015
"744",2021-03-01,0.989498337040912,0.889924192268209,1.84790704702456,-0.218901177944988,-0.263532855465422,0.360555297778235,3.6054508407015
"745",2021-03-02,1.08712049519901,0.955563949997067,1.96149142905985,-0.176001057246066,-0.221667211709684,0.479622704041655,4.08613030934184
"746",2021-03-03,1.06995663497163,0.858943881594159,1.81506877704034,-0.236157224576367,-0.220813201632882,0.383330792064105,3.67032965946099
"747",2021-03-04,0.918651685262747,0.669727702515169,1.5658903739588,-0.287720429442799,-0.253752009182728,0.401646482385062,3.01444380549625
"748",2021-03-05,0.68726464119335,0.58112980746898,1.35262374620803,-0.326157243042565,-0.310279609477648,0.193648112138611,2.17822945448875
"749",2021-03-08,0.558206326042652,0.510539802965392,1.20585323034561,-0.330465740495674,-0.275690170839903,0.133082480700776,1.80152592871885
"750",2021-03-09,0.514206958426067,0.414614232222325,1.09918910247242,-0.345854741677918,-0.288610554550482,0.101152656486231,1.49469765337864
"751",2021-03-10,0.767323827226593,0.587900775832496,1.26339942796908,-0.294062259001054,-0.197850429555471,0.350694354877761,2.4774056973494
"752",2021-03-11,0.711752826275594,0.570528208635159,1.33819454339234,-0.330655171968212,-0.153363840431733,0.242003670373047,2.3784602362762
"753",2021-03-12,0.855273757507876,0.68303396649798,1.53745951262748,-0.284833716555777,-0.0863217848380963,0.393897316241226,3.09850905148069
"754",2021-03-15,0.766012348666264,0.628544788663823,1.363762986733,-0.293541642037666,-0.0785464725942623,0.323930300834667,2.71016231026582
"755",2021-03-16,0.78634327934858,0.624197868161803,1.38831236909777,-0.285212271658311,-0.0436499304792326,0.313366126684026,2.78335744115464
"756",2021-03-17,0.730749600463403,0.597483879263436,1.363762986733,-0.305516582687514,-0.0674520211594345,0.27205010358778,2.59107796620067
"757",2021-03-18,0.884584771306922,0.637751169898166,1.33362160069443,-0.320097166626867,-0.132500584501228,0.258435165178425,2.66179495594985
"758",2021-03-19,0.650882106290616,0.546778557440808,1.10677510548285,-0.411827116150644,-0.223565330352198,0.118291773293923,1.78733509600535
"759",2021-03-22,0.708740289916321,0.589561783115533,1.17105869993303,-0.415142378527553,-0.209995200997615,0.135195282477314,1.97941847591703
"760",2021-03-23,0.72314993865007,0.602979076853941,1.29945229294468,-0.38393081657303,-0.166072523484666,0.209845050256836,2.28542301864783
"761",2021-03-24,0.655984543604067,0.607963475832551,1.34405250940672,-0.383172977171059,-0.195004185358485,0.184258648639163,2.21408201495295
"762",2021-03-25,0.53835732569008,0.507096329658224,1.2435050825096,-0.395487135871695,-0.240270736755787,0.0703930856147542,1.72359395084518
"763",2021-03-26,0.5065068239238,0.478410894145207,1.22947637360978,-0.383741329259624,-0.240935240649026,-0.0141638501033449,1.57555367166679
"764",2021-03-29,0.487259887806152,0.439305051623263,1.15559447198708,-0.401596883453632,-0.131457510347702,0.0198994760725258,1.56900449368769
"765",2021-03-30,0.437239970354327,0.388033084009578,1.20384870316414,-0.399134057399372,-0.12292314157403,-0.099010165395985,1.40805439315865
"766",2021-03-31,0.455887992362626,0.388541546177324,1.17134513936307,-0.409648439718108,-0.14511316422482,-0.096894137501091,1.364118936459
"767",2021-04-01,0.550239787696915,0.463375189464381,1.26983891188956,-0.390466749106794,-0.115811447499248,-0.0501158286611137,1.72705986378371
"768",2021-04-05,0.609296010336874,0.51564209403559,1.40229020880609,-0.362097807842787,-0.097131462790589,0.0123826391056045,2.08038168165079
"769",2021-04-06,0.603936585235339,0.508244121846038,1.36133554853805,-0.347985683670291,-0.0508570390860299,0.0525458910132173,2.12721942387632
"770",2021-04-07,0.705465946785451,0.596717197195345,1.38588692661743,-0.317919381503824,-0.0185169146651861,0.0959871698207501,2.44762094424996
"771",2021-04-08,0.69957252923118,0.569889582840631,1.30031037763022,-0.312285848722432,-0.0360628720981181,0.0438562029705303,2.26527997185201
"772",2021-04-09,0.824406049098687,0.635960944136031,1.52712004392471,-0.290134108792365,-0.000494290372786588,0.0699233388380475,2.76678197683232
"773",2021-04-12,0.814296527217924,0.634042777190466,1.6087765888889,-0.260514232189142,0.00937171067459852,0.100448310115481,2.90642168189823
"774",2021-04-13,0.831497271867657,0.676764477542578,1.67477549807982,-0.232847448006244,0.00434369240675125,0.174634100604268,3.12916759249483
"775",2021-04-14,0.994111183469931,0.782627834964764,1.90074616650465,-0.21138605133237,0.0323333598286855,0.276510256555975,3.77494274999163
"776",2021-04-15,0.886820009246208,0.728085348513864,1.82676496630786,-0.206282091529456,0.0255011746145819,0.252801695445384,3.51369110259844
"777",2021-04-16,0.951296070691978,0.773280448179774,2.02091803139643,-0.161883528558049,0.0845427373005909,0.349990038690628,4.01814379770135
"778",2021-04-19,0.97895655201336,0.729365565495549,1.96377905437439,-0.179495757998726,0.0890059327796133,0.351633323454858,3.93324467011904
"779",2021-04-20,0.954851352983357,0.709524907027646,1.91012151874916,-0.178031733868949,0.0902405609399927,0.376051887652084,3.86275849348329
"780",2021-04-21,0.865786773601302,0.647342556401329,1.90726936916716,-0.210913447645284,0.0585284697047203,0.245759528046431,3.51377324927566
"781",2021-04-22,0.915362242709242,0.647854050752344,2.02477611231148,-0.226937495781592,0.0501753829218875,0.296698438546004,3.70792873145937
"782",2021-04-23,0.999119709295602,0.69787819998923,2.03035802739112,-0.244905638183731,0.0429621533624571,0.31806124335001,3.84347369520469
"783",2021-04-26,1.03300818083132,0.700821676217107,2.08766545726282,-0.218381221565051,0.0486568684052673,0.276275643102334,3.92804660425379
"784",2021-04-27,1.10125226691251,0.783140139011246,2.16634787023007,-0.203966639228753,0.0689708716009385,0.524262732242115,4.44000724076813
"785",2021-04-28,1.05873712073428,0.773408423160581,2.13595853917117,-0.218097661338745,0.0438163894429567,0.450965167243393,4.24478797841364
"786",2021-04-29,1.04540919769132,0.766878250876462,2.12087575704181,-0.210157333780728,0.0130719027151821,0.358207271666554,4.0942850462106
"787",2021-04-30,0.930627330713538,0.662691578606131,2.0125267150395,-0.233840369874689,-0.0110235907580453,0.26078269086309,3.62176435458952
"788",2021-05-03,0.890896332254484,0.667296949095956,1.96001101467797,-0.242162704844481,0.0721040143739057,0.21195758715637,3.5601031927142
"789",2021-05-04,0.846339560644089,0.57716987418847,1.77170373819763,-0.26254838778547,0.0621357292420254,0.17604250838968,3.17084302287643
"790",2021-05-05,0.750147287785923,0.511942846225268,1.60610065373379,-0.279013316389531,0.096318768480698,0.0823685721851265,2.76786481202127
"791",2021-05-06,0.690537757547715,0.471402010714419,1.57775471098528,-0.299931190041018,0.121017982208451,-0.289448822104473,2.27133244931037
"792",2021-05-07,0.609819015402753,0.408380651965007,1.46907049936238,-0.317635269304457,0.0937543807540724,-0.364214010711556,1.8991752674682
"793",2021-05-10,0.637408660548739,0.433449150569548,1.50996731021131,-0.294440861411001,0.143731542604039,-0.264467951870437,2.1656478506522
"794",2021-05-11,0.616486279932321,0.38828741145398,1.41725816569992,-0.299173932618239,0.0726737247510104,-0.275778896138754,1.91975275308024
"795",2021-05-12,0.714896675189643,0.450892514175866,1.51890028978632,-0.28928216814783,0.0937543807540724,-0.222304551879035,2.26685713987904
"796",2021-05-13,0.638585948524008,0.366807690765517,1.34376692582919,-0.328761199810774,0.0037744429583173,-0.308072817971898,1.71610099029436
"797",2021-05-14,0.566565760890059,0.326679072485053,1.29172867570985,-0.381846896535386,0.0166772235779343,-0.344865423822295,1.47493841230522
"798",2021-05-17,0.65650781244067,0.382820841781908,1.39587273699531,-0.320570589994794,0.087581503028018,-0.234550476078519,1.96766182817259
"799",2021-05-18,0.628907982781371,0.356644252224475,1.3343361856287,-0.325399659731678,0.0731483660511025,-0.356898625954687,1.71073850099929
"800",2021-05-19,0.736908840568571,0.397569542735764,1.36876020824084,-0.30509058206871,0.0722937964229168,-0.273422342639887,1.99701946325949
"801",2021-05-20,0.762209591677674,0.376084265075158,1.38403194445899,-0.326441271243323,0.104107498523015,-0.253159095384651,2.04683293310686
"802",2021-05-21,0.832022495747559,0.451401847713762,1.46395196414931,-0.293257612819868,0.148959862298205,-0.171693576572171,2.43138498051679
"803",2021-05-24,0.918388665762497,0.443124721879656,1.52471128623275,-0.19933597706494,0.134797097230015,-0.128640797943587,2.69304499609639
"804",2021-05-25,0.967758705967302,0.498169629461116,1.58481180597523,-0.18955643941935,0.156090068005037,-0.121820191163737,2.89545357882559
"805",2021-05-26,0.948135851434224,0.477009016885804,1.60722732261044,-0.186911123394453,0.170353772235353,-0.11782219916346,2.89799264060791
"806",2021-05-27,1.04171496988801,0.75125760254147,1.64070201788747,-0.174206637295023,0.181196608308148,-0.0745600396692768,3.36610452166079
"807",2021-05-28,1.0793299918715,0.752025771316119,1.29802197505197,-0.176614994340218,0.187189958042654,-0.0940726623071832,3.04588003963484
"808",2021-06-01,1.07061651975335,0.75125760254147,1.2985941937021,-0.195556154388116,0.208124337358448,-0.115940789570227,3.01709570939702
"809",2021-06-02,1.06956062751755,0.720148842451549,1.2442208297651,-0.209259316534001,0.174348266461903,-0.171693576572171,2.82732567308993
"810",2021-06-03,1.04989539430346,0.714644658599332,1.20284632460391,-0.221926465040477,0.187475209553134,-0.101361418370766,2.83157370364859
"811",2021-06-04,0.989498337040912,0.623942119053111,1.13082498212062,-0.252851280204459,0.178057698053082,-0.193346168763376,2.47612568729989
"812",2021-06-07,0.870255487151883,0.643761623347309,1.16862451733302,-0.223439178498968,0.238781733920053,-0.129346377315899,2.5686378059374
"813",2021-06-08,0.98172361715276,0.732437824188116,1.21272572273766,-0.228072165676412,0.255737875036512,-0.0237967450630757,2.93075612837556
"814",2021-06-09,0.978166050947213,0.757019136472076,1.22503838556211,-0.242399205473492,0.292149345548609,0.00533534592132714,3.01530905897784
"815",2021-06-10,0.962489897038697,0.774176860610108,1.22303407699296,-0.246891944082594,0.274606974614693,0.0262411176035821,3.01365698277745
"816",2021-06-11,1.15583360476309,0.888388222792243,1.2940171355751,-0.19933597706494,0.307314155188775,0.120170024004567,3.56638716525883
"817",2021-06-14,1.19114837364377,0.925246010053317,1.3549090800049,-0.183321332731743,0.307218632345464,0.119700731227957,3.71490149454367
"818",2021-06-15,1.22105652921771,0.971804002548074,1.37504098932731,-0.175245428612781,0.331264722402683,0.193178533150494,3.91709934803349
"819",2021-06-16,1.15239574734218,0.920127878159084,1.32604667363162,-0.206943716658438,0.317904157561545,0.153506468324053,3.66303720836005
"820",2021-06-17,1.22952868206757,0.982543071801295,1.30974874593289,-0.194375113762838,0.319907965910695,0.225102709870539,3.87245606182015
"821",2021-06-18,1.32411444761626,1.01921657881353,1.43734319005028,-0.15390624389562,0.383986435200844,0.249280428508938,4.26003483629422
"822",2021-06-21,1.37184436453891,1.06338721136827,1.53816725356335,-0.155605349275972,0.352268726312869,0.165244024913004,4.33530623142044
"823",2021-06-22,1.27601189853459,1.03543528850284,1.45186120159483,-0.159239959125634,0.39297124674864,0.1063180402604,4.10335771651567
"824",2021-06-23,1.52705932028238,1.07627100254261,1.56786848880301,-0.18539960125199,0.431035688632375,0.143881719620895,4.56071661862928
"825",2021-06-24,1.47783514017185,1.06670422876705,1.58382415449901,-0.171278899223136,0.413433612792415,0.107726699981848,4.47824493698904
"826",2021-06-25,1.48844966127457,1.07665360339438,1.61891224515355,-0.151404820560712,0.412764123468777,0.0743849898052352,4.51975980253579
"827",2021-06-28,1.48234643779435,1.06644902428269,1.63508296515234,-0.137390268469631,0.432279468496309,0.0828382917378246,4.56160591899388
"828",2021-06-29,1.50689235534405,1.09743593214807,1.65305407038506,-0.123711076670529,0.480247332180604,0.113361621940484,4.72728023532773
"829",2021-06-30,1.53382582645591,1.0996026258266,1.66188808594885,-0.136918495760137,0.443859320791828,0.0389243676970962,4.64118173096016
"830",2021-07-01,1.45673938639623,1.0309661416606,1.61469007193974,-0.158720708506305,0.395552406166977,-0.0282612005195394,4.3109660971377
"831",2021-07-02,1.45474934928178,1.00107509598039,1.55910613477164,-0.160420127989225,0.435245896842217,0.00345598672829545,4.2932123356151
"832",2021-07-06,1.47372209099137,1.01461801928603,1.58481180597523,-0.150366531237493,0.489828524606223,0.0238925118698029,4.43650642149116
"833",2021-07-07,1.63807135488642,1.14494120978114,1.68289146273995,-0.0604304335172552,0.519639994579816,0.123691850110538,5.04880543858061
"834",2021-07-08,1.6717328878489,1.18182149490145,1.69309731518305,-0.083552325084358,0.540549516604842,0.122752556037428,5.12640144549132
"835",2021-07-09,1.61699163208177,1.1725425641455,1.70692053217129,-0.0858136208648663,0.536712056536263,0.129561114502976,5.07691427857293
"836",2021-07-12,1.63091269129648,1.18042349035907,1.7150096432447,-0.0682458291346261,0.573948973474559,0.191065965985488,5.22311493522567
"837",2021-07-13,1.59577418545786,1.18271118372841,1.62693019149874,-0.0762986838459619,0.56415689098052,0.180502691422701,5.07377645924227
"838",2021-07-14,1.58741861353262,1.17266962530231,1.6765950614475,-0.0787949484998562,0.576157375724899,0.204915425719848,5.13896115322733
"839",2021-07-15,1.49548176711333,1.13870481682041,1.57831953865864,-0.0868030646935709,0.564636767126485,0.108666039570875,4.79900586459616
"840",2021-07-16,1.43007299877713,1.07244456944148,1.5143635563591,-0.0795485196935394,0.569052569358604,0.0563030875510613,4.56268826179384
"841",2021-07-19,1.43882890138521,1.09603385285127,1.487258436076,-0.0773818555228385,0.5896016932771,0.0501972908026918,4.58453831886944
"842",2021-07-20,1.44466614108241,1.11960575733275,1.56772728151546,-0.0720129023649039,0.572220822868529,0.0910566044223945,4.72326370485664
"843",2021-07-21,1.46907844228501,1.19719464729992,1.63803324608706,-0.0176666428575808,0.641495286851335,0.202098696636071,5.13023367630182
"844",2021-07-22,1.48645952243915,1.22195009318489,1.65080925171935,-0.0608069047304657,0.649284079072459,0.223928961937231,5.17162500362262
"845",2021-07-23,1.61235064881883,1.27936346310613,1.68526926874476,-0.0300336225735106,0.707978341397139,0.299046087743561,5.55397418723691
"846",2021-07-26,1.69080843697798,1.31895286588609,1.79921518523733,-0.0147048110936623,0.75574747444454,0.348346403114596,5.89836555456687
"847",2021-07-27,1.6360826126292,1.26581464378626,1.73116635451693,-0.0270706515170212,0.723287330211882,0.337781540526213,5.66706183015346
"848",2021-07-28,1.54337810806088,1.24693463447656,1.66553190009269,-0.0340316855150503,0.711733002581696,0.254914243192529,5.38846020288931
"849",2021-07-29,1.61951050764379,1.2951818651526,1.69631052980651,-0.0248604945281456,0.717028535096137,0.284961053921953,5.58813199709284
"850",2021-07-30,1.57243028113958,1.29758536804407,1.66385021608751,-0.0270237217397189,0.741297354105075,0.282378845117013,5.53051834275353
"851",2021-08-02,1.48725557749857,1.28341407332189,1.65838335117146,-0.0267886421671399,0.722324537829022,0.247872068920095,5.3724609665739
"852",2021-08-03,1.49123606328209,1.3229964947821,1.62735201055565,-0.020816647869727,0.841637766610672,0.255853035680758,5.51825872304155
"853",2021-08-04,1.49694127176061,1.37386328984985,1.5849530456744,-0.0301746411034598,0.968404510468635,0.266181591458204,5.66016906810823
"854",2021-08-05,1.62786333604086,1.43506483986513,1.65263322929307,-0.00666730530102411,1.02879318904579,0.279092443696573,6.0167797326404
"855",2021-08-06,1.64655445884837,1.43179446389848,1.72128071094986,-0.00521042225721327,0.990208768142643,0.234492324544767,6.01912030412691
"856",2021-08-09,1.58184777277697,1.36099908397844,1.55033806243076,-0.0865203322686488,1.0255139396875,0.184023679437882,5.6162022060429
"857",2021-08-10,1.61924547300761,1.39868927743019,1.56772728151546,-0.0765341157299393,1.00072400938607,0.19763862477992,5.70749055038931
"858",2021-08-11,1.47478355427542,1.34143729190138,1.44503042085919,-0.130644461173207,0.993874739756811,0.100682972708594,5.22516451832818
"859",2021-08-12,1.30516175861205,1.30567946257635,1.47049215773028,-0.185021756573946,0.977184404770214,0.10749204360704,4.98098807072199
"860",2021-08-13,1.38391268113509,1.37222406191339,1.49393226487475,-0.168398701445535,1.04460896838815,0.348346403114596,5.47462567798044
"861",2021-08-16,1.35739060679021,1.40007477888988,1.48967263205782,-0.144609241068012,1.07999036268476,0.621574936934728,5.80409407628939
"862",2021-08-17,1.23667803171087,1.37840175479963,1.4325016810176,-0.16216672905482,1.0135535900215,0.584428766052024,5.48339709454679
"863",2021-08-18,1.21139439265371,1.35368106357308,1.4155480770368,-0.183652028389968,0.976798515339069,0.541182077559945,5.31495209777263
"864",2021-08-19,1.22436583537572,1.36717965896044,1.39130812315137,-0.199761202638644,0.919776180053587,0.564448933830186,5.26731752873265
"865",2021-08-20,1.23998812328669,1.3966740216578,1.41953823999627,-0.19720979416004,0.949300663311088,0.561628605156388,5.36991985924818
"866",2021-08-23,1.27866158486707,1.41581364940903,1.42039315613167,-0.175670528700357,0.970141333776177,0.550112213042718,5.4594514085263
"867",2021-08-24,1.38364737655106,1.47126513374664,1.4874003801385,-0.151546328821544,1.06254292833144,0.591716104142944,5.84502559408905
"868",2021-08-25,1.64668713253128,1.56108385509995,1.65501784617579,0.17394382930021,0.988472084704065,0.716838084804313,6.74204283261561
"869",2021-08-26,1.70458097111139,1.6244547499545,1.83803037934986,0.198142344672334,1.04817684772441,0.83030576694822,7.24369105976071
"870",2021-08-27,1.82052728688765,1.67377942730226,1.85776959070577,0.246629408826437,1.08770039287733,0.803224269924162,7.4896303765236
"871",2021-08-30,1.86720062459255,1.75847009758013,1.86064335070703,0.264533553874357,1.14481440272645,0.876947162511247,7.77260919199176
"872",2021-08-31,1.9206090393012,1.81421646144933,1.8961212888821,0.253018021880143,1.17685146436179,0.88590070053003,7.94671697640459
"873",2021-09-01,1.84993937557606,1.81635358400137,1.87731476265601,0.26341475975607,1.13595827548372,0.856922343937152,7.79990310141038
"874",2021-09-02,1.70418376003238,1.79586986907029,1.89312685660007,0.259965138888577,1.07170094505558,0.820885533950863,7.54573210359777
"875",2021-09-03,1.73992012114371,1.86495683959194,1.98753885467693,0.270453272892046,1.12401880477865,0.86493188087507,7.85181977395836
"876",2021-09-07,1.81340041771086,1.93070266884295,1.96942612353662,0.29687136663124,1.18454372713691,0.905459167282634,8.10040347114122
"877",2021-09-08,1.70034361696695,1.87385049978156,1.89557683840123,0.270872722544575,1.12575230262884,0.889670842389171,7.75606682271233
"878",2021-09-09,1.64138526809313,1.84554809736799,1.87540359235028,0.285271807853854,1.07873734073815,0.835251911303949,7.56159801770735
"879",2021-09-10,1.64045729068794,1.84000726620351,1.916227904154,0.288859172125562,1.09357849849104,0.799927794941101,7.57905792660314
"880",2021-09-13,1.59855910461668,1.71973967233152,1.74479293596682,0.304695754484309,1.09116950729089,0.722014902387369,7.18097187707758
"881",2021-09-14,1.49282817703193,1.68467206205411,1.68275166194975,0.333652950986689,0.960299965816906,0.670021042649253,6.82422586048865
"882",2021-09-15,1.53621382760458,1.78444289297236,1.73520085498906,0.374173928597086,0.995611187941481,0.670021042649253,7.09566373475382
"883",2021-09-16,1.56632851921266,1.75483321810383,1.73923370763942,0.351428275944649,1.00477558197707,0.722720816342729,7.13932011922035
"884",2021-09-17,1.63488958398876,1.7667486387398,1.76976467173375,0.374406396637507,1.02917894382767,0.771440214000481,7.34642844892797
"885",2021-09-20,1.61301348745729,1.78268561326305,1.80252640732771,0.334816383176334,0.985095464893145,0.787684361465295,7.30582171758282
"886",2021-09-21,1.53966339642517,1.71147188468446,1.72629447825427,0.325600838009635,0.961747348376103,0.767673684784027,7.03245163053367
"887",2021-09-22,1.49388965346735,1.74091683465282,1.71389430327291,0.31926974768463,0.986156668015888,0.764378155601955,7.01850536269556
"888",2021-09-23,1.57017509115339,1.80830858969171,1.79286451372971,0.332954794298948,1.00564384013427,0.774500645276499,7.28444747428453
"889",2021-09-24,1.60240509444554,1.83748919988689,1.76422199140388,0.366360583486686,1.09165142434858,0.841846841285311,7.50397513485689
"890",2021-09-27,1.59524358244339,1.83711156165031,1.73714791705481,0.400397190333899,1.1047550780513,0.873884544158052,7.54853987369176
"891",2021-09-28,1.48367312622392,1.74593130587014,1.56928134403261,0.379800801267456,0.995514585978127,0.786742774629435,6.96094393800169
"892",2021-09-29,1.33140508272451,1.57073103975608,1.48839460737649,0.334723497602975,0.873081890581954,0.6363892580387,6.23472537608071
"893",2021-09-30,1.30105369495668,1.57248509418164,1.4539955065921,0.319456004967812,0.882246250761283,0.640151580680682,6.1693881321402
"894",2021-10-01,1.38338207117329,1.61431363127511,1.51096000887733,0.347054942966199,0.913215439954052,0.618753480508074,6.38767957475406
"895",2021-10-04,1.42967502931532,1.6260823380789,1.52145181128588,0.381986225079598,0.970720088754953,0.659436714319092,6.58935220683374
"896",2021-10-05,1.29191057381651,1.48445179652994,1.33462206019349,0.303019279140916,0.882632103818701,0.594302057153922,5.89093787065348
"897",2021-10-06,1.37197690358782,1.56772439614342,1.3756120425082,0.331186240283995,0.975737086680085,0.61005375272675,6.23229042193027
"898",2021-10-07,1.41548062960999,1.63972799348673,1.43392564955829,0.380219288556861,1.00738015728451,0.667433651833611,6.54416737032999
"899",2021-10-08,1.43776754453875,1.71021923595276,1.46295665105428,0.415317310792845,1.08278530249585,0.807462568239601,6.91650861307407
"900",2021-10-11,1.37303782856019,1.66989838163807,1.38588692661743,0.411180936926441,1.05916842626781,0.764613779344442,6.66378627935438
"901",2021-10-12,1.36455089192763,1.68291933944351,1.34748129890699,0.443801774330579,1.05560122669038,0.761788847210492,6.65614337850958
"902",2021-10-13,1.47571241074597,1.80855981275435,1.48015590026641,0.46902610445335,1.05348009956766,0.872235167281679,7.15916949506941
"903",2021-10-14,1.71040661254314,1.92107142381828,1.65010762231352,0.465542425603427,1.08741125973491,1.14157895209447,7.97611829610776
"904",2021-10-15,1.78408120671904,2.01331795001958,1.76630088506794,0.458528394067637,1.12315221392378,1.17888819838631,8.3242688481843
"905",2021-10-18,1.74574049023327,1.99811728708645,1.75923028903745,0.481148698422843,1.13740226948329,1.19282271273262,8.31446174699592
"906",2021-10-19,1.90720473552575,2.10867949096632,1.82690258866764,0.515142209381981,1.24744351624531,1.23085500261204,8.83622754339904
"907",2021-10-20,1.86772759356522,2.06639908864813,1.79645445116263,0.502697218045573,1.29898088143316,1.18786297449019,8.7201222073449
"908",2021-10-21,1.88063139312736,2.06177098480057,1.77668779571348,0.500050191601526,1.31170041390377,1.1255252402622,8.65636601940891
"909",2021-10-22,1.89076508537534,2.16544788516506,1.82483964254813,0.481845186443739,1.32020662321924,1.23345388590611,8.91655830865763
"910",2021-10-25,1.88142155569041,2.19382603612793,1.83322411403705,0.463870291179361,1.32928203976223,1.22991012993401,8.93153416673099
"911",2021-10-26,1.83807328645571,2.23731357073558,1.84242141256334,0.434323632675303,1.2969717234178,1.1987276412556,8.84783126710333
"912",2021-10-27,1.92993376145506,2.2912989759335,1.76879506965607,0.38217226046736,1.20799239434618,1.11985950232334,8.70005196418151
"913",2021-10-28,1.82356250471016,2.22293134503378,1.68946349389241,0.411506247288832,1.18858129391868,1.06132942966769,8.39737431451156
"914",2021-10-29,1.852180287207,2.30468521397117,1.61398640839168,0.437204360845397,1.25358086413364,1.08563509283267,8.54727222738155
"915",2021-11-01,1.86048198975114,2.33777416612114,1.6498269162076,0.486907603993995,1.33930678137523,1.14394012657052,8.81823758401963
"916",2021-11-02,1.69359000330253,2.33541040372127,1.69211904607374,0.483284928346113,1.22220566221811,1.15621826678569,8.58282831044745
"917",2021-11-03,1.67968190503797,2.42970087988233,1.74090180976243,0.483981619321403,1.26364635546522,1.19235058948983,8.79026315895918
"918",2021-11-04,1.7131866455003,2.45098791596165,1.74854349557299,0.439852742066548,1.27792183763269,1.18266701668938,8.81315965342356
"919",2021-11-05,1.83174220324538,2.50812349037575,1.768656394212,0.416014483718472,1.35895603686085,1.49595448151332,9.37944708992578
"920",2021-11-08,1.74997329266098,2.59233652399125,1.75742692447802,0.415782164113406,1.38552641552088,1.47725600830927,9.3783013290738
"921",2021-11-09,1.87536543534193,2.73503407523523,1.79976729572635,0.525032979706915,1.4803023376896,1.54827638409913,9.96377850779914
"922",2021-11-10,2.00983251484889,2.76343376501314,1.94086263958446,0.501907705808135,1.46018132194476,1.58616793728569,10.2623858844851
"923",2021-11-11,1.85731978574101,2.5748733387608,1.80100908276965,0.440921261211055,1.30892780130317,1.41147492399753,9.39452619378322
"924",2021-11-12,1.84888501592998,2.65624673963645,1.76630088506794,0.481287953941198,1.34446002349149,1.44081234652988,9.53799296459694
"925",2021-11-15,1.89339609455311,2.72205315325964,1.84859223658439,0.515188761737181,1.39484725925633,1.53880476581169,9.91288227120234
"926",2021-11-16,1.49442029082499,2.68285307580974,1.82800222173681,0.528561888825508,1.32775402387639,1.54519799436047,9.40678949543391
"927",2021-11-17,1.6053225781909,2.77650946685059,1.93640373302983,0.561436815720812,1.38381392925961,1.54661867113635,9.81010519418808
"928",2021-11-18,1.70166788076669,2.80193981137231,1.91568563748062,0.5085946654556,1.38704852489101,1.52554589878752,9.84048241875374
"929",2021-11-19,1.63462459919975,2.90494263038477,1.88808766287575,0.537523712142,1.40758167863865,1.52957075816114,9.90233104140206
"930",2021-11-22,1.54059218065273,2.93613249595951,1.55825768306216,0.585583179140536,1.39807954090675,1.51394520831276,9.53259028803445
"931",2021-11-23,1.30198120704543,2.65919316400073,1.35305223097729,0.630261594316065,1.2863482799965,1.19140562525327,8.42224210158929
