"","date","ZM","DOCU","TEAM","RNG","index"
"254",2019-05-01,-0.632580560090456,-0.639919219576849,-0.933548424649727,-0.246440835370302,-2.45248903968734
"255",2019-05-02,-0.63023063980672,-0.650628364755063,-0.952791843249067,-0.260897883287664,-2.49454873109851
"256",2019-05-03,-0.607995547953575,-0.66233189543045,-0.947612508864451,-0.254922084365221,-2.4728620366137
"257",2019-05-06,-0.578045554198153,-0.642566063639289,-0.930339602240725,-0.216666925091888,-2.36761814517005
"258",2019-05-07,-0.585704805036715,-0.649746874470268,-0.928364795799411,-0.20125454925047,-2.36507102455686
"259",2019-05-08,-0.625609891726597,-0.683184056245359,-0.927130448227461,-0.2292881780256,-2.46521257422502
"260",2019-05-09,-0.590264872645004,-0.678666230922964,-0.846784506725133,-0.23025170222337,-2.34596731251647
"261",2019-05-10,-0.610351616407737,-0.679795919096938,-0.74821045319846,-0.18334198292173,-2.22169997162486
"262",2019-05-13,-0.574376839887574,-0.685442032649943,-0.701879258414769,-0.185171485951083,-2.14686961690337
"263",2019-05-14,-0.632013404086514,-0.718357595799798,-0.802093262834922,-0.252416174067211,-2.40488043678845
"264",2019-05-15,-0.627150448107992,-0.69183613743507,-0.765058436085989,-0.228902756741428,-2.31294777837048
"265",2019-05-16,-0.573316694491849,-0.677661961599672,-0.736441312226633,-0.219749790703304,-2.20716975902146
"266",2019-05-17,-0.543590678938139,-0.664218147091834,-0.691103075562607,-0.167263496105002,-2.06617539769758
"267",2019-05-20,-0.489667327681187,-0.678666230922964,-0.698411017920109,-0.177179672364732,-2.04392424888899
"268",2019-05-21,-0.533200757506347,-0.683936800929114,-0.755395646334639,-0.20192876827494,-2.17446197304504
"269",2019-05-22,-0.526896939717287,-0.663966708032112,-0.743131123844135,-0.18767519054513,-2.12166996213866
"270",2019-05-23,-0.551520064952552,-0.663715213922305,-0.734335291704858,-0.186712238340237,-2.13628280891995
"271",2019-05-24,-0.581468483829106,-0.683434978928766,-0.721823067673656,-0.218112018428279,-2.20483854885981
"272",2019-05-28,-0.601899408985233,-0.672261829007623,-0.693827980148283,-0.194897892007462,-2.1628871101486
"273",2019-05-29,-0.589532177335215,-0.667612459068997,-0.707081776496062,-0.190660453666472,-2.15488686656675
"274",2019-05-30,-0.605801440812289,-0.668743607862122,-0.764686719684048,-0.220135166783501,-2.25936693514196
"275",2019-05-31,-0.567932963394834,-0.654908762700827,-0.73470693109547,-0.204144074533646,-2.16169273172478
"276",2019-06-03,-0.573561334069632,-0.647605747038936,-0.738919070252579,-0.212909857263616,-2.17299600862476
"277",2019-06-04,-0.604744774497416,-0.716484291821081,-0.845175700974766,-0.266584940873946,-2.43298970816721
"278",2019-06-05,-0.58163148660084,-0.686821601082911,-0.77893224149564,-0.229769975298121,-2.27715530447751
"279",2019-06-06,-0.587333630690115,-0.6820548326887,-0.732105366450986,-0.214547515174229,-2.21604134500403
"280",2019-06-07,-0.576007530420173,-0.664218147091834,-0.716248520952874,-0.195572048061601,-2.15204624652648
"281",2019-06-10,-0.456212328573744,-0.746517051049232,-0.670173586394825,-0.18989009977082,-2.06279306578862
"282",2019-06-11,-0.390694187145029,-0.744651957272193,-0.650734798860047,-0.183534533215155,-1.96961547649242
"283",2019-06-12,-0.449464058726978,-0.749748447013172,-0.701136083154306,-0.223507199957367,-2.12385578885182
"284",2019-06-13,-0.384338882163281,-0.74751149566089,-0.700640510081737,-0.232564297055483,-2.06505518496139
"285",2019-06-14,-0.399358209564746,-0.74502505073458,-0.684415080688448,-0.229191803501186,-2.05799014448896
"286",2019-06-17,-0.404802647356442,-0.71386084947143,-0.688997546442891,-0.230348078016075,-2.03800912128684
"287",2019-06-18,-0.422777200101247,-0.689203899734059,-0.679832825836129,-0.240851441071349,-2.03266536674278
"288",2019-06-19,-0.410163476668583,-0.679670427073625,-0.693456415365049,-0.232082483186577,-2.01537280229383
"289",2019-06-20,-0.387475435216436,-0.68494030403271,-0.653582115351447,-0.233816925171908,-1.9598147797725
"290",2019-06-21,-0.388218227487857,-0.662583427974139,-0.625361967901112,-0.21425852256904,-1.89042214593215
"291",2019-06-24,-0.403317905214723,-0.688200883576448,-0.652344227251871,-0.262632876005007,-2.00649589204805
"292",2019-06-25,-0.494346989955122,-0.71098641737912,-0.681071153850542,-0.271983049129667,-2.15838761031445
"293",2019-06-26,-0.530253931621665,-0.725720779002796,-0.740653456096875,-0.296663303340865,-2.2932914700622
"294",2019-06-27,-0.519606790513021,-0.729960283780485,-0.708320388161278,-0.298977363220364,-2.25686482567515
"295",2019-06-28,-0.487285936468452,-0.715484974963081,-0.67500307087259,-0.264946294384209,-2.14272027668833
"296",2019-07-01,-0.499435470690514,-0.727217422598883,-0.67747980231747,-0.260415990314144,-2.16454868592101
"297",2019-07-02,-0.515263507103855,-0.715484974963081,-0.665963351430535,-0.251548801704868,-2.14826063520234
"298",2019-07-03,-0.529435256960961,-0.706860165274776,-0.641450785891015,-0.261476259097656,-2.13922246722441
"299",2019-07-05,-0.485807606066746,-0.702981844065757,-0.646278291531532,-0.248561074705381,-2.08362881636942
"300",2019-07-08,-0.474058108414768,-0.696596999838805,-0.624619555252782,-0.2292881780256,-2.02456284153196
"301",2019-07-09,-0.48326121915054,-0.702981844065757,-0.589737810709285,-0.214547515174229,-1.99052838909981
"302",2019-07-10,-0.481864673417569,-0.698600678443353,-0.556738088960824,-0.192393911471473,-1.92959735229322
"303",2019-07-11,-0.467152273806548,-0.706735111992555,-0.559703219222027,-0.188445591493445,-1.92203619651458
"304",2019-07-12,-0.478002934669044,-0.676029713615551,-0.553032260116992,-0.188638157044526,-1.89570306544611
"305",2019-07-15,-0.462382309503282,-0.683560413405313,-0.582010675412652,-0.182860501409051,-1.9108138997303
"306",2019-07-16,-0.408843970173242,-0.67288991698365,-0.570206502397368,-0.179394144791923,-1.83133453434618
"307",2019-07-17,-0.431100012891772,-0.678289650067386,-0.599259477705352,-0.194994220237594,-1.9036433609021
"308",2019-07-18,-0.409421247387036,-0.688953157587385,-0.60828869253404,-0.175639153515369,-1.88230225102383
"309",2019-07-19,-0.446829921654182,-0.685442032649943,-0.612865693933392,-0.178142479947322,-1.92328012818484
"310",2019-07-22,-0.461724329278405,-0.693339915701037,-0.636376086115604,-0.20173609231772,-1.99317642341277
"311",2019-07-23,-0.434642387258984,-0.693966379878822,-0.622516045434311,-0.20202503325307,-1.95314984582519
"312",2019-07-24,-0.42871062364216,-0.686821601082911,-0.637613841013156,-0.206455868443489,-1.95960193418172
"313",2019-07-25,-0.440654732250989,-0.669120657181017,-0.621649820011173,-0.163894229565925,-1.8953194390091
"314",2019-07-26,-0.431017607316451,-0.692713352994102,-0.632044536406591,-0.182571643138166,-1.93834713985531
"315",2019-07-29,-0.389043614379655,-0.664972566047494,-0.489601921393846,-0.140315300615742,-1.68393340243674
"316",2019-07-30,-0.436289768457612,-0.674773905111834,-0.575891715664755,-0.152247898169428,-1.83920328740363
"317",2019-07-31,-0.444360120863109,-0.671633647149014,-0.601238343694212,-0.0180733584313431,-1.73530547013768
"318",2019-08-01,-0.444195418397819,-0.7021058177008,-0.562668593962915,-0.000129828792254261,-1.70909965885379
"319",2019-08-02,-0.447570843351986,-0.724473363867716,-0.515748133013987,-0.00972439680870574,-1.69751673704239
"320",2019-08-05,-0.459420983239804,-0.738555411288349,-0.549326635927566,-0.0163459156315371,-1.76364894608726
"321",2019-08-06,-0.492048402490494,-0.789367162716826,-0.648382688448498,-0.102417994961838,-2.03221624861766
"322",2019-08-07,-0.485971844214745,-0.790723737601998,-0.620165112148695,-0.0895355534781179,-1.98639624744356
"323",2019-08-08,-0.46937234459109,-0.785171790968063,-0.540681860872456,-0.0635888439885317,-1.85881484042014
"324",2019-08-09,-0.442054662107705,-0.76885126991943,-0.500945555176164,-0.0211447315821055,-1.7329962187854
"325",2019-08-12,-0.45497812549049,-0.781590610837858,-0.490218159676378,-0.0206647974319097,-1.74745169343664
"326",2019-08-13,-0.47175644261871,-0.795407184577225,-0.518709589654547,-0.033816055279718,-1.8196892721302
"327",2019-08-14,-0.44468945857839,-0.778006969589795,-0.481466797778579,-0.0103960198392353,-1.714559245786
"328",2019-08-15,-0.467727864269065,-0.799101416966543,-0.57045353657709,-0.0376565323668254,-1.87493935017952
"329",2019-08-16,-0.484246973453528,-0.796392569819701,-0.570330019284794,-0.0268079775619117,-1.87777754011994
"330",2019-08-19,-0.468714571875514,-0.788010215813106,-0.532409470296573,-0.0324719520739821,-1.82160621005918
"331",2019-08-20,-0.463451591674732,-0.791340226126386,-0.548461964609331,-0.0328559147203781,-1.83610969713083
"332",2019-08-21,-0.477920742464092,-0.790230472200892,-0.537718369041733,-0.042553788506599,-1.84842337221332
"333",2019-08-22,-0.464767458025629,-0.785418680454271,-0.516365103816675,-0.0197049439964298,-1.786256186293
"334",2019-08-23,-0.457611094001253,-0.789058828246805,-0.521671141485859,0.00303592612129455,-1.76530513761262
"335",2019-08-26,-0.476112844615183,-0.798239686455887,-0.551179303500666,-0.00473491303665108,-1.83026674760839
"336",2019-08-27,-0.475044374224336,-0.782825810069851,-0.528829688405699,0.0105176304413954,-1.77618224225849
"337",2019-08-28,-0.475290931300829,-0.788627090057505,-0.531792374538965,0.00735243187358536,-1.78835796402371
"338",2019-08-29,-0.488189230416528,-0.780231617924081,-0.585533923422474,-0.00674987494480839,-1.86070464670789
"339",2019-08-30,-0.482357571518086,-0.76810825979453,-0.588253958688741,0.00581782503523187,-1.83290196496613
"340",2019-09-03,-0.475784096851679,-0.764763318102388,-0.632044536406591,-0.00828498700374675,-1.8808769383644
"341",2019-09-04,-0.469290108788176,-0.76575459882376,-0.664477552155258,-0.0115476292839891,-1.91106988905118
"342",2019-09-05,-0.460490447261085,-0.762780175091474,-0.689988412672784,-0.0060781618806634,-1.91933719690601
"343",2019-09-06,-0.467398948903073,-0.770213252872356,-0.646525919810109,-0.0142345927304101,-1.89837271431595
"344",2019-09-09,-0.527142591880737,-0.644960226001756,-0.660515313469359,-0.0612831096017422,-1.89390124095359
"345",2019-09-10,-0.582364778904699,-0.615941753976601,-0.734087564417673,-0.0999181992093264,-2.0323122965083
"346",2019-09-11,-0.568504098952039,-0.599001766928997,-0.783886898092937,-0.172365787110372,-2.12375855108434
"347",2019-09-12,-0.565566480536007,-0.556054346218909,-0.77657878834327,-0.17178809717059,-2.06998771226877
"348",2019-09-13,-0.558872209497238,-0.560747448251823,-0.743502764586641,-0.140603951144928,-2.00372637348063
"349",2019-09-16,-0.580735124941504,-0.56632677343212,-0.722690232156404,-0.14262461947313,-2.01237675000316
"350",2019-09-17,-0.565892930084226,-0.574058661188479,-0.683052740479844,-0.150130623828706,-1.97313495558126
"351",2019-09-18,-0.533446283736791,-0.57380521035415,-0.643802632914609,-0.108668252104381,-1.85972237910993
"352",2019-09-19,-0.534182832544545,-0.556054346218909,-0.635262243512921,-0.109341317703096,-1.83484073997947
"353",2019-09-20,-0.53360994428292,-0.555293166194937,-0.626847015496723,-0.0831916724407448,-1.79894179841532
"354",2019-09-23,-0.549885620814114,-0.537016026470682,-0.602846260898259,-0.0809811755726582,-1.77072908375571
"355",2019-09-24,-0.549967304968282,-0.540571318267514,-0.607917425899491,-0.0854022704934452,-1.78385831962873
"356",2019-09-25,-0.571196198387231,-0.576086071340025,-0.692961061892554,-0.141566154593354,-1.98180948621316
"357",2019-09-26,-0.574621453987313,-0.564805330853842,-0.710178607592166,-0.133868930025423,-1.98347432245874
"358",2019-09-27,-0.57339826243774,-0.567594576130479,-0.710426408507678,-0.146762429421014,-1.99818167649691
"359",2019-09-30,-0.603606735462199,-0.589763984827405,-0.774225201834015,-0.174387564383917,-2.14198348650754
"360",2019-10-01,-0.602305970949631,-0.573551803842362,-0.744369957035372,-0.156963881214926,-2.07719161304229
"361",2019-10-02,-0.605476330683601,-0.586598944842105,-0.758864429858986,-0.176890841180083,-2.12783054656477
"362",2019-10-03,-0.621392263558104,-0.588244867106115,-0.77732197767471,-0.196920380448162,-2.18387948878709
"363",2019-10-04,-0.59718224489104,-0.569876325772534,-0.711541238112087,-0.138871998633463,-2.01747180740912
"364",2019-10-07,-0.599622476489394,-0.567467776017519,-0.664725246698944,0.203905063225266,-1.62791043598059
"365",2019-10-08,-0.595880570858796,-0.533841220839105,-0.651848926491954,0.293748499710928,-1.48782221847893
"366",2019-10-09,-0.623501372936258,-0.53930159312274,-0.762209170123584,0.28631574996119,-1.63869638622139
"367",2019-10-10,-0.62942018112381,-0.508554131985321,-0.728264996454478,0.306896101129244,-1.55934320843437
"368",2019-10-11,-0.64440073582163,-0.50728277217275,-0.739042888558831,0.3102299952573,-1.58049640129591
"369",2019-10-14,-0.641649691565393,-0.515037256003964,-0.719097683730001,0.30060853379005,-1.57517609750931
"370",2019-10-15,-0.646099437520401,-0.507918507936739,-0.718230531073489,0.329372519036013,-1.54287595749462
"371",2019-10-16,-0.643591709033902,-0.50918983836067,-0.70299402737307,0.331657625007774,-1.52411794975987
"372",2019-10-17,-0.671211886415557,-0.508299903563211,-0.758740521006253,0.276594241229605,-1.66165806975542
"373",2019-10-18,-0.676530124073694,-0.512622140099439,-0.779056135752145,0.269444852610521,-1.69876354731476
"374",2019-10-21,-0.684177991756557,-0.540571318267514,-0.850620487086315,0.188340658408917,-1.88702913870147
"375",2019-10-22,-0.686671819167686,-0.521391639443774,-0.857549173016594,0.177165254114545,-1.88844737751351
"376",2019-10-23,-0.716923986220132,-0.557322859494476,-0.934165488087376,0.109285066036961,-2.09912726776502
"377",2019-10-24,-0.716443633746877,-0.562015622063322,-0.963146498295249,0.0661092486275081,-2.17549650547794
"378",2019-10-25,-0.696718025451707,-0.535619162768277,-0.895140072696847,0.121817853145999,-2.00565940777083
"379",2019-10-28,-0.705305357107852,-0.529395728269022,-0.888218581464148,0.175827834673201,-1.94709183216782
"380",2019-10-29,-0.680314885352342,-0.517070784661416,-0.832427628738229,0.162738003461423,-1.86707529529056
"381",2019-10-30,-0.688923472191798,-0.51681663892432,-0.8149716156113,0.152033682540194,-1.86867804418722
"382",2019-10-31,-0.652567311134897,-0.511986612444734,-0.752050836778394,0.208010001382988,-1.70859475897504
"383",2019-11-01,-0.653456217033842,-0.519358367922012,-0.801969396196119,0.186908132701211,-1.78787584845076
"384",2019-11-04,-0.649414920870559,-0.510588261970751,-0.782524384536626,0.190632746335609,-1.75189482104233
"385",2019-11-05,-0.651597459987413,-0.490622615482101,-0.831932482531223,0.149930736400125,-1.82422182160061
"386",2019-11-06,-0.677657707080606,-0.521772834616708,-0.883644575151404,0.191110267051368,-1.89196484979735
"387",2019-11-07,-0.678140883636357,-0.52075623615942,-0.870537376800958,0.23950095410747,-1.82993354248926
"388",2019-11-08,-0.678301975976048,-0.529268673445307,-0.877338949008699,0.26200836083751,-1.82290123759254
"389",2019-11-11,-0.653779435304024,-0.512494996951904,-0.82475260174662,0.266203477845925,-1.72482355615662
"390",2019-11-12,-0.665567047242272,-0.505884179735656,-0.818314608157167,0.269826261359204,-1.71993957377589
"391",2019-11-13,-0.668712584639268,-0.508935518741518,-0.813238132834096,0.293653267380186,-1.6972329688347
"392",2019-11-14,-0.668631929592476,-0.498635877738532,-0.793300153003293,0.248944004094022,-1.71162395624028
"393",2019-11-15,-0.670808866082515,-0.499526112786512,-0.801350247241644,0.266108191368917,-1.70557703474175
"394",2019-11-18,-0.652486479492601,-0.499144600523872,-0.777941267992016,0.269635556889981,-1.65993679111851
"395",2019-11-19,-0.651920757479083,-0.513384791773937,-0.762952419509595,0.267824192881221,-1.66043377588139
"396",2019-11-20,-0.655476057618978,-0.514528824277776,-0.738051878976194,0.294606019821656,-1.61345074105129
"397",2019-11-21,-0.644562568224472,-0.497745616418588,-0.718973872193184,0.281550567213001,-1.57973148962324
"398",2019-11-22,-0.653213809700878,-0.471663085851607,-0.737804055427936,0.265440744001908,-1.59724020697851
"399",2019-11-25,-0.626988265179946,-0.456642065986368,-0.737680143048539,0.257145449723953,-1.5641650244909
"400",2019-11-26,-0.615711302698085,-0.451803873344182,-0.731114270468427,0.270970179492385,-1.52765926701831
"401",2019-11-27,-0.610757733234,-0.441489542193714,-0.691474632746875,0.289555774959338,-1.45416613321525
"402",2019-11-29,-0.619526063228645,-0.449766555886857,-0.718849966570177,0.285267443941911,-1.50287514174377
"403",2019-12-02,-0.616117232344892,-0.455496254925686,-0.723681306944197,0.29136632633749,-1.50392846787728
"404",2019-12-03,-0.661209425357251,-0.471917690947231,-0.801350247241644,0.224712494654827,-1.7097648688913
"405",2019-12-04,-0.652405708732567,-0.462243705901187,-0.767783665383276,0.240168774420701,-1.64226430559633
"406",2019-12-05,-0.65289056735159,-0.470899455504235,-0.768774701463494,0.219654700208755,-1.67291002411056
"407",2019-12-06,-0.655233715203477,-0.47726287029631,-0.762828607948339,0.219273020612076,-1.67605217283605
"408",2019-12-09,-0.710997158302094,-0.399965621409927,-0.770137342590884,0.231296353344764,-1.64980376895814
"409",2019-12-10,-0.685304325862957,-0.401366913631534,-0.777074184736805,0.227956934385503,-1.63578848984579
"410",2019-12-11,-0.696316444756466,-0.43537656057643,-0.801845528134291,0.225475905451767,-1.70806262801542
"411",2019-12-12,-0.704743918914923,-0.439579282370611,-0.833665426670575,0.19502539252069,-1.78296323543542
"412",2019-12-13,-0.713000092062635,-0.445819181637879,-0.859157522980159,0.179553409298479,-1.83842338738219
"413",2019-12-16,-0.704583494568701,-0.42353150528276,-0.814104879700478,0.208200963726735,-1.7340189158252
"414",2019-12-17,-0.682005269311592,-0.424550512500617,-0.796644075936853,0.226525554852663,-1.6766743028964
"415",2019-12-18,-0.683453847958088,-0.424677912097836,-0.815714496749591,0.227384300645337,-1.69646195616018
"416",2019-12-19,-0.671937363993722,-0.425696811625195,-0.835027001566226,0.241313420391888,-1.69134775679325
"417",2019-12-20,-0.667260963646231,-0.427862171515147,-0.811380755335793,0.243888915236418,-1.66261497526075
"418",2019-12-23,-0.677335550265755,-0.417672193754567,-0.798254150158323,0.261341000408979,-1.63192089376967
"419",2019-12-24,-0.683614754938103,-0.42824426052174,-0.802464768759695,0.257049998999333,-1.6572737852202
"420",2019-12-26,-0.681119873028687,-0.42378630650534,-0.805313080449206,0.254093850641981,-1.65612540934125
"421",2019-12-27,-0.673146287592405,-0.41436026512128,-0.790699225086664,0.253807770947137,-1.62439800685321
"422",2019-12-30,-0.67967080318979,-0.414997213603503,-0.797882531870855,0.258003621157439,-1.63454692750671
"423",2019-12-31,-0.678463003145722,-0.423149399516168,-0.820047957856135,0.237116050347985,-1.68454431017004
"424",2020-01-02,-0.668390020630909,-0.418563843004767,-0.80754209291296,0.255142842155616,-1.63935311439302
"425",2020-01-03,-0.662904354242026,-0.395761722179135,-0.776083293647925,0.298226688127941,-1.53652268194115
"426",2020-01-06,-0.674516122798311,-0.400093038225183,-0.774101303473749,0.272590732280216,-1.57611973221703
"427",2020-01-07,-0.64998082878506,-0.402258633613532,-0.716496236582853,0.334990092168461,-1.43374560681298
"428",2020-01-08,-0.637197369918584,-0.404169482445379,-0.710798017616857,0.331943256645171,-1.42022161333565
"429",2020-01-09,-0.631932360972578,-0.391048327063611,-0.687139816611681,0.371538222205281,-1.33858228244259
"430",2020-01-10,-0.631365159892556,-0.397035607409299,-0.620907459988141,0.404640512102401,-1.2446677151876
"431",2020-01-13,-0.627555829743286,-0.409392298673216,-0.639594229274594,0.396176347588711,-1.28036601010239
"432",2020-01-14,-0.61993181258989,-0.418054315939386,-0.61274186371321,0.426699453733987,-1.2240285385085
"433",2020-01-15,-0.626988265179946,-0.435249175490907,-0.635633522352108,0.418142887492043,-1.27972807553092
"434",2020-01-16,-0.596287336376531,-0.432319943850615,-0.627094369948989,0.455403930518564,-1.20029771965757
"435",2020-01-17,-0.603037662319321,-0.431683090672244,-0.629445618978297,0.466046560043869,-1.19811981192599
"436",2020-01-21,-0.607508028893256,-0.438687823762122,-0.652591689617837,0.485618004634351,-1.21316953763886
"437",2020-01-22,-0.59799570628178,-0.431046330188867,-0.671535541536633,0.51762670436775,-1.18295087363953
"438",2020-01-23,-0.607670517514781,-0.414869804618546,-0.669801925384989,0.506799935939071,-1.18554231157925
"439",2020-01-24,-0.616360756223425,-0.415761470720363,-0.655191612947444,0.530826372687801,-1.15648746720343
"440",2020-01-27,-0.62828539252729,-0.417672193754567,-0.480357694787741,0.527882709451184,-0.998432571618414
"441",2020-01-28,-0.649010648971154,-0.435631330410064,-0.516858576087619,0.507084853554247,-1.09441570191459
"442",2020-01-29,-0.640354705888371,-0.408118458430759,-0.449812031395683,0.559025495111082,-0.93925970060373
"443",2020-01-30,-0.623582436798987,-0.382767936192542,-0.451289369246131,0.583802360675558,-0.873837381562103
"444",2020-01-31,-0.615792502491231,-0.354871401448622,-0.445996321025407,0.610379716801781,-0.806280508163479
"445",2020-02-03,-0.60149282888878,-0.362513776363574,-0.47776977276142,0.606108566337495,-0.83566781167628
"446",2020-02-04,-0.508704864605854,-0.33551330433703,-0.448211942332281,0.607816975656449,-0.684613135618715
"447",2020-02-05,-0.524030537762674,-0.317815134170625,-0.415121985437313,0.639991907645606,-0.616975749725006
"448",2020-02-06,-0.514197973724524,-0.334112553583552,-0.482945668680404,0.612562701080248,-0.718693494908233
"449",2020-02-07,-0.511984587505512,-0.325199328142612,-0.466189047971798,0.602122095848399,-0.701250867771524
"450",2020-02-10,-0.500666290362217,-0.303303921010443,-0.465450050616398,0.624047160490821,-0.645373101498238
"451",2020-02-11,-0.4922126349906,-0.284852949850715,-0.425081313919483,0.672830037241873,-0.529316861518925
"452",2020-02-12,-0.500338078025313,-0.275693927971069,-0.453135922700929,0.809627649523423,-0.419540279173888
"453",2020-02-13,-0.503619794377271,-0.250263591697168,-0.42188412043076,0.886874130239587,-0.288893376265612
"454",2020-02-14,-0.49065266571287,-0.241367311641347,-0.400866079709208,0.960108862485567,-0.172777194577859
"455",2020-02-18,-0.481700391504712,-0.223835921821392,-0.386495723348589,0.955731366022666,-0.136300670652027
"456",2020-02-19,-0.436948708542826,-0.206695476384468,-0.393127070591847,0.987522825345294,-0.0492484301738475
"457",2020-02-20,-0.3747619813595,-0.197431228290755,-0.415613629244668,1.01666515555489,0.0288583166599711
"458",2020-02-21,-0.363530219491977,-0.212407910472033,-0.453382202520314,0.968769416324667,-0.0605509161596582
"459",2020-02-24,-0.392674757732191,-0.232473336319656,-0.4909580013867,0.894099043394734,-0.222007052043813
"460",2020-02-25,-0.36584294011193,-0.262467959509108,-0.476414326330625,0.877368857472954,-0.22735636847871
"461",2020-02-26,-0.348741738943902,-0.304576745253848,-0.508839370339792,0.888395120997777,-0.273762733539765
"462",2020-02-27,-0.350394407243031,-0.297958764966111,-0.483931688214107,0.884782855808422,-0.247502004614828
"463",2020-02-28,-0.295248140401923,-0.302667618056853,-0.527101628173831,0.892387761118015,-0.232629625514592
"464",2020-03-02,-0.365925552078504,-0.263230936270652,-0.50291867131208,0.892577934025622,-0.239497225635614
"465",2020-03-03,-0.298887601486621,-0.24225683332357,-0.479987816231,0.931946489046355,-0.0891857619948354
"466",2020-03-04,-0.26281770525673,-0.269589129771893,-0.493546940089234,0.798990871819004,-0.226962903298853
"467",2020-03-05,-0.26836130427037,-0.222057940233715,-0.398163296703511,0.864918742240882,-0.0236637989667132
"468",2020-03-06,-0.200507943567094,-0.234124939683098,-0.413646733514464,0.795382323275402,-0.0528972934892535
"469",2020-03-09,-0.288878744931179,-0.292359760250772,-0.510319633333846,0.711079209321063,-0.380478929194735
"470",2020-03-10,-0.293593818149777,-0.373723420298994,-0.650734798860047,0.643123898697842,-0.674928138610976
"471",2020-03-11,-0.337088836868785,-0.345828602845173,-0.618680448302402,0.684788478819301,-0.616809409197059
"472",2020-03-12,-0.32212567516371,-0.407226756415902,-0.681195120313195,0.546873049168523,-0.863674502724284
"473",2020-03-13,-0.328987800377268,-0.487696591645201,-0.749697008261855,0.361261402072703,-1.20511999821162
"474",2020-03-16,-0.345518916762413,-0.37767237319293,-0.713399300970163,0.311658865768817,-1.12493172515669
"475",2020-03-17,-0.342295841736677,-0.441489542193714,-0.804693861638558,-0.029111799803331,-1.61759104537228
"476",2020-03-18,-0.315510794106096,-0.458933711338097,-0.757501720833127,0.203427682059339,-1.32851854421798
"477",2020-03-19,-0.252557410417931,-0.386716994406421,-0.786611878337564,0.216505192869077,-1.20938109029284
"478",2020-03-20,-0.21068595831141,-0.396016557773247,-0.792433184137456,0.403309148177628,-0.995826552044486
"479",2020-03-23,-0.154590475366219,-0.347356940926987,-0.738671247831721,0.399790444600236,-0.840828219524691
"480",2020-03-24,0.084886380742565,-0.298976872487824,-0.711541238112087,0.473267554958268,-0.452364174899078
"481",2020-03-25,-0.116300759759209,-0.279891577952149,-0.5863994563062,0.601362740319715,-0.381229053697843
"482",2020-03-26,-0.0920803688549618,-0.32609058783946,-0.574532098432022,0.46158059306964,-0.531122462056804
"483",2020-03-27,-0.0669610958250766,-0.296940679111375,-0.462986811376329,0.722089678457249,-0.104798907855532
"484",2020-03-30,0.0201174805394509,-0.310813629124377,-0.536360214349908,0.923195937621542,0.0961395746867087
"485",2020-03-31,0.0133550974012409,-0.239969526683839,-0.549820607343014,0.819220499783189,0.0427854631575777
"486",2020-04-01,-0.0259197349097325,-0.185886882814647,-0.598022874204074,0.666186521616335,-0.143642970312119
"487",2020-04-02,-0.101254910424774,-0.189819070071033,-0.637737542353205,0.654417944088925,-0.274393578760087
"488",2020-04-03,-0.225912001436696,-0.292105218672396,-0.700145127076491,0.743257681425793,-0.474904665759791
"489",2020-04-06,-0.174031089061424,-0.35627247838875,-0.6883782372154,0.778669885103576,-0.440011919561998
"490",2020-04-07,-0.217554149829197,-0.214439198225225,-0.602969876551323,0.772403417343532,-0.262559807262212
"491",2020-04-08,-0.293593818149777,-0.242129729591837,-0.656677220313488,0.505565333418397,-0.686835434636705
"492",2020-04-09,-0.260004481164117,-0.237047052337941,-0.555749955240317,0.719431957634802,-0.333369531107572
"493",2020-04-13,-0.204562527522715,-0.208345663984544,-0.589490467843559,0.601932220855617,-0.400466438495203
"494",2020-04-14,-0.110182782264971,-0.165981612203324,-0.622268523550685,0.657360051131464,-0.241072866887516
"495",2020-04-15,-0.0608481961424567,-0.109522758907551,-0.507729032390031,0.76224448004451,0.0841444926044715
"496",2020-04-16,0.0189629931268967,-0.0829864095711045,-0.519326430776844,0.851615420543413,0.268265573322361
"497",2020-04-17,0.00824127389310925,-0.0810921368571203,-0.483808504448977,0.86615421152422,0.309494844111232
"498",2020-04-20,0.00659158477518236,-0.0852597307454763,-0.413155127239539,0.899803271103745,0.407979997893912
"499",2020-04-21,-0.00223532752071166,-0.0669534585130623,-0.408484509850236,1.05783531465988,0.580162018775868
"500",2020-04-22,-0.0494503992331301,-0.0981461866040135,-0.462986811376329,0.881456053351701,0.270872656138229
"501",2020-04-23,0.00815883493439133,-0.0670796840873129,-0.450673818158221,0.972576798697818,0.462982131386675
"502",2020-04-24,0.163292578461632,-0.0620323178256305,-0.448334964794005,0.92262531312352,0.575550608965518
"503",2020-04-27,0.0786278860425387,-0.0257258223907219,-0.412294605759483,0.920913321977543,0.561520779869877
"504",2020-04-28,0.126368534932397,0.0142924717729037,-0.41782662058003,0.87071589627936,0.593550282404631
"505",2020-04-29,0.0614947492359093,-0.0399638488210059,-0.457937751266324,0.775156814973182,0.338749964121761
"506",2020-04-30,-0.0229482274551722,-0.0467711794205721,-0.407255675091405,0.793103182188903,0.316128100221753
"507",2020-05-01,-0.116383392804517,-0.0297568898300615,-0.373360951041773,0.823969792685417,0.304468559009066
"508",2020-05-04,-0.0883613816313116,-0.0452583197954208,-0.384408449731992,0.724937308543311,0.206909157384587
"509",2020-05-05,-0.0480465171038779,-0.00042269039284637,-0.279787931393355,0.875848234202445,0.547591095312365
