"","date","TDOC","VEEV","PHG","MDRX","OMCL","index"
"499",2017-06-21,-0.551735823843919,-0.941626765128628,0.201695120616607,-0.303784004459296,-0.728218443580252,-2.32366991639549
"500",2017-06-22,-0.532617304942605,-0.92957476299377,0.17158305473921,-0.269533709492174,-0.729515527494609,-2.28965825018395
"501",2017-06-23,-0.519865873369287,-0.922364567536319,0.145769954816522,-0.107359972561794,-0.69587050320734,-2.09969096185822
"502",2017-06-26,-0.498338920829261,-0.913575712110077,0.179326472619408,-0.0823753251529027,-0.682971775094826,-1.99793526056766
"503",2017-06-27,-0.503920972056725,-0.930363308174248,0.169001974881041,-0.129214462098117,-0.688128601233539,-2.08262536868159
"504",2017-06-28,-0.517474560956117,-0.954463452038166,0.159537342861647,-0.141699720788945,-0.698453019847985,-2.15255341076957
"505",2017-06-29,-0.495946376365296,-0.929462131021218,0.140606808706154,-0.0948686885395906,-0.6932889979144,-2.07295938513435
"506",2017-06-30,-0.510299670401675,-0.941288917785936,0.0812193324388151,-0.0730040511539762,-0.720441468822001,-2.16381477572477
"507",2017-07-03,-0.519068785090299,-0.941852009524541,0.0898277838051572,-0.0917454652350913,-0.716556255194362,-2.17939473123914
"508",2017-07-05,-0.526242122312202,-0.951536134550643,0.0803582539344745,-0.110482536392166,-0.728218443580252,-2.23612098290079
"509",2017-07-06,-0.512691456976743,-0.946131334940756,0.0924101293839119,-0.0323823819693758,-0.716556255194362,-2.11535129969733
"510",2017-07-07,-0.519068785090299,-0.952999820923371,0.0596948924634496,-0.122971135616518,-0.738601244630315,-2.27394609379705
"511",2017-07-10,-0.511894169018841,-0.93013804781782,0.0769145313617604,-0.0636313710154293,-0.723032902540152,-2.15178195903048
"512",2017-07-11,-0.514285865761605,-0.932390945303372,0.0855236394151521,-0.0136274640363676,-0.729515527494609,-2.1042961631808
"513",2017-07-12,-0.51109692720472,-0.92360390551701,0.106182268972158,-0.0573826138524389,-0.71137919488793,-2.09728037248994
"514",2017-07-13,-0.508705112844485,-0.91177268321999,0.125977543983683,-0.253958583133331,-0.706205907027633,-2.25466474224176
"515",2017-07-14,-0.518271680867329,-0.916054791557108,0.127698431775328,-0.300671104437692,-0.726921698962691,-2.33422084404949
"516",2017-07-17,-0.507110436184847,-0.908729926092658,0.161258243909529,-0.26330403816829,-0.721737016604037,-2.2396231731403
"517",2017-07-18,-0.515083047467361,-0.913237662314502,0.147490971781024,-0.229029926946654,-0.716556255194362,-2.22641592014186
"518",2017-07-19,-0.511894169018841,-0.921913883602442,0.134583111115577,-0.310008996500092,-0.713967202291861,-2.32320114029766
"519",2017-07-20,-0.510299670401675,-0.914477181803638,0.148351310071962,-0.356676066432007,-0.717851088193355,-2.35095269675871
"520",2017-07-21,-0.52305412807816,-0.919547789316571,0.133722706344669,-0.322457238824339,-0.715261560582764,-2.34659801045717
"521",2017-07-24,-0.523851135982011,-0.920899893912162,0.112207426699853,-0.297558034899278,-0.713967202291861,-2.34406884038546
"522",2017-07-25,-0.52544516364194,-0.891371859948887,0.244709696986544,-0.269533709492174,-0.712673080458442,-2.1543141165549
"523",2017-07-26,-0.519068785090299,-0.901065955959331,0.275680532944019,-0.210326476644015,-0.698453019847985,-2.05323370459761
"524",2017-07-27,-0.524648188569461,-0.899713354378915,0.286864977299236,-0.169783159762506,-0.715261560582764,-2.02254128599441
"525",2017-07-28,-0.554124892784048,-0.92856089333573,0.279121916262367,-0.172902866523214,-0.724847425643145,-2.10131416202377
"526",2017-07-31,-0.534210897602651,-0.915716714833338,0.27051850996342,-0.169783159762506,-0.576642120982861,-1.92583438321794
"527",2017-08-01,-0.54934663674949,-0.914251848095015,0.292026897750241,-0.232146355842912,-0.549886259441683,-1.95360420237886
"528",2017-08-02,-0.553328576759829,-0.904785384118531,0.313536815892171,-0.229029926946654,-0.534611838087547,-1.90821891002039
"529",2017-08-03,-0.581982895487016,-0.934305871447153,0.301491090786122,-0.353566062257978,-0.529522137895093,-2.09788587630112
"530",2017-08-04,-0.58993713826541,-0.929236823218144,0.280842619058628,-0.431263681145916,-0.55115951939271,-2.22075454296355
"531",2017-08-07,-0.579596156493502,-0.932728904721646,0.278261403382734,0.0207655109997462,-0.512985282339681,-1.72628342917235
"532",2017-08-08,-0.566863312081698,-0.920787198408452,0.298049797182851,0.0614254869284772,-0.502811140089383,-1.6309863664682
"533",2017-08-09,-0.551735823843919,-0.924730525446966,0.275680532944019,-0.0198796223920699,-0.518072954855335,-1.73873839359427
"534",2017-08-10,-0.562883133813185,-0.915491343466527,0.243849556888832,-0.216561697279249,-0.535884363478017,-1.98697098114815
"535",2017-08-11,-0.582778417307972,-0.957615658963909,0.198254101312958,-0.219678773592405,-0.565170611503906,-2.12698936005523
"536",2017-08-14,-0.588346480647278,-0.935770166029142,0.196533417404158,-0.119849116149609,-0.537157039259111,-1.98458938468098
"537",2017-08-15,-0.582778417307972,-0.921913883602442,0.226643816810979,-0.101114744243211,-0.505354601530662,-1.88451782987331
"538",2017-08-16,-0.574822013304401,-0.925068540582261,0.212019026323825,-0.0636313710154293,-0.520616931811638,-1.8721198303899
"539",2017-08-17,-0.593118151768475,-0.914139137829473,0.26191558166416,-0.0167535946069755,-0.524942042996823,-1.78703734553759
"540",2017-08-18,-0.591527695605162,-0.918421050550904,0.223202591619034,-0.0854989324688704,-0.557527015169935,-1.92977210217584
"541",2017-08-21,-0.601863766436692,-0.921463238446999,0.201695120616607,-0.0636313710154293,-0.55115951939271,-1.93642277467522
"542",2017-08-22,-0.610606141762702,-0.920787198408452,0.211158543285639,-0.0698799459701214,-0.540975107095792,-1.93108984995143
"543",2017-08-23,-0.608222190323128,-0.89385190165623,0.262776065996696,-0.010501231876928,-0.538429671964131,-1.78822892982372
"544",2017-08-24,-0.605837989653225,-0.907264867752878,0.262776065996696,-0.0261310647910307,-0.560074516110853,-1.83653237231129
"545",2017-08-25,-0.594708475638918,-0.904898113672505,0.272239178163313,-0.0292567771272909,-0.567719133982919,-1.82434332225832
"546",2017-08-28,-0.596298726746212,-1.00373999561877,0.308374474358327,-0.0355078781599991,-0.581743177736246,-1.9089153039029
"547",2017-08-29,-0.551735823843919,-0.988897470992037,0.307513876281396,-0.0386329645251242,-0.565170611503906,-1.83692299458359
"548",2017-08-30,-0.539787971661395,-0.988897470992037,0.279982102377493,-0.0198796223920699,-0.556253384066355,-1.82483634673436
"549",2017-08-31,-0.542177907809429,-0.98091101638469,0.263636222855055,0.0238927763840198,-0.533339363859654,-1.7688992888147
"550",2017-09-01,-0.537397931205721,-0.962230931303731,0.276541040406007,0.0270201315544065,-0.506626310807597,-1.70269400135664
"551",2017-09-05,-0.524648188569461,-0.959754500469728,0.282563328823425,0.0520413391690773,-0.48500849043232,-1.63480651147901
"552",2017-09-06,-0.542974495780178,-0.971009570115381,0.35226046589435,0.0395300958199738,-0.501539482382134,-1.62373298656337
"553",2017-09-07,-0.546160719602125,-0.97641071079343,0.365170571630419,0.0927107721836133,-0.535884363478017,-1.60057445005954
"554",2017-09-08,-0.566067331882487,-0.980686011465363,0.437493224772934,0.0927107721836133,-0.543520874891573,-1.56007022128288
"555",2017-09-11,-0.546160719602125,-0.990809443478966,0.459028584627818,-0.00112223809087997,-0.539702360826412,-1.61876617737056
"556",2017-09-12,-0.534210897602651,-0.981586021665194,0.491773871265843,0.139648625668189,-0.526977615460866,-1.41135203779468
"557",2017-09-13,-0.530226724367818,-0.986872921175035,0.564214915225468,0.20850401871629,-0.515529010765811,-1.25990972236691
"558",2017-09-14,-0.519068785090299,-0.992046530984026,0.535745681271074,0.167815583892579,-0.537157039259111,-1.34471109016978
"559",2017-09-15,-0.482386637708958,-0.995082749695922,0.555586263399421,0.174075024379353,-0.548612971559009,-1.29642107118512
"560",2017-09-18,-0.499136388837469,-1.0045268853007,0.552135163946894,0.202244011432668,-0.562622442178212,-1.31190654093682
"561",2017-09-19,-0.538194629594492,-0.99969281070902,0.585791839762204,0.211633726292769,-0.576642120982861,-1.3171039952314
"562",2017-09-20,-0.572434645248859,-0.999467943309367,0.595288109080163,0.158426446392111,-0.588121936003225,-1.40630996908918
"563",2017-09-21,-0.579596156493502,-1.00587582502287,0.611695458897449,0.186594415741294,-0.585570034881066,-1.37275214175869
"564",2017-09-22,-0.566863312081698,-1.00003008707583,0.609968108588068,0.236673395705113,-0.577917203114321,-1.29816909797866
"565",2017-09-25,-0.550939448001826,-1.00520136316474,0.599605543027999,0.211633726292769,-0.552432850732694,-1.2973343925785
"566",2017-09-26,-0.570842943058265,-1.01363076488023,0.572844548269878,0.202244011432668,-0.570268119599003,-1.37965326783495
"567",2017-09-27,-0.5764134874148,-1.02014772244304,0.509876304747404,0.217893743629545,-0.583018685611099,-1.45180984709199
"568",2017-09-28,-0.572434645248859,-1.00272824206775,0.478846264911661,0.343073146194659,-0.546066793236088,-1.29931026944638
"569",2017-09-29,-0.551735823843919,-0.997444102054772,0.478846264911661,0.371228217032195,-0.549886259441683,-1.24899170339652
"570",2017-10-02,-0.543771064833952,-0.99699433102855,0.552998083798174,0.368100092383602,-0.512985282339681,-1.13265250202041
"571",2017-10-03,-0.527039064322906,-0.989459813027732,0.615150003482001,0.418139305617298,-0.481193761762937,-0.964403330014275
"572",2017-10-04,-0.519068785090299,-0.989347362624713,0.624651948825917,0.405631678220935,-0.479922175490413,-0.958054696158572
"573",2017-10-05,-0.517474560956117,-0.988110166508117,0.630699512514693,0.405631678220935,-0.479922175490413,-0.94917571221902
"574",2017-10-06,-0.524648188569461,-0.978773471564581,0.56162601914063,0.411885533121439,-0.476107271253496,-1.00601737912547
"575",2017-10-09,-0.524648188569461,-0.977985917743795,0.54437109439142,0.418139305617298,-0.47737888287043,-1.01750258917497
"576",2017-10-10,-0.536601214926755,-0.977985917743795,0.543508629161605,0.289878473497431,-0.476107271253496,-1.15730730126501
"577",2017-10-11,-0.557310014350647,-0.993733352180026,0.584065335131115,0.289878473497431,-0.497724494539054,-1.17482405244118
"578",2017-10-12,-0.557310014350647,-0.985635669834763,0.552135163946894,0.271101122117709,-0.500267839259214,-1.21997723738002
"579",2017-10-13,-0.548550201864568,-0.962005804197186,0.542646176367466,0.25232246314955,-0.505354601530662,-1.2209419680754
"580",2017-10-16,-0.559698593848098,-0.96864631151358,0.528845965937503,0.261712045112066,-0.518072954855335,-1.25585984916744
"581",2017-10-17,-0.550939448001826,-0.971797287066236,0.496083491109494,0.23980305685717,-0.521888972739674,-1.30873915984107
"582",2017-10-18,-0.530226724367818,-0.961330414682989,0.494359545123384,0.264841564675858,-0.506626310807597,-1.23898234005916
"583",2017-10-19,-0.52544516364194,-0.963581621616632,0.548684596690141,0.271101122117709,-0.474835648864793,-1.14407671531552
"584",2017-10-20,-0.52942984997962,-0.961105325044607,0.559900262865282,0.280489944196323,-0.48500849043232,-1.13515345839494
"585",2017-10-23,-0.526242122312202,-0.945343077202478,0.584928415706303,0.321171333002106,-0.449398772144647,-1.01488422295092
"586",2017-10-24,-0.542974495780178,-0.953562749264359,0.618605110230293,0.299266969546812,-0.449398772144647,-1.02806393741208
"587",2017-10-25,-0.546957212762644,-0.948045642405515,0.463336281269778,0.289878473497431,-0.425221268267551,-1.1670093686685
"588",2017-10-26,-0.562087045760241,-0.964482082477912,0.493497423631985,0.24606294028728,-0.431585340463472,-1.21859410478236
"589",2017-10-27,-0.566067331882487,-0.962343472837653,0.542646176367466,0.161555934099545,-0.439220637687187,-1.26342933194032
"590",2017-10-30,-0.546160719602125,-0.962906304175227,0.508152006930443,0.195984326471735,-0.519344926241153,-1.32427561661633
"591",2017-10-31,-0.562087045760241,-0.959416808100021,0.471952396919499,0.164685747246618,-0.597057110186803,-1.48192281988095
"592",2017-11-01,-0.545364207275394,-0.946018746043345,0.517636046834552,0.133389518915663,-0.544793802202506,-1.38515118977103
"593",2017-11-02,-0.581187349709706,-0.950410211157775,0.556449235277828,-0.0979917818653708,-0.563896483356147,-1.63703659081117
"594",2017-11-03,-0.561290936455899,-0.94590611393138,0.546096391799743,-0.0948686885395906,-0.563896483356147,-1.61986583048327
"595",2017-11-06,-0.554124892784048,-0.938360694712037,0.575433630793998,-0.0355078781599991,-0.552432850732694,-1.50499268559478
"596",2017-11-07,-0.574026256858169,-0.941401562548412,0.548684596690141,-0.129214462098117,-0.572817386507608,-1.66877507132216
"597",2017-11-08,-0.572434645248859,-0.942302494579904,0.525396725043438,-0.0854989324688704,-0.603443211999373,-1.67828255925357
"598",2017-11-09,-0.600273882915467,-0.935432229701408,0.468506030645197,-0.00737519945876208,-0.607276529605364,-1.6818518110358
"599",2017-11-10,-0.599478916390896,-0.950072393580858,0.411657892678469,-0.122971135616518,-0.626462730942896,-1.8873272838527
"600",2017-11-13,-0.609811529233968,-0.940050063852354,0.366031135522571,-0.151062386335001,-0.631584975187539,-1.96647781908629
"601",2017-11-14,-0.603453542877703,-0.939824809868723,0.345375791521576,-0.0480084535561565,-0.637991701216666,-1.88390271599767
"602",2017-11-15,-0.620933691473121,-0.947707804706568,0.372056228556728,-0.0979917818653708,-0.659808695807774,-1.95438574529611
"603",2017-11-16,-0.624904500221685,-0.953337570262127,0.360006318544195,-0.0917454652350913,-0.643120272743855,-1.95310148991856
"604",2017-11-17,-0.614578841850156,-0.943766516212834,0.39357696252869,0.0270201315544065,-0.591950521846005,-1.7296987858259
"605",2017-11-20,-0.619345154118985,-0.943879111280483,0.353981766804336,0.0645537796449731,-0.584294304214159,-1.72898302316432
"606",2017-11-21,-0.587551129625849,-0.934531154017957,0.337630690357165,0.167815583892579,-0.579192389358986,-1.59582839875305
"607",2017-11-22,-0.536601214926755,-0.926195125990556,0.364309684563962,0.302396387022861,-0.539702360826412,-1.3357926301569
"608",2017-11-24,-0.530226724367818,-0.926983728322548,0.378942593145319,0.277360267197601,-0.542247912026502,-1.34315550437395
"609",2017-11-27,-0.510299670401675,-0.924955854865632,0.384107624956682,0.343073146194659,-0.537157039259111,-1.24523179337508
"610",2017-11-28,-0.486375169123319,-0.923153233070046,0.344515023504839,0.346201823793441,-0.554979732740989,-1.27379128763607
"611",2017-11-29,-0.486375169123319,-0.934080587734201,0.356563592418474,0.324300417112933,-0.507898040324786,-1.2474897876509
"612",2017-11-30,-0.505515762844848,-0.969209000568579,0.311816241341905,0.33368704455415,-0.487551726774988,-1.31677320429236
"613",2017-12-01,-0.480791168143543,-0.954238278401539,0.341072984621981,0.389995025273585,-0.478650484660617,-1.18261192131013
"614",2017-12-04,-0.50312358617709,-0.962681181351064,0.291166681326067,0.336815902145152,-0.481193761762937,-1.31901594581987
"615",2017-12-05,-0.536601214926755,-0.987547800012602,0.304932758022405,0.355587166416027,-0.48500849043232,-1.34863758093324
"616",2017-12-06,-0.54934663674949,-0.981698499708665,0.294608218324853,0.286749199076896,-0.514257132413014,-1.46394485146942
"617",2017-12-07,-0.570047073387359,-1.02407955454045,0.298049797182851,0.293008011274147,-0.514257132413014,-1.51732595188382
"618",2017-12-08,-0.534210897602651,-1.00688746587772,0.310955630374978,0.33994470330183,-0.515529010765811,-1.40572704056937
"619",2017-12-11,-0.537397931205721,-1.00092948586948,0.31439743692054,0.421265751811194,-0.512985282339681,-1.31564951068315
"620",2017-12-12,-0.557310014350647,-0.994408079950354,0.301491090786122,0.380612131197152,-0.512985282339681,-1.38260015465741
"621",2017-12-13,-0.542177907809429,-1.00306552586563,0.340212239904301,0.396249768996315,-0.50408281346717,-1.31286423824161
"622",2017-12-14,-0.519865873369287,-1.00250344125224,0.334188467938758,0.424392396818502,-0.510441564535091,-1.27423001439935
"623",2017-12-15,-0.530226724367818,-1.00632541433928,0.297189234160436,0.346201823793441,-0.534611838087547,-1.42777291884077
"624",2017-12-18,-0.499136388837469,-1.00182889950635,0.313536815892171,0.49939714515491,-0.495181289390565,-1.1832126166873
"625",2017-12-19,-0.492756215940348,-1.00329036520393,0.379803251808615,0.580567324666666,-0.502811140089383,-1.03848714475838
"626",2017-12-20,-0.504718405030086,-0.994183172340116,0.364309684563962,0.52126036107206,-0.540975107095792,-1.15430663882997
"627",2017-12-21,-0.504718405030086,-0.989234911812163,0.290306467312278,0.508768030462446,-0.526977615460866,-1.22185643452839
"628",2017-12-22,-0.51109692720472,-0.99924307428672,0.268798176411034,0.502520905746625,-0.540975107095792,-1.27999602642957
"629",2017-12-26,-0.51109692720472,-1.00081707865318,0.282563328823425,0.477527830549738,-0.55115951939271,-1.30298236587745
"630",2017-12-27,-0.499933843255384,-1.00250344125224,0.272239178163313,0.508768030462446,-0.548612971559009,-1.27004304744087
"631",2017-12-28,-0.504718405030086,-1.00497653907301,0.277401220991889,0.483777004934463,-0.542247912026502,-1.29076463020325
"632",2017-12-29,-0.507110436184847,-1.00317792428453,0.273099678071843,0.474403059837078,-0.549886259441683,-1.31267188200214
"633",2018-01-02,-0.516677425612231,-1.0096973820361,0.260194945824614,0.468153457678872,-0.577917203114321,-1.37594360725917
"634",2018-01-03,-0.495148855708473,-1.01205748001503,0.257614162847359,0.602403114530589,-0.552432850732694,-1.19962190907825
"635",2018-01-04,-0.484779816299306,-0.998456040153902,0.278261403382734,0.642933767672136,-0.566444827939468,-1.12848551333781
"636",2018-01-05,-0.479195592164501,-0.991484193406503,0.364309684563962,0.664745916912294,-0.575367141631207,-1.01699132572595
"637",2018-01-08,-0.474408720164996,-0.985410698105029,0.427158282569175,0.717680404843787,-0.530794563971785,-0.845775294828849
"638",2018-01-09,-0.497541439482039,-0.982373488656393,0.421129757670123,0.717680404843787,-0.529522137895093,-0.870626903519615
"639",2018-01-10,-0.522257103746037,-0.978773471564581,0.438354387927242,0.795424655701205,-0.544793802202506,-0.812045333884676
"640",2018-01-11,-0.544567676044166,-0.982710956225909,0.420268759689332,0.636700337403938,-0.566444827939468,-1.03675436311627
"641",2018-01-12,-0.542974495780178,-0.978435920168125,0.442660991701419,0.900959270489301,-0.528249854786012,-0.706040008543596
"642",2018-01-16,-0.551735823843919,-0.974948016507587,0.504703544169475,0.928857781142122,-0.520616931811638,-0.613739446851546
"643",2018-01-17,-0.550143052216103,-0.9958699166135,0.486602481835374,0.69589019535371,-0.529522137895093,-0.893042429535611
"644",2018-01-18,-0.554921188608277,-0.988897470992037,0.451275190816481,0.702116999782173,-0.516800918547461,-0.907227387549121
"645",2018-01-19,-0.573230477550596,-0.984398327129606,0.463336281269778,0.636700337403938,-0.525705418713775,-0.983297604720262
"646",2018-01-22,-0.551735823843919,-0.973147653821137,0.538333110344936,0.683434640799898,-0.496452887447522,-0.799568613967744
"647",2018-01-23,-0.550143052216103,-0.977198345042122,0.519360596179879,0.795424655701205,-0.501539482382134,-0.714095627759275
"648",2018-01-24,-0.521460063242263,-0.955926984677596,0.525396725043438,0.723904257755194,-0.491366441023382,-0.719452506144608
"649",2018-01-25,-0.515880213708921,-0.965495052636531,0.556449235277828,0.670976124182529,-0.512985282339681,-0.766935189224777
"650",2018-01-26,-0.509502398863665,-0.968871396819959,0.57198132745223,0.70523011952489,-0.501539482382134,-0.702701831088638
"651",2018-01-29,-0.490363400919145,-0.945680891566714,0.615150003482001,0.714568044001212,-0.47737888287043,-0.583705127873076
"652",2018-01-30,-0.496743945046916,-0.952999820923371,0.6056501498827,0.683434640799898,-0.519344926241153,-0.680003901528842
"653",2018-01-31,-0.493553775245701,-0.933292107399478,0.473675803992643,0.642933767672136,-0.554979732740989,-0.865216043721388
"654",2018-02-01,-0.476004367398132,-0.924392550849156,0.515049143530429,0.580567324666666,-0.563896483356147,-0.868676933406339
"655",2018-02-02,-0.481588908573235,-0.945117851739852,0.522809506967103,0.586807102314103,-0.567719133982919,-0.8848092850148
"656",2018-02-05,-0.509502398863665,-0.956152148378726,0.412518813261575,0.455652546281435,-0.64183788435888,-1.23932107205826
"657",2018-02-06,-0.531023581604064,-0.981136019744587,0.244709696986544,0.374356266011922,-0.69122436776999,-1.58431800612017
"658",2018-02-07,-0.519068785090299,-0.987997711207501,0.307513876281396,0.368100092383602,-0.68683908673822,-1.51829161437102
"659",2018-02-08,-0.52863295869769,-1.00520136316474,0.221481975662743,0.346201823793441,-0.726921698962691,-1.69307222136894
"660",2018-02-09,-0.545364207275394,-1.02048474781605,0.126837990257496,0.180334835130334,-0.794665579417604,-2.05334170912122
"661",2018-02-12,-0.546957212762644,-1.00778664772217,0.140606808706154,0.33368704455415,-0.771145602034538,-1.85159560925905
"662",2018-02-13,-0.533414109967493,-0.993508439522015,0.199974449855455,0.327429447608305,-0.745098272670343,-1.74461692469609
"663",2018-02-14,-0.52783598941655,-0.991484193406503,0.202555618002207,0.346201823793441,-0.745098272670343,-1.71566101369775
"664",2018-02-15,-0.502326186245488,-0.980235996956822,0.301491090786122,0.436897667215369,-0.71914615937264,-1.46331958457346
"665",2018-02-16,-0.483982061108294,-0.968533789813238,0.361727714265803,0.558723741846075,-0.68683908673822,-1.21890348154787
"666",2018-02-20,-0.479993355238948,-0.95930425762911,0.362588584703516,0.24293300571535,-0.691998585432204,-1.5257746078814
"667",2018-02-21,-0.470419355819401,-0.952774638654387,0.302351667754985,0.0582972649933671,-0.697161696506105,-1.75970675823154
"668",2018-02-22,-0.456055575427191,-0.952211698789354,0.304072500906378,0.161555934099545,-0.70491319511042,-1.64755203432104
"669",2018-02-23,-0.453661364417958,-0.958403669735907,0.342793830377696,0.155296684705371,-0.688128601233539,-1.60210312030434
"670",2018-02-26,-0.467227667346977,-0.939149083810733,0.366031135522571,0.24919285905048,-0.688128601233539,-1.4792813578182
"671",2018-02-27,-0.457651733475362,-0.932954195246768,0.39357696252869,0.230413440259996,-0.664950252884674,-1.43156577881812
"672",2018-02-28,-0.477600032211498,-0.933292107399478,0.332467382175836,0.271101122117709,-0.672668691528422,-1.47999232684585
"673",2018-03-01,-0.43290826198814,-0.847281260756249,0.282563328823425,0.255452345729842,-0.702328371251052,-1.44450221944217
"674",2018-03-02,-0.457651733475362,-0.844461438367969,0.273099678071843,0.23980305685717,-0.73340792244357,-1.52261835935789
"675",2018-03-05,-0.403367753859209,-0.801367823232666,0.298910034253439,0.349330437397511,-0.726921698962691,-1.28341680440362
"676",2018-03-06,-0.403367753859209,-0.764586807009502,0.326443877129706,0.408758503484278,-0.69587050320734,-1.12862268346207
"677",2018-03-07,-0.379412093237256,-0.767858752018711,0.347097012299655,0.393122590089597,-0.673955814354623,-1.08100705722134
"678",2018-03-08,-0.36982932112929,-0.754996774541086,0.366031135522571,0.211633726292769,-0.681683144444564,-1.2288443782996
"679",2018-03-09,-0.385800517915314,-0.757140357575378,0.390994365909868,0.227283449479272,-0.701036356774951,-1.2256994168765
"680",2018-03-12,-0.384203393347798,-0.76289441557267,0.394438060879358,0.221023749880465,-0.682971775094826,-1.21460777325547
"681",2018-03-13,-0.382606321371002,-0.757704509976169,0.386690062953303,0.308654790710321,-0.653386252065384,-1.09835222974893
"682",2018-03-14,-0.389793197621773,-0.771130708369781,0.349678716803536,0.214763735260888,-0.679106537140861,-1.27558799106799
"683",2018-03-15,-0.387397572691221,-0.759848192116983,0.355703088269871,0.177204922560599,-0.690708398982408,-1.30504615296014
"684",2018-03-16,-0.394584315683508,-0.763345725297744,0.363449131863689,0.0927107721836133,-0.68683908673822,-1.38860922367217
"685",2018-03-19,-0.4145460379342,-0.771807636264459,0.467644216761873,0.0364024069765581,-0.685549794533284,-1.36785684499351
"686",2018-03-20,-0.409755463960315,-0.772371800414099,0.441799785118463,-0.054257913034528,-0.710085545360187,-1.50467093765067
"687",2018-03-21,-0.40576319019909,-0.761766185949348,0.433186879055589,-0.113604965496981,-0.720441468822001,-1.56838893141183
"688",2018-03-22,-0.385001987300822,-0.772823028625521,0.449552278890318,-0.0355078781599991,-0.721737016604037,-1.46551763180006
"689",2018-03-23,-0.39139022772729,-0.786587810060222,0.353981766804336,-0.19161761088672,-0.73990015090388,-1.75551403277378
"690",2018-03-26,-0.397778356115623,-0.795388129331289,0.250731675853238,-0.24149556434447,-0.741199296875328,-1.92512967081347
"691",2018-03-27,-0.377016449574801,-0.781172220150292,0.291166681326067,-0.229029926946654,-0.721737016604037,-1.81778893194972
"692",2018-03-28,-0.416142838532083,-0.81219853972395,0.242989088487722,-0.338013782559578,-0.73340792244357,-2.05677399477146
"693",2018-03-29,-0.448074456820557,-0.827315506122294,0.278261403382734,-0.247727253219798,-0.737302578436596,-1.98215839121651
"694",2018-04-02,-0.42971504239798,-0.809829366151921,0.304072500906378,-0.219678773592405,-0.708792032044446,-1.86394271328037
"695",2018-04-03,-0.458449768783969,-0.827653918087998,0.249011060940063,-0.310008996500092,-0.73990015090388,-2.08700177333588
"696",2018-04-04,-0.434504802899188,-0.821336551312218,0.263636222855055,-0.353566062257978,-0.736004152672649,-2.08177534628698
"697",2018-04-05,-0.422529962539782,-0.812311295480837,0.253312766491239,-0.316233607455449,-0.707498852566153,-2.00526095155098
"698",2018-04-06,-0.412150740723358,-0.812085697945149,0.328164905208767,-0.219678773592405,-0.690708398982408,-1.80645870603455
"699",2018-04-09,-0.448074456820557,-0.833519892458321,0.307513876281396,-0.288218109987622,-0.694579636992027,-1.95687821997713
"700",2018-04-10,-0.455257513823819,-0.837693521857005,0.341933405189681,-0.28199074610973,-0.69587050320734,-1.92887887980821
"701",2018-04-11,-0.439294326159194,-0.822915914870944,0.414241006141551,-0.288218109987622,-0.664950252884674,-1.80113759776088
"702",2018-04-12,-0.43290826198814,-0.818290622247129,0.371195624346004,-0.278876663835147,-0.664950252884674,-1.82383017660909
"703",2018-04-13,-0.411352319652118,-0.806896035685053,0.409935746058075,-0.313121387031255,-0.662379021548336,-1.78381301785869
"704",2018-04-16,-0.416142838532083,-0.82065970156569,0.404769481990275,-0.322457238824339,-0.673955814354623,-1.82844611128646
"705",2018-04-17,-0.40815853026259,-0.822803079020643,0.403908628072696,-0.260188952732063,-0.667522203269841,-1.75476413721244
"706",2018-04-18,-0.394584315683508,-0.79414705821046,0.439215888722658,-0.182260778094288,-0.684260723957158,-1.61603698722276
"707",2018-04-19,-0.392188738603377,-0.78895713210189,0.526258935088633,-0.182260778094288,-0.681683144444564,-1.51883085815549
"708",2018-04-20,-0.385800517915314,-0.792341913106054,0.505565807769502,-0.210326476644015,-0.69587050320734,-1.57877360310322
"709",2018-04-23,-0.390591713991206,-0.811747258135926,0.500393380210623,-0.229029926946654,-0.71137919488793,-1.64235471375109
"710",2018-04-24,-0.393785813152319,-0.816259947602134,0.651439866394333,-0.257074000304708,-0.698453019847985,-1.51413291451281
"711",2018-04-25,-0.416142838532083,-0.842995048374288,0.641068758563612,-0.266418957199919,-0.715261560582764,-1.59974964612544
"712",2018-04-26,-0.424126659929234,-0.85043936276582,0.642797178527368,-0.260188952732063,-0.70491319511042,-1.59687099201017
"713",2018-04-27,-0.400972344822035,-0.836452703418167,0.664407134415151,-0.269533709492174,-0.680394732038159,-1.52294635535538
"714",2018-04-30,-0.386599046453964,-0.833519892458321,0.686891788125833,-0.285104364368115,-0.68683908673822,-1.50517060189279
"715",2018-05-01,-0.386599046453964,-0.842431120207812,0.641068758563612,-0.446790794917371,-0.716556255194362,-1.7513084582099
"716",2018-05-02,-0.39139022772729,-0.833407064269257,0.641068758563612,-0.362895268419619,-0.706205907027633,-1.65282970888019
"717",2018-05-03,-0.347469082818032,-0.836114312006761,0.696407921207433,-0.418839102570703,-0.676530697695389,-1.58254527388345
"718",2018-05-04,-0.407360087735573,-0.834986305754967,0.70852211286743,-0.477832692727513,-0.691998585432204,-1.70365555878283
"719",2018-05-07,-0.399375326806302,-0.813101014289484,0.706791268550518,-0.440580321187583,-0.672668691528422,-1.61893408526127
"720",2018-05-08,-0.36503787674295,-0.803624223958385,0.609968108588068,-0.406411874752604,-0.646968634610275,-1.61207450147615
